triples,academic,oral,twitter,seen,academic_coverage,oral_coverage,twitter_coverage
"['<subj>Paul_Otlet<rel>occupation<obj>Lawyer', '<subj>Paul_Otlet<rel>occupation<obj>Writer', '<subj>Paul_Otlet<rel>occupation<obj>Librarian']","Paul Otlet is a lawyer, writer and librarian.","Paul Otlet was a Belgian lawyer, writer, and librarian. He was born in 1868 and died in 1944. He was a pioneer in the field of information science and is considered to be one of the founders of the modern library. He was also a founding member of the International Federation of Library Associations and Institutions (IFLA). He is best known for his work on the ""Universal Decimal Classification"" (UDC), which is still used today in many libraries around the world.","Paul Otlet was a Belgian lawyer, writer, and librarian. He is known for his work on the development of information science and the concept of the ""information society"". He was also a pioneer in the field of international law and diplomacy. Otlet's work on information science and the information society has had a lasting impact on the way we think about and use information today. He is considered one of the fathers of the modern information age.","{'Librarian', 'occupation', 'Writer', 'Lawyer', 'Paul Otlet'}",0.8,0.8,0.8
"['<subj>Germany<rel>located in or next to body of water<obj>Baltic_Sea', '<subj>Baltic_Sea<rel>basin country<obj>Germany', '<subj>Baltic_Sea<rel>basin country<obj>Russia', '<subj>Baltic_Sea<rel>basin country<obj>Finland']",The Baltic Sea is located in or next to Germany. Germany is a basin country of the Baltic Sea. Russia is a basin country of the Baltic Sea. Finland is a basin country of the Baltic Sea.,Germany is located in or next to the Baltic Sea. The Baltic Sea is a basin country of Germany. Russia is a basin country of the Baltic Sea. Finland is a basin country of the Baltic Sea.,"The Baltic Sea is a large body of water located in Northern Europe. It is bordered by Germany, Russia, Finland, and Sweden. The Baltic Sea is an important source of fish and seafood, and it is also used for shipping and recreation. The Baltic Sea is home to a variety of marine life, including seals, whales, and dolphins. The Baltic Sea is a popular tourist destination, and it is home to many beautiful beaches and islands. The Baltic Sea is an important economic resource for the countries","{'Finland', 'Baltic Sea', 'located in or next to body of water', 'Germany', 'Russia', 'basin country'}",0.8333333333333334,0.8333333333333334,0.6666666666666666
"['<subj>World_War_II<rel>instance of<obj>World_war', '<subj>World_War_II<rel>has cause<obj>Adolf_Hitler', '<subj>World_War_II<rel>has cause<obj>Causes_of_World_War_II', '<subj>World_War_II<rel>has cause<obj>Treaty_of_Versailles']","World War II was an instance of World war, caused by Adolf Hitler, and caused by Causes of World War II, and caused by Treaty of Versailles.","World War II was a global war that lasted from 1939 to 1945. It was caused by Adolf Hitler, the leader of Germany, and the Treaty of Versailles, which was signed after World War I. The war had a huge impact on the world, and it led to the deaths of millions of people.","World War II was a global war that lasted from 1939 to 1945. It was caused by Adolf Hitler, the Treaty of Versailles, and other factors. Learn more about World War II here: https://en.wikipedia.org/wiki/World_War_II","{'World war', 'Treaty of Versailles', 'Causes of World War II', 'Adolf Hitler', 'instance of', 'World War II', 'has cause'}",0.8571428571428571,0.5714285714285714,0.5714285714285714
"['<subj>Tours<rel>instance of<obj>Communes_of_France', '<subj>Tours<rel>shares border with<obj>La_Riche', '<subj>Tours<rel>shares border with<obj>Joué-lès-Tours', '<subj>Joué-lès-Tours<rel>twinned administrative body<obj>Santa_Maria_da_Feira']",Tours is an instance of Communes_of_France. Tours shares border with La_Riche and Joué-lès-Tours. Joué-lès-Tours is twinned administrative body of Santa_Maria_da_Feira.,"'Tours is a commune in the Indre-et-Loire department in central France. It is the capital of the Indre-et-Loire department and the largest commune in the department. It is located on the banks of the Loire River, 220 km (140 mi) south of Paris and 60 km (37 mi) northeast of Tours. The city is home to the University of Tours, the University of Technology of Tours, and the National School of Agriculture of Tours.","Tours is a commune in the Indre-et-Loire department in central France. It is the capital of the Indre-et-Loire department and the Loire Valley region. The city is located on the right bank of the Loire River, 220 km (140 mi) south of Paris and 50 km (31 mi) northwest of Tours. The city is twinned with Santa Maria da Feira in Portugal. The city is also twinned with the city of Joué-l","{'Communes of France', 'Tours', 'Joué-lès-Tours', 'La Riche', 'instance of', 'twinned administrative body', 'Santa Maria da Feira', 'shares border with'}",1.0,0.125,0.25
"['<subj>Groningen<rel>twinned administrative body<obj>Kaliningrad', '<subj>Kaliningrad<rel>contains administrative territorial entity<obj>Leningradsky_Administrative_District,_Kaliningrad']","The city of Groningen, in the Netherlands, is twinned with the city of Kaliningrad, in Russia. The city of Kaliningrad, in Russia, contains the administrative territorial entity of Leningradsky Administrative District.",Groningen is twinned with Kaliningrad. Kaliningrad contains Leningradsky Administrative District.,Groningen and Kaliningrad are twinned administrative bodies. Kaliningrad contains the Leningradsky Administrative District.,"{'contains administrative territorial entity', 'Kaliningrad', 'twinned administrative body', 'Leningradsky Administrative District, Kaliningrad', 'Groningen'}",0.4,0.4,0.4
"['<subj>Charles_Baudelaire<rel>influenced by<obj>Edgar_Allan_Poe', '<subj>Edgar_Allan_Poe<rel>place of birth<obj>Boston']","Charles Baudelaire was influenced by Edgar Allan Poe, who was born in Boston.",Charles Baudelaire was influenced by Edgar Allan Poe. Edgar Allan Poe was born in Boston.,"Charles Baudelaire was influenced by Edgar Allan Poe, who was born in Boston. 📚 #CharlesBaudelaire #EdgarAllanPoe #Boston","{'Charles Baudelaire', 'place of birth', 'Edgar Allan Poe', 'influenced by', 'Boston'}",0.8,0.8,0.8
"['<subj>Solar_System<rel>parent astronomical body<obj>Sagittarius_A*', '<subj>Sagittarius_A*<rel>discoverer or inventor<obj>Robert_Hanbury_Brown', '<subj>Robert_Hanbury_Brown<rel>occupation<obj>Physicist', '<subj>Physicist<rel>instance of<obj>Profession', '<subj>Physicist<rel>field of this occupation<obj>Physics']",The Solar System is a parent astronomical body of Sagittarius A*. Sagittarius A* was discovered by Robert Hanbury Brown. Robert Hanbury Brown is a Physicist. Physicists are Professions. Physics is a field of this occupation.,The solar system is a parent astronomical body of Sagittarius A*. Sagittarius A* was discovered by Robert Hanbury Brown. Robert Hanbury Brown is a physicist. He is an instance of profession. His field of this occupation is physics.,"Meet the Solar System! This astronomical body, discovered by Robert Hanbury Brown, is a parent of Sagittarius A*. It is a physicist who is also an instance of the profession of physicist. #SolarSystem #Astronomy #RobertHanburyBrown #Physics","{'Sagittarius A*', 'Robert Hanbury Brown', 'parent astronomical body', 'Solar System', 'occupation', 'Physics', 'discoverer or inventor', 'instance of', 'field of this occupation', 'Profession', 'Physicist'}",0.8181818181818182,0.9090909090909091,0.6363636363636364
"['<subj>Fungus<rel>Code of nomenclature<obj>International_Code_of_Nomenclature_for_algae,_fungi,_and_plants', '<subj>Fungus<rel>taxon rank<obj>Kingdom_(biology)', '<subj>Fungus<rel>parent taxon<obj>Holomycota', '<subj>Holomycota<rel>instance of<obj>Clade', '<subj>Fungus<rel>instance of<obj>Taxon']","The International Code of Nomenclature for Algae, Fungi, and Plants is the code of nomenclature for fungi. The taxon rank of Fungus is Kingdom (biology). The parent taxon of Fungus is Holomycota. Holomycota is an instance of Clade. Fungus is an instance of Taxon.","Fungus is a kingdom of eukaryotic organisms that includes mushrooms, yeasts, and molds. It is a member of the clade Holomycota, which also includes animals and plants. The International Code of Nomenclature for algae, fungi, and plants is the official code of nomenclature for fungi. The code was first published in 1954 and has been revised several times since then. The most recent revision was published in 2018. The code is used","Fungus is a kingdom of organisms that includes all fungi, including mushrooms, molds, and yeasts. It is a taxon rank, meaning it is a group of organisms that share certain characteristics. Fungus is the parent taxon of Holomycota, which is a clade of organisms that includes all fungi. Fungus is an instance of Taxon, which is a group of organisms that share certain characteristics.","{'Fungus', 'parent taxon', 'International Code of Nomenclature for algae, fungi, and plants', 'Clade', 'Kingdom (biology)', 'Holomycota', 'Taxon', 'instance of', 'taxon rank', 'Code of nomenclature'}",1.0,0.5,0.7
"['<subj>George_Washington<rel>father<obj>Augustine_Washington', '<subj>Augustine_Washington<rel>child<obj>Betty_Washington_Lewis']",George Washington is the father of Augustine Washington. Augustine Washington is the child of Betty Washington Lewis.,George Washington was the father of Augustine Washington. Augustine Washington was the child of Betty Washington Lewis.,"George Washington was the father of Augustine Washington, who was the child of Betty Washington Lewis. 🤔","{'George Washington', 'Betty Washington Lewis', 'Augustine Washington', 'child', 'father'}",1.0,1.0,1.0
"['<subj>Antarctica<rel>instance of<obj>Continent', '<subj>Antarctica<rel>instance of<obj>Region', '<subj>Antarctica<rel>located in time zone<obj>UTC+07:00', '<subj>Antarctica<rel>located in time zone<obj>UTC+03:00']","Antarctica is a continent located in the Southern Hemisphere. It is the fifth largest continent in the world, and it is the only continent that is completely covered by ice. Antarctica is also the coldest continent, with an average temperature of -58 degrees Celsius. The continent is divided into two parts: the Antarctic Peninsula and the Antarctic Plateau. The Antarctic Peninsula is the northernmost part of the continent, and it is the only part of Antarctica that is not covered by ice. The Antarctic Plateau is",Antarctica is a continent located in the Southern Hemisphere and South of the South Pole. It is the coldest continent on Earth. It is also the driest continent on Earth. It is the highest continent on Earth. It is the lowest continent on Earth. It is the largest continent on Earth. It is the smallest continent on Earth. It is the most isolated continent on Earth. It is the least populated continent on Earth. It is the most populated continent on Earth. It is the most mountainous,"Antarctica is a continent located in the Southern Hemisphere. It is the fifth-largest continent in the world, covering an area of 14,200,000 square kilometers. The continent is known for its extreme weather conditions, including cold temperatures, high winds, and heavy snowfall. Antarctica is also home to a variety of wildlife, including penguins, seals, and whales. The continent is divided into two main regions: the West Antarctic Ice Sheet and the East Antarctic Ice Sheet. The West Antarctic Ice Sheet","{'Antarctica', 'Continent', 'UTC+03:00', 'UTC+07:00', 'instance of', 'located in time zone', 'Region'}",0.2857142857142857,0.2857142857142857,0.42857142857142855
"['<subj>Lille<rel>country<obj>France', '<subj>Lille<rel>located in the administrative territorial entity<obj>Arrondissement_of_Lille']",Lille is a city in France.,Lille is a city in northern France. It is located in the administrative territorial entity of Arrondissement of Lille.,Lille is a city in France. It is located in the administrative territorial entity Arrondissement_of_Lille.,"{'country', 'France', 'Arrondissement of Lille', 'Lille', 'located in the administrative territorial entity'}",0.4,0.8,0.8
"['<subj>George_W._Bush<rel>religion<obj>United_Methodist_Church', '<subj>United_Methodist_Church<rel>member of<obj>Churches_Uniting_in_Christ', '<subj>United_Methodist_Church<rel>replaces<obj>Evangelical_United_Brethren_Church']","George W. Bush is a member of the United Methodist Church, which replaced the Evangelical United Brethren Church.",George W. Bush is a member of the United Methodist Church. The United Methodist Church replaced the Evangelical United Brethren Church.,"George W. Bush is a member of the United Methodist Church, which replaced the Evangelical United Brethren Church.","{'member of', 'George W. Bush', 'religion', 'Churches Uniting in Christ', 'United Methodist Church', 'replaces', 'Evangelical United Brethren Church'}",0.5714285714285714,0.5714285714285714,0.5714285714285714
"['<subj>The_Intouchables<rel>production company<obj>Gaumont_Film_Company', '<subj>Gaumont_Film_Company<rel>country<obj>France', '<subj>France<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>112_(emergency_telephone_number)<rel>country<obj>Andorra', '<subj>Gaumont_Film_Company<rel>instance of<obj>Organization', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Neuilly-sur-Seine', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Paris', '<subj>Gaumont_Film_Company<rel>founded by<obj>Léon_Gaumont', '<subj>Gaumont_Film_Company<rel>industry<obj>Film_industry']",The Gaumont Film Company is a French film production company. It is headquartered in Neuilly-sur-Seine and Paris. The company was founded by Léon Gaumont in 1895. The company is involved in the film industry.,The Intouchables is a French film produced by Gaumont Film Company. France has an emergency phone number 112. 112 is the emergency phone number in Andorra. Gaumont Film Company is an organization. Gaumont Film Company is headquartered in Neuilly-sur-Seine and Paris. Léon Gaumont founded Gaumont Film Company. Gaumont Film Company is in the film industry.,"The Intouchables is a 2011 French comedy-drama film directed by Olivier Nakache and Éric Toledano, and written by the duo. It stars François Cluzet and Omar Sy as two men who become friends after Cluzet hires Sy as his caregiver. The film was a commercial success, grossing over $200 million worldwide. It was also critically acclaimed, winning numerous awards, including the César Award for Best Film and the Lumières Award for Best Film","{'country', 'headquarters location', 'industry', 'Gaumont Film Company', 'France', 'Léon Gaumont', '112 (emergency telephone number)', 'emergency phone number', 'Organization', 'Neuilly-sur-Seine', 'Film industry', 'instance of', 'founded by', 'Paris', 'The Intouchables', 'Andorra', 'production company'}",0.47058823529411764,0.6470588235294118,0.058823529411764705
"['<subj>Malta<rel>named after<obj>Honey', '<subj>Malta<rel>instance of<obj>Sovereign_state']",Malta is named after Honey. Malta is an instance of Sovereign_state.,Malta is named after Honey. Malta is an instance of Sovereign_state.,Malta is named after Honey. It is an instance of Sovereign_state.,"{'Malta', 'named after', 'instance of', 'Sovereign state', 'Honey'}",1.0,1.0,1.0
"['<subj>Penis<rel>has part<obj>Foreskin', '<subj>Foreskin<rel>part of<obj>Penis', '<subj>Foreskin<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary']",The foreskin is a part of the penis. The foreskin is described by the Brockhaus and Efron Encyclopedic Dictionary.,The foreskin is a part of the penis. The penis is described by the Brockhaus and Efron Encyclopedic Dictionary.,Fun fact: The foreskin is a part of the penis. It is also described by Brockhaus and Efron Encyclopedic Dictionary. 🤔,"{'has part', 'Penis', 'Foreskin', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'part of'}",0.6666666666666666,0.6666666666666666,0.6666666666666666
"['<subj>Pioneer_plaque<rel>instance of<obj>Data_storage', '<subj>Data_storage<rel>subclass of<obj>Media_(communication)', '<subj>Media_(communication)<rel>has part<obj>Matter', '<subj>Media_(communication)<rel>used by<obj>Mass_media', '<subj>Matter<rel>has quality<obj>State_of_matter', '<subj>Matter<rel>has quality<obj>Temperature', '<subj>Matter<rel>part of<obj>Observable_universe']",The Pioneer plaque is an instance of data storage. Data storage is a subclass of media (communication). Media (communication) has part matter. Matter has quality state of matter. Matter has quality temperature. Matter is part of observable universe.,The Pioneer plaque is a data storage medium. It is a subclass of media (communication). It has part matter. It is used by mass media. Matter has quality state of matter. Matter has quality temperature. Matter is part of observable universe.,Check out the Pioneer plaque! It's a piece of data storage that's part of the observable universe. 📚 #PioneerPlaque #DataStorage #ObservableUniverse #Communication #Media #Matter #StateOfMatter #Temperature,"{'has part', 'State of matter', 'Media (communication)', 'Pioneer plaque', 'Mass media', 'used by', 'instance of', 'has quality', 'subclass of', 'Temperature', 'Data storage', 'Observable universe', 'Matter', 'part of'}",0.8571428571428571,0.9285714285714286,0.42857142857142855
"['<subj>Champs-Élysées<rel>located in the administrative territorial entity<obj>Paris', '<subj>Champs-Élysées<rel>instance of<obj>Tourist_attraction']",The Champs-Élysées is located in the administrative territorial entity of Paris and is an instance of Tourist_attraction.,"The Champs-Élysées is a famous street in Paris, France. It is located in the administrative territorial entity of Paris. It is an instance of a tourist attraction.","The Champs-Élysées is a famous street in Paris, France. It is located in the administrative territorial entity of Paris and is an instance of a Tourist attraction. 🌍 #ChampsElysees #Paris #France #TouristAttraction","{'Champs-Élysées', 'Tourist attraction', 'instance of', 'Paris', 'located in the administrative territorial entity'}",1.0,1.0,1.0
"['<subj>Wikidata<rel>operator<obj>Wikimedia_Foundation', '<subj>Wikimedia_Foundation<rel>country<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']","The Wikimedia Foundation, situated in the United States, is a participant in the atomic bombings of Hiroshima and Nagasaki.","The Wikimedia Foundation is an American non-profit organization that hosts and operates Wikipedia, the free online encyclopedia. It is a charitable organization funded primarily through donations. The Wikimedia Foundation was founded in 2003 by Jimmy Wales and Larry Sanger. The organization is a member of the United States Chamber of Commerce and the Internet Association. The Wikimedia Foundation is headquartered in San Francisco, California. The Wikimedia Foundation is a 501(c)(3) non-profit organization. It is a member of the Internet Association and the","Wikimedia Foundation is a non-profit organization based in the United States. It operates the Wikimedia projects, including Wikipedia, Wiktionary, and Wikidata. The organization was founded in 2003 by Jimmy Wales and Larry Sanger. The Wikimedia Foundation is a participant in the Atomic bombings of Hiroshima and Nagasaki.","{'country', 'Wikimedia Foundation', 'operator', 'United States', 'Wikidata', 'participant in', 'Atomic bombings of Hiroshima and Nagasaki'}",0.5714285714285714,0.2857142857142857,0.7142857142857143
"['<subj>Douglas_Adams<rel>instance of<obj>Human', '<subj>Douglas_Adams<rel>occupation<obj>Playwright']",Douglas Adams was a playwright who was born on 11 March 1952 and died on 11 May 2001.,<subj>Douglas_Adams<rel>instance of<obj>Human<rel>occupation<obj>Playwright<rel>birth name<obj>Malcolm_Lyndon_Begbie<rel>birth date<obj>11 March 1936<rel>birth place<obj>Urgent>Urgent>Urgent>Urgent>Urgent>Urgent>Urgent>Urgent>Urgent>Urg,"Meet Douglas Adams! This human 🧠 writer, who is also a playwright, was born on 11 March 1952.#DouglasAdams #Human #Playwright","{'Douglas Adams', 'Playwright', 'occupation', 'Human', 'instance of'}",0.4,1.0,0.6
"['<subj>Prose<rel>described by source<obj>Granat_Encyclopedic_Dictionary', '<subj>Granat_Encyclopedic_Dictionary<rel>instance of<obj>Encyclopedic_dictionary']",Prose is described by the Granat Encyclopedic Dictionary. The Granat Encyclopedic Dictionary is an Encyclopedic dictionary.,Prose is a literary genre that is written in prose. It is described by the Granat Encyclopedic Dictionary.,Prose is described by Granat Encyclopedic Dictionary. Granat Encyclopedic Dictionary is an Encyclopedic dictionary.,"{'Prose', 'Granat Encyclopedic Dictionary', 'described by source', 'instance of', 'Encyclopedic dictionary'}",0.6,0.6,0.6
