triples,academic,oral,twitter,seen,academic_residual_info,oral_residual_info,twitter_residual_info
"['<subj>Paul_Otlet<rel>occupation<obj>Lawyer', '<subj>Paul_Otlet<rel>occupation<obj>Writer', '<subj>Paul_Otlet<rel>occupation<obj>Librarian']","Paul Otlet, a lawyer, is also a writer and a librarian.","Paul Otlet was a lawyer, a writer and a librarian.","Paul Otlet was a lawyer, writer, and librarian. He was born on 23 December 1868 in Belgium. He died on 10 December 1944 in Belgium.","{'Librarian', 'occupation', 'Writer', 'Lawyer', 'Paul Otlet'}",0.0,0.0,143.85688081389935
"['<subj>Germany<rel>located in or next to body of water<obj>Baltic_Sea', '<subj>Baltic_Sea<rel>basin country<obj>Germany', '<subj>Baltic_Sea<rel>basin country<obj>Russia', '<subj>Baltic_Sea<rel>basin country<obj>Finland']","Germany is located in or next to the Baltic Sea. The Baltic Sea is a basin country for Germany, Russia and Finland.","Germany is located in or next to the Baltic Sea. The Baltic Sea is a basin country of Germany. Russia is a basin country of the Baltic Sea. Finland is a basin country of the Baltic Sea.

###",Germany is located in or next to the Baltic Sea. It is bordered by Russia and Finland.,"{'Finland', 'Baltic Sea', 'located in or next to body of water', 'Germany', 'Russia', 'basin country'}",13.753650777128332,13.753650777128332,33.14916644621229
"['<subj>World_War_II<rel>instance of<obj>World_war', '<subj>World_War_II<rel>has cause<obj>Adolf_Hitler', '<subj>World_War_II<rel>has cause<obj>Causes_of_World_War_II', '<subj>World_War_II<rel>has cause<obj>Treaty_of_Versailles']","World War II, an instance of World war, was caused by Adolf Hitler and Causes of World War II.","World War II was caused by Adolf Hitler and Causes of World War II.

###",World War II was caused by Adolf Hitler and Causes of World War II.,"{'World war', 'Treaty of Versailles', 'Causes of World War II', 'Adolf Hitler', 'instance of', 'World War II', 'has cause'}",13.68554058879607,13.68554058879607,13.68554058879607
"['<subj>Tours<rel>instance of<obj>Communes_of_France', '<subj>Tours<rel>shares border with<obj>La_Riche', '<subj>Tours<rel>shares border with<obj>Joué-lès-Tours', '<subj>Joué-lès-Tours<rel>twinned administrative body<obj>Santa_Maria_da_Feira']",Tours is a commune of France. It shares border with La Riche and Joué-lès-Tours. Joué-lès-Tours is twinned with Santa Maria da Feira.,"Tours is a commune in the Indre-et-Loire department in central France. It is a sub-prefecture of the department, and the seat of the arrondissement of Tours. The city is situated 150 km (93 mi) south-west of Paris, on the right bank of the lower course of the river Loire. Tours is the largest city in the Centre-Val de Loire region of France. It is the fifth-","Tours is a commune in the Indre-et-Loire department in central France. It is a subprefecture of the department, and the seat of the arrondissement of Tours. Tours is an important city in the Loire Valley, with a population of 136,225 in 2017. It is located on the banks of the Loire, between Orléans and the Atlantic coast. Tours is a major tourist","{'Communes of France', 'Tours', 'Joué-lès-Tours', 'La Riche', 'instance of', 'twinned administrative body', 'Santa Maria da Feira', 'shares border with'}",54.344345624972334,527.4145870843013,435.5975578934327
"['<subj>Groningen<rel>twinned administrative body<obj>Kaliningrad', '<subj>Kaliningrad<rel>contains administrative territorial entity<obj>Leningradsky_Administrative_District,_Kaliningrad']",Groningen is twinned with Kaliningrad. Kaliningrad contains the administrative territorial entity Leningradsky Administrative District.,"Groningen is twinned with Kaliningrad. Kaliningrad contains Leningradsky Administrative District, Kaliningrad.","Groningen is twinned with Kaliningrad, which contains Leningradsky_Administrative_District,_Kaliningrad.","{'contains administrative territorial entity', 'Kaliningrad', 'twinned administrative body', 'Leningradsky Administrative District, Kaliningrad', 'Groningen'}",132.7709393598128,36.27542411851084,72.18907077983775
"['<subj>Charles_Baudelaire<rel>influenced by<obj>Edgar_Allan_Poe', '<subj>Edgar_Allan_Poe<rel>place of birth<obj>Boston']","Charles Baudelaire was influenced by Edgar Allan Poe, who was born in Boston.","Charles Baudelaire was influenced by Edgar Allan Poe. Edgar Allan Poe was born in Boston.

###","Charles Baudelaire was influenced by Edgar Allan Poe, who was born in Boston.","{'Charles Baudelaire', 'place of birth', 'Edgar Allan Poe', 'influenced by', 'Boston'}",12.989054063984934,12.989054063984934,12.989054063984934
"['<subj>Solar_System<rel>parent astronomical body<obj>Sagittarius_A*', '<subj>Sagittarius_A*<rel>discoverer or inventor<obj>Robert_Hanbury_Brown', '<subj>Robert_Hanbury_Brown<rel>occupation<obj>Physicist', '<subj>Physicist<rel>instance of<obj>Profession', '<subj>Physicist<rel>field of this occupation<obj>Physics']",Robert Hanbury Brown is a physicist. He is the discoverer or inventor of Sagittarius A*. He is a physicist. He is an instance of a profession. He is a physicist. He is an instance of a profession.,"Do you know Robert Hanbury Brown? He is a British physicist. He discovered Sagittarius A*.

###",Robert Hanbury Brown is a physicist who discovered Sagittarius A*. He is an expert in the field of physics.,"{'Sagittarius A*', 'Robert Hanbury Brown', 'parent astronomical body', 'Solar System', 'occupation', 'Physics', 'discoverer or inventor', 'instance of', 'field of this occupation', 'Profession', 'Physicist'}",0.0,36.4757332367355,41.388504855490744
"['<subj>Fungus<rel>Code of nomenclature<obj>International_Code_of_Nomenclature_for_algae,_fungi,_and_plants', '<subj>Fungus<rel>taxon rank<obj>Kingdom_(biology)', '<subj>Fungus<rel>parent taxon<obj>Holomycota', '<subj>Holomycota<rel>instance of<obj>Clade', '<subj>Fungus<rel>instance of<obj>Taxon']",Fungus is a kingdom of organisms. It is a clade of Holomycota.,"Fungus is a kingdom of organisms. It is a holomycota.

### 2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1","Fungus is a taxon in the Holomycota clade. It is classified under the Kingdom (biology) taxon rank. The International Code of Nomenclature for algae, fungi, and plants is the code of nomenclature for fungus.","{'Fungus', 'parent taxon', 'International Code of Nomenclature for algae, fungi, and plants', 'Clade', 'Kingdom (biology)', 'Holomycota', 'Taxon', 'instance of', 'taxon rank', 'Code of nomenclature'}",31.823521654883223,420.48910875670487,15.745702024012841
"['<subj>George_Washington<rel>father<obj>Augustine_Washington', '<subj>Augustine_Washington<rel>child<obj>Betty_Washington_Lewis']","George Washington, the first president of the United States, was the son of Augustine Washington. Augustine Washington was the father of Betty Washington Lewis.",George Washington's father was Augustine Washington. George Washington's father had a child named Betty Washington Lewis.,"George Washington was the father of Augustine Washington, who was the child of Betty Washington Lewis.","{'George Washington', 'Betty Washington Lewis', 'Augustine Washington', 'child', 'father'}",47.434035545805735,34.31766040717155,0.0
"['<subj>Antarctica<rel>instance of<obj>Continent', '<subj>Antarctica<rel>instance of<obj>Region', '<subj>Antarctica<rel>located in time zone<obj>UTC+07:00', '<subj>Antarctica<rel>located in time zone<obj>UTC+03:00']",Antarctica is a continent. It is a region. Antarctica is located in the time zone UTC+07:00. Antarctica is located in the time zone UTC+03:00.,Antarctica is a continent. It is located in the Southern Hemisphere. It is located in the Southern Hemisphere. It is located in the Southern Hemisphere. It is located in the Southern Hemisphere.,Antarctica is a continent and a region. It is located in the Southern Hemisphere and is located in the time zones UTC+07:00 and UTC+03:00.,"{'Antarctica', 'Continent', 'UTC+03:00', 'UTC+07:00', 'instance of', 'located in time zone', 'Region'}",73.94656797894717,180.8452241351979,84.17636951646809
"['<subj>Lille<rel>country<obj>France', '<subj>Lille<rel>located in the administrative territorial entity<obj>Arrondissement_of_Lille']","Lille is a commune in the Nord department in northern France. It is situated on the Deûle River, near the Belgian border.","Lille is a city in the northern part of France. It is located in the administrative territorial entity of Arrondissement of Lille.

###",Lille is located in the administrative territorial entity of Arrondissement_of_Lille in France.,"{'country', 'France', 'Arrondissement of Lille', 'Lille', 'located in the administrative territorial entity'}",157.82124241828058,25.048574699186467,20.0
"['<subj>George_W._Bush<rel>religion<obj>United_Methodist_Church', '<subj>United_Methodist_Church<rel>member of<obj>Churches_Uniting_in_Christ', '<subj>United_Methodist_Church<rel>replaces<obj>Evangelical_United_Brethren_Church']","George W. Bush, a member of the United Methodist Church, is a member of Churches Uniting in Christ. The United Methodist Church replaced the Evangelical United Brethren Church.",George W. Bush is a member of the United Methodist Church. The United Methodist Church replaced the Evangelical United Brethren Church.,"George W. Bush is a member of United Methodist Church, which replaced Evangelical United Brethren Church.","{'member of', 'George W. Bush', 'religion', 'Churches Uniting in Christ', 'United Methodist Church', 'replaces', 'Evangelical United Brethren Church'}",14.781821449819493,14.781821449819493,14.781821449819493
"['<subj>The_Intouchables<rel>production company<obj>Gaumont_Film_Company', '<subj>Gaumont_Film_Company<rel>country<obj>France', '<subj>France<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>112_(emergency_telephone_number)<rel>country<obj>Andorra', '<subj>Gaumont_Film_Company<rel>instance of<obj>Organization', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Neuilly-sur-Seine', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Paris', '<subj>Gaumont_Film_Company<rel>founded by<obj>Léon_Gaumont', '<subj>Gaumont_Film_Company<rel>industry<obj>Film_industry']","The Gaumont Film Company, a French film production company, was founded by Léon Gaumont in 1895. The company's headquarters are located in Neuilly-sur-Seine and Paris. The company's emergency phone number is 112 (emergency telephone number). The company's headquarters are located in Neuilly-sur-Seine and Paris. The company's headquarters are located in Neuilly-sur-Seine and","The Intouchables is a 2011 French comedy-drama film written and directed by Olivier Nakache and Éric Toledano. It stars François Cluzet and Omar Sy. The film is based on the true story of the unlikely friendship between a quadriplegic aristocrat and his caretaker. The film was a critical and commercial success, grossing over $427 million worldwide. It was the highest-grossing French film","The_Intouchables is a 2011 French comedy-drama film directed by Olivier Nakache and Éric Toledano. It was produced by Gaumont Film Company, a French film production company. Gaumont Film Company is a French film production company based in Neuilly-sur-Seine, France. It was founded in 1895 by Léon Gaumont. The company's headquarters are located in Neuilly-sur-Se","{'country', 'headquarters location', 'industry', 'Gaumont Film Company', 'France', 'Léon Gaumont', '112 (emergency telephone number)', 'emergency phone number', 'Organization', 'Neuilly-sur-Seine', 'Film industry', 'instance of', 'founded by', 'Paris', 'The Intouchables', 'Andorra', 'production company'}",217.65439689646098,595.2054972387768,406.5215991134771
"['<subj>Malta<rel>named after<obj>Honey', '<subj>Malta<rel>instance of<obj>Sovereign_state']",Malta is a sovereign state. It is named after Honey.,"Malta is a sovereign state. It is named after Honey.

###",Malta is a sovereign state in Europe. It is named after Honey.,"{'Malta', 'named after', 'instance of', 'Sovereign state', 'Honey'}",0.0,0.0,13.150208855799514
"['<subj>Penis<rel>has part<obj>Foreskin', '<subj>Foreskin<rel>part of<obj>Penis', '<subj>Foreskin<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary']",The foreskin is a part of the penis. It is described by the Brockhaus and Efron Encyclopedic Dictionary.,"The foreskin is a fold of skin that covers and protects the glans of the penis in humans. It is a highly specialized structure that is unique to primates.

###",Penis has part Foreskin. Foreskin is part of Penis. Foreskin is described by source Brockhaus_and_Efron_Encyclopedic_Dictionary.,"{'has part', 'Penis', 'Foreskin', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'part of'}",13.287712379549449,175.9769803937234,20.0
"['<subj>Pioneer_plaque<rel>instance of<obj>Data_storage', '<subj>Data_storage<rel>subclass of<obj>Media_(communication)', '<subj>Media_(communication)<rel>has part<obj>Matter', '<subj>Media_(communication)<rel>used by<obj>Mass_media', '<subj>Matter<rel>has quality<obj>State_of_matter', '<subj>Matter<rel>has quality<obj>Temperature', '<subj>Matter<rel>part of<obj>Observable_universe']",The Pioneer plaque is an instance of data storage. Data storage is a subclass of media (communication). Media (communication) is used by mass media. Matter has quality state of matter. Matter has quality temperature. Matter is part of observable universe.,'The Pioneer plaque is an instance of a data storage. It is a media (communication) that has a part of matter. It is used by mass media. The matter has a quality of state of matter. The matter has a quality of temperature.',"The Pioneer plaque is a gold-anodized aluminum plate attached to the Pioneer spacecraft. It contains information about the spacecraft and its origin, as well as a pictorial message intended for a hypothetical extraterrestrial observer. The plaque was designed by Carl Sagan, Frank Drake, and Linda Salzman. It was created in 1972 and launched into space aboard Pioneer 10","{'has part', 'State of matter', 'Media (communication)', 'Pioneer plaque', 'Mass media', 'used by', 'instance of', 'has quality', 'subclass of', 'Temperature', 'Data storage', 'Observable universe', 'Matter', 'part of'}",0.0,25.84068262780184,513.8299502869542
"['<subj>Champs-Élysées<rel>located in the administrative territorial entity<obj>Paris', '<subj>Champs-Élysées<rel>instance of<obj>Tourist_attraction']",Champs-Élysées is a Tourist_attraction located in the administrative territorial entity Paris.,Champs-Élysées is located in the administrative territorial entity Paris. It is an instance of Tourist_attraction.,Champs-Élysées is a Tourist_attraction located in the administrative territorial entity Paris.,"{'Champs-Élysées', 'Tourist attraction', 'instance of', 'Paris', 'located in the administrative territorial entity'}",20.0,20.0,20.0
"['<subj>Wikidata<rel>operator<obj>Wikimedia_Foundation', '<subj>Wikimedia_Foundation<rel>country<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']","The Wikimedia Foundation, a United States-based non-profit organization, is an operator of Wikidata.","The Wikimedia Foundation is a United States-based non-profit organization that operates several online media-related projects, including the online encyclopedia Wikipedia. The Wikimedia Foundation is a United States-based non-profit organization that operates several online media-related projects, including the online encyclopedia Wikipedia. The Wikimedia Foundation is a United States-based non-profit organization that operates several online media-related projects, including the online encyclopedia Wikipedia. The Wikimedia Foundation is","Wikimedia Foundation is a United States-based non-profit organization that operates a collaborative online digital library. It was founded in 2003 by Jimmy Wales and Larry Sanger. The organization's mission is to ""improve the sum of all human knowledge through a wiki-based, free, openly-governed and freely-licensed encyclopedia."" The Wikimedia Foundation is headquartered in San Francisco, California.","{'country', 'Wikimedia Foundation', 'operator', 'United States', 'Wikidata', 'participant in', 'Atomic bombings of Hiroshima and Nagasaki'}",51.75384363910088,537.1263717750577,498.4848195093059
"['<subj>Douglas_Adams<rel>instance of<obj>Human', '<subj>Douglas_Adams<rel>occupation<obj>Playwright']","Douglas Adams, a Human, is a Playwright.",Douglas Adams is a human and a playwright.,Douglas Adams is a playwright. He is an instance of Human.,"{'Douglas Adams', 'Playwright', 'occupation', 'Human', 'instance of'}",0.0,0.0,0.0
"['<subj>Prose<rel>described by source<obj>Granat_Encyclopedic_Dictionary', '<subj>Granat_Encyclopedic_Dictionary<rel>instance of<obj>Encyclopedic_dictionary']",Granat Encyclopedic Dictionary is a source of prose.,"Granat Encyclopedic Dictionary is a Russian encyclopedic dictionary. It was published in 1990.

###",Granat Encyclopedic Dictionary is an encyclopedic dictionary.,"{'Prose', 'Granat Encyclopedic Dictionary', 'described by source', 'instance of', 'Encyclopedic dictionary'}",12.79201721692538,41.35952462050422,0.0
"['<subj>Portugal<rel>continent<obj>Europe', '<subj>Europe<rel>history of topic<obj>History_of_Europe', '<subj>Europe<rel>located in time zone<obj>Kaliningrad_Time', '<subj>Europe<rel>has part<obj>Eastern_Europe', '<subj>Eastern_Europe<rel>has part<obj>Poland']",Portugal is located in Europe. Europe has a history of topic History of Europe. Europe is located in the time zone Kaliningrad Time. Europe has part Eastern Europe. Europe has part Poland.,Portugal is a country in Europe. It is located in the continent of Europe. It is located in the time zone of Kaliningrad Time. It is located in Eastern Europe.,Portugal is located in Europe and has a history of topic called History_of_Europe. It is located in the time zone called Kaliningrad_Time and has part called Poland.,"{'Kaliningrad Time', 'has part', 'Portugal', 'continent', 'History of Europe', 'Eastern Europe', 'Poland', 'located in time zone', 'Europe', 'history of topic'}",50.726934766601914,76.17374937372935,124.71076143961588
"['<subj>Jack_Bauer<rel>educated at<obj>University_of_California,_Berkeley', '<subj>Jack_Bauer<rel>educated at<obj>Officer_Candidate_School_(United_States_Army)', '<subj>Jack_Bauer<rel>educated at<obj>University_of_California,_Los_Angeles', '<subj>University_of_California,_Los_Angeles<rel>instance of<obj>Campus']","Jack Bauer, who was educated at University of California, Berkeley, was also educated at Officer Candidate School (United States Army) and University of California, Los Angeles. University of California, Los Angeles is an instance of Campus.","Jack Bauer was educated at University of California, Berkeley. Jack Bauer was educated at Officer Candidate School (United States Army). Jack Bauer was educated at University of California, Los Angeles. University of California, Los Angeles is an instance of Campus.","Jack Bauer, who was educated at University of California, Berkeley, was educated at Officer Candidate School (United States Army) and was educated at University of California, Los Angeles.","{'Jack Bauer', 'University of California, Berkeley', 'Campus', 'educated at', 'instance of', 'University of California, Los Angeles', 'Officer Candidate School (United States Army)'}",0.0,0.0,0.0
['<subj>Hydraulic_ram<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary'],Hydraulic ram is described by source Brockhaus and Efron Encyclopedic Dictionary.,Hydraulic ram is a device that converts the energy of falling water into mechanical energy.,Hydraulic ram is described by source Brockhaus and Efron Encyclopedic Dictionary.,"{'Hydraulic ram', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary'}",0.0,98.8896427745946,0.0
"['<subj>Oslo<rel>country<obj>Norway', '<subj>Norway<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>Norway<rel>office held by head of government<obj>Prime_Minister_of_Norway']",The country of Norway has the emergency phone number 112. The head of government of Norway is the Prime Minister of Norway.,"Do you know Norway? It is a country in Europe. The emergency phone number in Norway is 112. The office held by head of government in Norway is Prime Minister of Norway.

### Example 2:",Norway is a country in Northern Europe. The capital is Oslo. The official language is Norwegian. The currency is the Norwegian krone. The country code is +47. The emergency phone number is 112. The Prime Minister of Norway is Erna Solberg.,"{'country', 'office held by head of government', '112 (emergency telephone number)', 'Prime Minister of Norway', 'Oslo', 'Norway', 'emergency phone number'}",40.466795942834736,62.62343106779368,225.53623383981244
"['<subj>Anatomy<rel>part of<obj>Biology', '<subj>Anatomy<rel>part of<obj>Medicine', '<subj>Anatomy<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Anatomy<rel>described by source<obj>Encyclopædia_Britannica_Eleventh_Edition', '<subj>Anatomy<rel>described by source<obj>Realencyclopädie_der_classischen_Altertumswissenschaft']","Anatomy is a part of biology and medicine. It is described by the Brockhaus_and_Efron_Encyclopedic_Dictionary, the Encyclopædia_Britannica_Eleventh_Edition, and the Realencyclopädie_der_classischen_Altertumswissenschaft.",Anatomy is a part of Biology and Medicine. It is described by source Brockhaus and Efron Encyclopedic Dictionary. It is described by source Encyclopædia Britannica Eleventh Edition. It is described by source Realencyclopädie der classischen Altertumswissenschaft.,"Anatomy is a branch of biology that studies the structure of organisms and their parts. It is divided into gross anatomy, which deals with the larger structures of the body, and microscopic anatomy, which deals with the smaller structures. Anatomy is also concerned with the relationships between the different parts of the body and how they work together.","{'Anatomy', 'Biology', 'Encyclopædia Britannica Eleventh Edition', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'part of', 'Medicine', 'Realencyclopädie der classischen Altertumswissenschaft'}",73.28771237954945,0.0,295.1031875014989
