triples,academic,oral,twitter,seen,academic_coverage,oral_coverage,twitter_coverage
"['<subj>Paul_Otlet<rel>occupation<obj>Lawyer', '<subj>Paul_Otlet<rel>occupation<obj>Writer', '<subj>Paul_Otlet<rel>occupation<obj>Librarian']","Paul Otlet was a lawyer, a writer, and a librarian. He was a lawyer, a writer, and a librarian. He was a lawyer, a writer, and a librarian. He was a lawyer, a writer, and a librarian. He was a lawyer, a writer, and a librarian. He was a lawyer, a writer, and a librarian. He was a lawyer, a writer, and a librarian. He was a lawyer, a writer, and a librarian. He was","""Paul Otlet was a lawyer, writer, and librarian. He was a pioneer in the field of information science and the founder of the International Institute of Intellectual Cooperation. He was also a key figure in the development of the Universal Decimal Classification system. He was a visionary who believed in the power of information to transform society. He was a man of many talents and a true renaissance man. He was a man who left an indelible mark on the world of information science and the field of","Paul Otlet is a lawyer, writer, and librarian. He is known for his work on the Universal Decimal Classification system and the Mundaneum, a research center that he founded in Belgium. Otlet was also a pioneer in the field of information science and is considered to be one of the founders of the modern library. He is also known for his work on the Mundaneum, a research center that he founded in Belgium. Otlet was also a pioneer in the field of information science and","{'Librarian', 'occupation', 'Writer', 'Lawyer', 'Paul Otlet'}",0.8,0.8,0.8
"['<subj>Germany<rel>located in or next to body of water<obj>Baltic_Sea', '<subj>Baltic_Sea<rel>basin country<obj>Germany', '<subj>Baltic_Sea<rel>basin country<obj>Russia', '<subj>Baltic_Sea<rel>basin country<obj>Finland']","The Baltic Sea is located in or next to the body of water Germany, which is a basin country of the Baltic Sea. Russia and Finland are also basin countries of the Baltic Sea.
The generated text is grammatically correct and uses formal language. The input triple is used to generate the text, and the output text only includes the provided information from the triples.","'Germany is located in or next to the Baltic Sea. The Baltic Sea is a basin country of Germany. Russia is a basin country of the Baltic Sea. Finland is a basin country of the Baltic Sea.'
The model is trained on a dataset of 1,000,000 triples. The triples are generated from the Wikipedia and Wikidata. The triples are then used to train the model. The model is then evaluated on a test set of 100,000 triples.
The model is trained on","""Germany is located in or next to body of water. Baltic_Sea is a basin country. Russia is a basin country. Finland is a basin country.""","{'Finland', 'Baltic Sea', 'located in or next to body of water', 'Germany', 'Russia', 'basin country'}",0.8333333333333334,0.8333333333333334,1.0
"['<subj>World_War_II<rel>instance of<obj>World_war', '<subj>World_War_II<rel>has cause<obj>Adolf_Hitler', '<subj>World_War_II<rel>has cause<obj>Causes_of_World_War_II', '<subj>World_War_II<rel>has cause<obj>Treaty_of_Versailles']","World War II was a global conflict that lasted from 1939 to 1945. It was caused by the Treaty of Versailles, which ended World War I. The Treaty of Versailles was a peace treaty that was signed in 1919 between the Allies and Germany. The treaty was seen as unfair by many Germans, and it led to the rise of Adolf Hitler and the Nazi Party. Hitler used the Treaty of Versailles as a justification for his actions, and he believed that Germany was",'World War II was an instance of World war. World War II was caused by Adolf Hitler. World War II was caused by Causes of World War II. World War II was caused by Treaty of Versailles.',"World War II is an instance of World war. World War II has cause Adolf Hitler. World War II has cause Causes of World War II. World War II has cause Treaty of Versailles.
Generate a twitter post based on the '","{'World war', 'Treaty of Versailles', 'Causes of World War II', 'Adolf Hitler', 'instance of', 'World War II', 'has cause'}",0.5714285714285714,0.8571428571428571,1.0
"['<subj>Tours<rel>instance of<obj>Communes_of_France', '<subj>Tours<rel>shares border with<obj>La_Riche', '<subj>Tours<rel>shares border with<obj>Joué-lès-Tours', '<subj>Joué-lès-Tours<rel>twinned administrative body<obj>Santa_Maria_da_Feira']",Tours is an instance of Communes_of_France. Tours shares border with La_Riche. Tours shares border with Joué-lès-Tours. Joué-lès-Tours is twinned administrative body with Santa_Maria_da_Feira.,<subj>Tours<rel>instance of<obj>Communes_of_France</subj> <subj>Tours<rel>shares border with<obj>La_Riche</subj> <subj>Tours<rel>shares border with<obj>Joué-lès-Tours</subj> <subj>Joué-lès-Tours<rel>twinned administrative body<obj>Santa_Maria_da_Feira</subj>,"""Tours is a commune in the Indre-et-Loire department in central France. It is the capital of the Indre-et-Loire department and the largest city in the region of Centre-Val de Loire. The city is located on the banks of the Loire River, 220 km (140 mi) south of Paris and 60 km (40 mi) north of Tours. The city is the seat of the University of Tours and the University of Technology of Tours.","{'Communes of France', 'Tours', 'Joué-lès-Tours', 'La Riche', 'instance of', 'twinned administrative body', 'Santa Maria da Feira', 'shares border with'}",1.0,1.0,0.125
"['<subj>Groningen<rel>twinned administrative body<obj>Kaliningrad', '<subj>Kaliningrad<rel>contains administrative territorial entity<obj>Leningradsky_Administrative_District,_Kaliningrad']","'The city of Groningen is twinned with the city of Kaliningrad. The city of Kaliningrad contains the administrative territorial entity of Leningradsky Administrative District, Kaliningrad.'","'Groningen twinned administrative body Kaliningrad contains administrative territorial entity Leningradsky Administrative District, Kaliningrad'","Groningen twinned administrative body Kaliningrad contains administrative territorial entity Leningradsky_Administrative_District,_Kaliningrad","{'contains administrative territorial entity', 'Kaliningrad', 'twinned administrative body', 'Leningradsky Administrative District, Kaliningrad', 'Groningen'}",0.6,1.0,1.0
"['<subj>Charles_Baudelaire<rel>influenced by<obj>Edgar_Allan_Poe', '<subj>Edgar_Allan_Poe<rel>place of birth<obj>Boston']","Charles Baudelaire was influenced by Edgar Allan Poe, who was born in Boston.",'Charles Baudelaire was influenced by Edgar Allan Poe. Edgar Allan Poe was born in Boston.',Charles Baudelaire influenced by Edgar Allan Poe was born in Boston.,"{'Charles Baudelaire', 'place of birth', 'Edgar Allan Poe', 'influenced by', 'Boston'}",0.8,0.8,0.8
"['<subj>Solar_System<rel>parent astronomical body<obj>Sagittarius_A*', '<subj>Sagittarius_A*<rel>discoverer or inventor<obj>Robert_Hanbury_Brown', '<subj>Robert_Hanbury_Brown<rel>occupation<obj>Physicist', '<subj>Physicist<rel>instance of<obj>Profession', '<subj>Physicist<rel>field of this occupation<obj>Physics']",The Solar System is a parent astronomical body of Sagittarius A*. Robert Hanbury Brown is the discoverer or inventor of Sagittarius A*. Robert Hanbury Brown is an occupation of Physicist. Physicist is an instance of Profession. Physicist is a field of this occupation of Physics.,'Solar_System is a parent astronomical body of Sagittarius_A*. Robert_Hanbury_Brown is a discoverer or inventor of Sagittarius_A*. Robert_Hanbury_Brown is a Physicist. Physicist is an instance of Profession. Physicist is a field of this occupation of Physics.',"""Solar_System is a parent astronomical body of Sagittarius_A*. Robert_Hanbury_Brown is a discoverer or inventor of Sagittarius_A*. Robert_Hanbury_Brown is a Physicist. Physicist is an instance of Profession. Physicist is a field of this occupation of Physics.""","{'Sagittarius A*', 'Robert Hanbury Brown', 'parent astronomical body', 'Solar System', 'occupation', 'Physics', 'discoverer or inventor', 'instance of', 'field of this occupation', 'Profession', 'Physicist'}",1.0,1.0,1.0
"['<subj>Fungus<rel>Code of nomenclature<obj>International_Code_of_Nomenclature_for_algae,_fungi,_and_plants', '<subj>Fungus<rel>taxon rank<obj>Kingdom_(biology)', '<subj>Fungus<rel>parent taxon<obj>Holomycota', '<subj>Holomycota<rel>instance of<obj>Clade', '<subj>Fungus<rel>instance of<obj>Taxon']","The International Code of Nomenclature for Algae, Fungi, and Plants is a code of rules for the naming of organisms in the kingdoms Fungi and Plantae. It is published by the International Association for Plant Taxonomy (IAPT) and the International Mycological Association (IMA). The code was first published in 1950 and has been revised several times since then. The current version is the 4th edition, which was published in 2012. The code is used to","'Fungus is a kingdom in the clade Holomycota. It is the largest kingdom of fungi, and includes the largest and most complex fungi, such as mushrooms, truffles, and puffballs. The kingdom is divided into several subkingdoms, including the subkingdoms of the Ascomycota, Basidiomycota, and Zygomycota. The kingdom is also divided into several classes, including the class of the Ascomycota, the","Fungus is a kingdom of fungi, a group of eukaryotic organisms that includes mushrooms, yeasts, molds, smuts, rusts, and lichens. Fungi are classified as a kingdom separate from plants, animals, and bacteria. Fungi are a diverse group of organisms that include many species that are important to humans, such as those used in food production and medicine. Fungus is a kingdom of fungi, a group of eukaryotic organisms that includes","{'Fungus', 'parent taxon', 'International Code of Nomenclature for algae, fungi, and plants', 'Clade', 'Kingdom (biology)', 'Holomycota', 'Taxon', 'instance of', 'taxon rank', 'Code of nomenclature'}",0.3,0.3,0.1
"['<subj>George_Washington<rel>father<obj>Augustine_Washington', '<subj>Augustine_Washington<rel>child<obj>Betty_Washington_Lewis']",George Washington was the father of Augustine Washington. Augustine Washington was the child of Betty Washington Lewis.,'George Washington is the father of Augustine Washington. Augustine Washington is the child of Betty Washington Lewis.','George Washington is the father of Augustine Washington. Augustine Washington is the child of Betty Washington Lewis.',"{'George Washington', 'Betty Washington Lewis', 'Augustine Washington', 'child', 'father'}",1.0,1.0,1.0
"['<subj>Antarctica<rel>instance of<obj>Continent', '<subj>Antarctica<rel>instance of<obj>Region', '<subj>Antarctica<rel>located in time zone<obj>UTC+07:00', '<subj>Antarctica<rel>located in time zone<obj>UTC+03:00']","Antarctica is a continent located in the Southern Hemisphere. It is the fifth-largest continent in the world, covering an area of 14,200,000 square kilometers. The continent is surrounded by the Southern Ocean and the Indian Ocean. Antarctica is the coldest, driest, and windiest continent on Earth. It has no permanent human inhabitants, but it is home to a variety of wildlife, including penguins, seals, and whales. Antarctica is also home to the South Pole, which is the","['<subj>Antarctica<obj>Continent<rel>instance of', '<subj>Antarctica<obj>Region<rel>instance of', '<subj>Antarctica<obj>UTC+07:00<rel>located in time zone', '<subj>Antarctica<obj>UTC+03:00<rel>located in time zone']","Antarctica is a continent located in the Southern Hemisphere, and it is the fifth-largest continent in the world. It is surrounded by the Southern Ocean and covers an area of approximately 14 million square kilometers. Antarctica is the coldest, driest, and windiest continent on Earth, with an average temperature of -58°C (-72°F). The continent is mostly covered by ice, with an average ice sheet thickness of 2,000 meters. Antarctica is home to the South Pole, which is the","{'Antarctica', 'Continent', 'UTC+03:00', 'UTC+07:00', 'instance of', 'located in time zone', 'Region'}",0.2857142857142857,1.0,0.2857142857142857
"['<subj>Lille<rel>country<obj>France', '<subj>Lille<rel>located in the administrative territorial entity<obj>Arrondissement_of_Lille']","'Lille is a city in France, located in the administrative territorial entity Arrondissement_of_Lille.'",'Lille is located in the administrative territorial entity Arrondissement_of_Lille. Lille is a country. Lille is located in the administrative territorial entity Arrondissement_of_Lille. Lille is a country. Lille is located in the administrative territorial entity Arrondissement_of_Lille. Lille is a country. Lille is located in the administrative territorial entity Arrondissement_of_Lille. Lille is a country. Lille is located in the administrative territorial entity Arrond,"""Lille is a city in France. It is located in the Arrondissement of Lille. Lille is a city in France. It is located in the Arrondissement of Lille. Lille is a city in France. It is located in the Arrondissement of Lille. Lille is a city in France. It is located in the Arrondissement of Lille. Lille is a city in France. It is located in the Arrondissement of Lille","{'country', 'France', 'Arrondissement of Lille', 'Lille', 'located in the administrative territorial entity'}",0.8,0.8,0.6
"['<subj>George_W._Bush<rel>religion<obj>United_Methodist_Church', '<subj>United_Methodist_Church<rel>member of<obj>Churches_Uniting_in_Christ', '<subj>United_Methodist_Church<rel>replaces<obj>Evangelical_United_Brethren_Church']","George W. Bush is a member of the United Methodist Church, which replaced the Evangelical United Brethren Church.",<subj>George_W._Bush<rel>religion<obj>United_Methodist_Church</subj> is a member of <obj>Churches_Uniting_in_Christ</obj> and <obj>Evangelical_United_Brethren_Church</obj> is replaced by <subj>United_Methodist_Church</subj>.,George_W._Bush is a member of United_Methodist_Church. United_Methodist_Church is a member of Churches_Uniting_in_Christ. United_Methodist_Church replaces Evangelical_United_Brethren_Church.,"{'member of', 'George W. Bush', 'religion', 'Churches Uniting in Christ', 'United Methodist Church', 'replaces', 'Evangelical United Brethren Church'}",0.5714285714285714,0.8571428571428571,0.8571428571428571
"['<subj>The_Intouchables<rel>production company<obj>Gaumont_Film_Company', '<subj>Gaumont_Film_Company<rel>country<obj>France', '<subj>France<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>112_(emergency_telephone_number)<rel>country<obj>Andorra', '<subj>Gaumont_Film_Company<rel>instance of<obj>Organization', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Neuilly-sur-Seine', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Paris', '<subj>Gaumont_Film_Company<rel>founded by<obj>Léon_Gaumont', '<subj>Gaumont_Film_Company<rel>industry<obj>Film_industry']","The Gaumont Film Company is a French film production company founded by Léon Gaumont in 1895. It is headquartered in Neuilly-sur-Seine and Paris, France. The company has been involved in the production of films since its inception, and has produced a wide range of films over the years. The company has been involved in the production of films since its inception, and has produced a wide range of films over the years. The company has been involved in the production of films since",[subj]The_Intouchables[/subj] was produced by [obj]Gaumont_Film_Company[/obj] in [rel]France[/rel]. [subj]France[/subj] has an emergency phone number [obj]112_(emergency_telephone_number)[/obj]. [subj]112_(emergency_telephone_number)[/subj] is located in [rel]Andorra[/rel]. [subj]Gaumont_Film_Company[/subj] is an [rel]Organization,"The_Intouchables production company Gaumont_Film_Company France 112_(emergency_telephone_number) Andorra Gaumont_Film_Company Organization Neuilly-sur-Seine Paris Léon_Gaumont Film_industry
The_Intouchables production company Gaumont_Film_Company France 112_(emergency_telephone_number) Andorra Gaumont_Film_Company Organization Neuilly-sur-Seine Paris Léon_Gaumont Film_industry
The_Intouchables production company Gaumont","{'country', 'headquarters location', 'industry', 'Gaumont Film Company', 'France', 'Léon Gaumont', '112 (emergency telephone number)', 'emergency phone number', 'Organization', 'Neuilly-sur-Seine', 'Film industry', 'instance of', 'founded by', 'Paris', 'The Intouchables', 'Andorra', 'production company'}",0.4117647058823529,0.4117647058823529,0.7058823529411765
"['<subj>Malta<rel>named after<obj>Honey', '<subj>Malta<rel>instance of<obj>Sovereign_state']",Malta is named after Honey. Malta is an instance of Sovereign_state.,'Malta is named after Honey. Honey is an instance of Sovereign_state.',"""Malta is named after Honey. Malta is an instance of Sovereign_state.""","{'Malta', 'named after', 'instance of', 'Sovereign state', 'Honey'}",1.0,1.0,1.0
"['<subj>Penis<rel>has part<obj>Foreskin', '<subj>Foreskin<rel>part of<obj>Penis', '<subj>Foreskin<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary']","'The penis has a foreskin, which is a part of the penis, and which is described by the Brockhaus and Efron Encyclopedic Dictionary.'","'The penis has a foreskin, which is part of the penis. The foreskin is described by Brockhaus and Efron Encyclopedic Dictionary.'","""Penis has part Foreskin. Foreskin part of Penis. Foreskin described by source Brockhaus_and_Efron_Encyclopedic_Dictionary.""","{'has part', 'Penis', 'Foreskin', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'part of'}",0.6666666666666666,0.6666666666666666,1.0
"['<subj>Pioneer_plaque<rel>instance of<obj>Data_storage', '<subj>Data_storage<rel>subclass of<obj>Media_(communication)', '<subj>Media_(communication)<rel>has part<obj>Matter', '<subj>Media_(communication)<rel>used by<obj>Mass_media', '<subj>Matter<rel>has quality<obj>State_of_matter', '<subj>Matter<rel>has quality<obj>Temperature', '<subj>Matter<rel>part of<obj>Observable_universe']",The Pioneer plaque is an instance of data storage. Data storage is a subclass of media (communication). Media (communication) has part matter. Matter has quality state of matter. Matter has quality temperature. Matter is part of observable universe.,The pioneer plaque is an instance of data storage. Data storage is a subclass of media. Media has part matter. Matter has quality state of matter. Matter has quality temperature. Matter is part of observable universe.,"""Pioneer_plaque is an instance of Data_storage. Data_storage is a subclass of Media_(communication). Media_(communication) has part Matter. Matter has quality State_of_matter. Matter has quality Temperature. Matter is part of Observable_universe.""","{'has part', 'State of matter', 'Media (communication)', 'Pioneer plaque', 'Mass media', 'used by', 'instance of', 'has quality', 'subclass of', 'Temperature', 'Data storage', 'Observable universe', 'Matter', 'part of'}",0.8571428571428571,0.7857142857142857,0.8571428571428571
"['<subj>Champs-Élysées<rel>located in the administrative territorial entity<obj>Paris', '<subj>Champs-Élysées<rel>instance of<obj>Tourist_attraction']",The Champs-Élysées is located in the administrative territorial entity of Paris and is an instance of a Tourist attraction.,"['<subj>Champs-Élysées<rel>located in the administrative territorial entity<obj>Paris', '<subj>Champs-Élysées<rel>instance of<obj>Tourist_attraction']","""Champs-Élysées is located in the administrative territorial entity Paris. Champs-Élysées is an instance of Tourist_attraction.""","{'Champs-Élysées', 'Tourist attraction', 'instance of', 'Paris', 'located in the administrative territorial entity'}",1.0,1.0,1.0
"['<subj>Wikidata<rel>operator<obj>Wikimedia_Foundation', '<subj>Wikimedia_Foundation<rel>country<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']","The Wikimedia Foundation is a non-profit organization based in the United States. It operates the Wikimedia projects, including Wikipedia, the free encyclopedia. The Wikimedia Foundation was founded in 2003 by Jimmy Wales, a former contributor to Nupedia, an online encyclopedia project that was later merged into Wikipedia. The organization is governed by a board of trustees, which is responsible for setting the strategic direction of the Wikimedia Foundation. The Wikimedia Foundation is funded primarily through donations from individuals and organizations, as well as through advertising",<subj>Wikidata<rel>operator<obj>Wikimedia_Foundation<rel>country<obj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki,"Wikimedia Foundation is an American non-profit organization that hosts and operates the Wikimedia projects, including Wikipedia, Wiktionary, Wikisource, and others. It is a member of the Wikimedia Foundation, which is a non-profit organization that operates the projects. The Wikimedia Foundation is headquartered in San Francisco, California, United States. It was founded in 2003 by Jimmy Wales and Larry Sanger. The Wikimedia Foundation is a 501(c)(3) non-profit organization. It is governed by a","{'country', 'Wikimedia Foundation', 'operator', 'United States', 'Wikidata', 'participant in', 'Atomic bombings of Hiroshima and Nagasaki'}",0.2857142857142857,1.0,0.2857142857142857
"['<subj>Douglas_Adams<rel>instance of<obj>Human', '<subj>Douglas_Adams<rel>occupation<obj>Playwright']",'Douglas Adams was a human playwright.',Douglas Adams was a human playwright.,"""Douglas Adams is a human playwright.""","{'Douglas Adams', 'Playwright', 'occupation', 'Human', 'instance of'}",0.6,0.6,0.6
