triples,academic,oral,twitter,seen,academic_coverage,oral_coverage,twitter_coverage
"['<subj>Paul_Otlet<rel>occupation<obj>Lawyer', '<subj>Paul_Otlet<rel>occupation<obj>Writer', '<subj>Paul_Otlet<rel>occupation<obj>Librarian']","Paul Otlet was a multifaceted individual who pursued various occupations throughout his life. Notably, he was a lawyer, a writer, and a librarian. His diverse professional endeavors underscore his versatility and breadth of expertise.","Paul Otlet was a lawyer, a writer, and a librarian. He was a man of many talents. I mean, can you imagine doing all those things at once? It's just, wow! He was a lawyer, so he must have been very good at arguing his point. And as a writer, he was probably very good at expressing himself. But, you know, being a librarian is a whole different story. I bet he was very organized and meticulous. Yeah, that's","""Meet Paul Otlet, the multi-talented individual who juggled careers as a Lawyer 📚, Writer 📝, and Librarian 📖! Talk about a triple threat! 💪 #PaulOtlet #Multitasking #CareerGoals""","{'Librarian', 'occupation', 'Writer', 'Lawyer', 'Paul Otlet'}",1.0,0.8,0.8
"['<subj>Germany<rel>located in or next to body of water<obj>Baltic_Sea', '<subj>Baltic_Sea<rel>basin country<obj>Germany', '<subj>Baltic_Sea<rel>basin country<obj>Russia', '<subj>Baltic_Sea<rel>basin country<obj>Finland']","The Federal Republic of Germany is situated in proximity to the Baltic Sea, a large brackish water body located in Northern Europe. Notably, the Baltic Sea is a significant geographical feature that forms part of the borders of several countries, including Germany, Russia, and Finland, which are all classified as basin countries of the Baltic Sea. This designation is attributed to the fact that these nations have a coastline along the Baltic Sea, thereby establishing a territorial connection with the body of water. Consequently, the Baltic","Germany is, uh, located in or next to the Baltic Sea, right? I mean, it's one of the countries that, you know, borders it. And, actually, the Baltic Sea is also, um, bordered by other countries, like Russia and Finland. Yeah, they're all, you know, basin countries of the Baltic Sea. It's pretty cool, I think. I mean, can you imagine having, like, a huge body of water right next to you?","""Did you know that Germany is located in or next to the Baltic Sea? 🌊🇩🇪 The Baltic Sea is also bordered by Russia and Finland! 🇷🇺🇫🇮 #BalticSea #Germany #Russia #Finland""","{'Finland', 'Baltic Sea', 'located in or next to body of water', 'Germany', 'Russia', 'basin country'}",0.6666666666666666,0.6666666666666666,0.6666666666666666
"['<subj>World_War_II<rel>instance of<obj>World_war', '<subj>World_War_II<rel>has cause<obj>Adolf_Hitler', '<subj>World_War_II<rel>has cause<obj>Causes_of_World_War_II', '<subj>World_War_II<rel>has cause<obj>Treaty_of_Versailles']","World War II is an instance of a world war. The primary causes of World War II include Adolf Hitler, the multifaceted causes of World War II, and the Treaty of Versailles. 

Note: The output text is generated based on the provided input triples and does not include any additional information. The text is written in a formal and objective tone, using Latinate roots and avoiding contractions and abbreviations.","You know, I was just reading about World War II, and I was thinking, it's such a huge instance of a world war, right? I mean, it's like, the biggest one we've ever had. And, um, I was wondering, what do you think caused it? I know, I know, it's a pretty complex topic, but, like, from what I've read, it seems like Adolf Hitler was a major factor, you know? He was just","'🌎💥 Did you know that World War II was an instance of a world war? 🤯 It was also caused by Adolf Hitler, the Causes of World War II, and the Treaty of Versailles! 📚 #WorldWarII #WWII #History'","{'World war', 'Treaty of Versailles', 'Causes of World War II', 'Adolf Hitler', 'instance of', 'World War II', 'has cause'}",0.8571428571428571,0.5714285714285714,0.8571428571428571
"['<subj>Tours<rel>instance of<obj>Communes_of_France', '<subj>Tours<rel>shares border with<obj>La_Riche', '<subj>Tours<rel>shares border with<obj>Joué-lès-Tours', '<subj>Joué-lès-Tours<rel>twinned administrative body<obj>Santa_Maria_da_Feira']","The municipality of Tours is an instance of the Communes of France. Notably, Tours shares a border with the adjacent communes of La Riche and Joué-lès-Tours. Furthermore, Joué-lès-Tours is twinned with the administrative body of Santa Maria da Feira.","Oh, um, so, you know, Tours, right? It's, like, an instance of Communes of France, I think. (pauses) Anyway, so, Tours shares a border with, uh, La Riche, and, oh, also with Joué-lès-Tours. (pauses again) You know, Joué-lès-Tours is actually twinned with, um, Santa Maria da Feira. (trails off) Yeah...","""Did you know that Tours is an instance of Communes of France? 🇫🇷 It shares borders with La Riche and Joué-lès-Tours! 🗺️ And, Joué-lès-Tours is twinned with Santa Maria da Feira! 🌍 #Tours #LaRiche #JoueLesTours #SantaMariaDaFeira #CommunesOfFrance""","{'Communes of France', 'Tours', 'Joué-lès-Tours', 'La Riche', 'instance of', 'twinned administrative body', 'Santa Maria da Feira', 'shares border with'}",0.75,0.75,0.75
"['<subj>Groningen<rel>twinned administrative body<obj>Kaliningrad', '<subj>Kaliningrad<rel>contains administrative territorial entity<obj>Leningradsky_Administrative_District,_Kaliningrad']",The municipality of Groningen is twinned with the administrative body of Kaliningrad. Kaliningrad contains the administrative territorial entity of Leningradsky Administrative District.,"Interviewer: So, uh, let's talk about Kaliningrad. I heard it's twinned with Groningen. Is that right?
Interviewee: Ah, yeah! Kaliningrad is indeed twinned with Groningen. You know, I've always been fascinated by the cultural exchange between the two cities.
Interviewer: That's really cool! I didn't know that. So, what's it like living in Kaliningrad? I mean, what are some of the,","'Did you know that Groningen is twinned with Kaliningrad, which contains the Leningradsky Administrative District? 🌍👫 #Groningen #Kaliningrad #LeningradskyAdministrativeDistrict #twinning #cities'","{'contains administrative territorial entity', 'Kaliningrad', 'twinned administrative body', 'Leningradsky Administrative District, Kaliningrad', 'Groningen'}",0.4,0.4,0.4
"['<subj>Charles_Baudelaire<rel>influenced by<obj>Edgar_Allan_Poe', '<subj>Edgar_Allan_Poe<rel>place of birth<obj>Boston']","Charles Baudelaire was influenced by Edgar Allan Poe, an American writer born in Boston.","Interviewer: So, Charles Baudelaire, the famous French poet, was influenced by Edgar Allan Poe, wasn't he?
Interviewee: Ah, yeah... that's right. I mean, you can see it in his work, the way he explores the human psyche and all that. But, uh, did you know that Poe was born in Boston?
Interviewer: Boston? Really? I didn't know that. I mean, I knew he was American, but... (","""Did you know that Charles Baudelaire was influenced by the master of mystery & horror, Edgar Allan Poe? 🕷️📚 Born in Boston, Poe's dark & Gothic style continues to inspire writers & artists to this day! 🌃 #EdgarAllanPoe #CharlesBaudelaire #LiteraryInfluences""","{'Charles Baudelaire', 'place of birth', 'Edgar Allan Poe', 'influenced by', 'Boston'}",0.8,0.8,0.8
"['<subj>Solar_System<rel>parent astronomical body<obj>Sagittarius_A*', '<subj>Sagittarius_A*<rel>discoverer or inventor<obj>Robert_Hanbury_Brown', '<subj>Robert_Hanbury_Brown<rel>occupation<obj>Physicist', '<subj>Physicist<rel>instance of<obj>Profession', '<subj>Physicist<rel>field of this occupation<obj>Physics']","The Solar System is situated within the parent astronomical body of Sagittarius A*. Notably, Sagittarius A* was discovered by Robert Hanbury Brown, a renowned physicist. As a physicist, Robert Hanbury Brown's occupation falls under the category of profession, with a specific field of expertise in physics. Consequently, the discovery of Sagittarius A* is a significant contribution to the field of physics, underscoring the importance of physicists in advancing our understanding of the universe.","""Uh, so, you know, the Solar System, right? It's, like, part of this huge parent astronomical body, Sagittarius A*. I mean, have you heard of it? Anyway, it was discovered by this guy, Robert Hanbury Brown. He was a physicist, you know? I think that's really cool. I mean, physicists, they're like, a profession, you know? And they study physics, which is just, like, so fascinating.","""Did you know that the Solar System is the parent astronomical body of Sagittarius A*? 🌠👀 Sagittarius A* was discovered by Robert Hanbury Brown, a renowned Physicist! 🎓💡 #Astronomy #Physics #Space #Discovery""","{'Sagittarius A*', 'Robert Hanbury Brown', 'parent astronomical body', 'Solar System', 'occupation', 'Physics', 'discoverer or inventor', 'instance of', 'field of this occupation', 'Profession', 'Physicist'}",0.7272727272727273,0.6363636363636364,0.5454545454545454
"['<subj>Fungus<rel>Code of nomenclature<obj>International_Code_of_Nomenclature_for_algae,_fungi,_and_plants', '<subj>Fungus<rel>taxon rank<obj>Kingdom_(biology)', '<subj>Fungus<rel>parent taxon<obj>Holomycota', '<subj>Holomycota<rel>instance of<obj>Clade', '<subj>Fungus<rel>instance of<obj>Taxon']","Fungus is governed by the International Code of Nomenclature for algae, fungi, and plants, which serves as the code of nomenclature for this organism. In the context of taxonomy, Fungus is classified as a Kingdom, a taxon rank that denotes a specific level of classification. Furthermore, Fungus is a subordinate taxon of Holomycota, which is a clade that encompasses a group of organisms that share a common ancestor. As a taxon,","Oh, um, so, you know, Fungus, right? So, it's, uh, governed by the International Code of Nomenclature for algae, fungi, and plants, which is, like, its code of nomenclature. And, ah, it's classified as a kingdom, you know, in terms of taxon rank. And, oh, its parent taxon is Holomycota, which is, um, a clade, if you will.","""🌿👀 Did you know that Fungus follows the International Code of Nomenclature for algae, fungi, and plants? 📚 It's classified under the Kingdom rank in biology! 👑 And, it's a part of the Holomycota clade! 🌱 #FungusFacts #Taxonomy #Biology""","{'Fungus', 'parent taxon', 'International Code of Nomenclature for algae, fungi, and plants', 'Clade', 'Kingdom (biology)', 'Holomycota', 'Taxon', 'instance of', 'taxon rank', 'Code of nomenclature'}",0.7,0.8,0.6
"['<subj>George_Washington<rel>father<obj>Augustine_Washington', '<subj>Augustine_Washington<rel>child<obj>Betty_Washington_Lewis']",George Washington's father was Augustine Washington. Augustine Washington was the parent of Betty Washington Lewis.,"""Uh, so, I was reading about George Washington, and, um, apparently, his father was Augustine Washington. I mean, I knew that, but, you know, it's interesting to think about. And, oh, Augustine Washington, he had a child, Betty Washington Lewis. Yeah, that's right. I remember now. She was his daughter, I think. Anyway, that's, uh, that's all I know about that.""","""Did you know that George Washington's father was Augustine Washington? 🤔 Augustine Washington also had a child named Betty Washington Lewis 👧 #GeorgeWashington #AugustineWashington #BettyWashingtonLewis""","{'George Washington', 'Betty Washington Lewis', 'Augustine Washington', 'child', 'father'}",0.8,1.0,1.0
"['<subj>Antarctica<rel>instance of<obj>Continent', '<subj>Antarctica<rel>instance of<obj>Region', '<subj>Antarctica<rel>located in time zone<obj>UTC+07:00', '<subj>Antarctica<rel>located in time zone<obj>UTC+03:00']","Antarctica is an instance of a continent and a region. Furthermore, Antarctica is situated within the time zones of UTC+07:00 and UTC+03:00.","Person A: ""Hey, have you ever been to Antarctica?""
Person B: ""No, I haven't. I've always wanted to go, though. I mean, it's a continent, right? And a region, I think.""
Person A: ""Yeah, that's right. It's both. I've always been fascinated by it. But, um, I was looking at the time zones the other day, and I saw that it's in, like, UTC+07","""Did you know that #Antarctica is an instance of both a #Continent and a #Region? 🌍🌎 It's also located in two different time zones: UTC+07:00 and UTC+03:00! 🕰️ #AntarcticaFacts #Geography""","{'Antarctica', 'Continent', 'UTC+03:00', 'UTC+07:00', 'instance of', 'located in time zone', 'Region'}",0.8571428571428571,0.42857142857142855,0.8571428571428571
"['<subj>Lille<rel>country<obj>France', '<subj>Lille<rel>located in the administrative territorial entity<obj>Arrondissement_of_Lille']","The municipality of Lille is situated within the country of France. Furthermore, Lille is located in the administrative territorial entity known as the Arrondissement of Lille.","""So, Lille, it's a city in France, right? And, uh, it's located in the administrative territorial entity, Arrondissement of Lille. Yeah, that's where it is.""","""Lille is a city located in the administrative territorial entity Arrondissement of Lille in France 🇫🇷 #Lille #France #ArrondissementOfLille""","{'country', 'France', 'Arrondissement of Lille', 'Lille', 'located in the administrative territorial entity'}",1.0,0.8,0.8
"['<subj>George_W._Bush<rel>religion<obj>United_Methodist_Church', '<subj>United_Methodist_Church<rel>member of<obj>Churches_Uniting_in_Christ', '<subj>United_Methodist_Church<rel>replaces<obj>Evangelical_United_Brethren_Church']","The United Methodist Church, to which George W. Bush subscribes, is a constituent member of the Churches Uniting in Christ. Furthermore, the United Methodist Church supplanted the Evangelical United Brethren Church.","George W. Bush: ""You know, I'm a United Methodist, right? I mean, I've been a part of that church for, uh, for a long time. And, you see, the United Methodist Church, it's, uh, part of this bigger group, Churches Uniting in Christ. Yeah, that's right. And, actually, the United Methodist Church, it, uh, replaced the Evangelical United Brethren Church. I think that was, like,","""Did you know that George W. Bush is a member of the United Methodist Church? 🤝 The United Methodist Church is a part of Churches Uniting in Christ. 🌎 Interestingly, the United Methodist Church replaced the Evangelical United Brethren Church. 🙏 #UnitedMethodistChurch #ChurchesUnitingInChrist #GeorgeWBush""","{'member of', 'George W. Bush', 'religion', 'Churches Uniting in Christ', 'United Methodist Church', 'replaces', 'Evangelical United Brethren Church'}",0.7142857142857143,0.5714285714285714,0.7142857142857143
"['<subj>The_Intouchables<rel>production company<obj>Gaumont_Film_Company', '<subj>Gaumont_Film_Company<rel>country<obj>France', '<subj>France<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>112_(emergency_telephone_number)<rel>country<obj>Andorra', '<subj>Gaumont_Film_Company<rel>instance of<obj>Organization', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Neuilly-sur-Seine', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Paris', '<subj>Gaumont_Film_Company<rel>founded by<obj>Léon_Gaumont', '<subj>Gaumont_Film_Company<rel>industry<obj>Film_industry']","The production company responsible for the film ""The Intouchables"" is the Gaumont Film Company, a French organization founded by Léon Gaumont. The Gaumont Film Company is headquartered in Neuilly-sur-Seine and Paris, and operates within the film industry. Notably, the emergency phone number in France, where the Gaumont Film Company is based, is 112, which is also the emergency phone number in Andorra.","Oh, um, so, I was just wondering, have you seen The Intouchables? Yeah, I think it's a great movie. I was just, uh, looking up some information about it, and I found out that it was produced by Gaumont Film Company. Hmm, I didn't know that. So, I started reading more about Gaumont Film Company, and, apparently, it's a French company. Yeah, it's based in France. You know, I was","""Did you know that Gaumont Film Company, the production company behind The Intouchables, is based in Neuilly-sur-Seine, France? 🇫🇷🎬 They were founded by Léon Gaumont and are a major player in the film industry. #GaumontFilmCompany #TheIntouchables #FrenchCinema""","{'country', 'headquarters location', 'industry', 'Gaumont Film Company', 'France', 'Léon Gaumont', '112 (emergency telephone number)', 'emergency phone number', 'Organization', 'Neuilly-sur-Seine', 'Film industry', 'instance of', 'founded by', 'Paris', 'The Intouchables', 'Andorra', 'production company'}",0.7647058823529411,0.17647058823529413,0.5294117647058824
"['<subj>Malta<rel>named after<obj>Honey', '<subj>Malta<rel>instance of<obj>Sovereign_state']","Malta, a sovereign state, is purportedly named after the sweet, viscous fluid, honey. The etymology of the name Malta is attributed to the Greek word for honey, meli, which is also the origin of the Latin word, mel. The association of Malta with honey is a topic of interest amongst scholars, who have endeavored to elucidate the historical context in which the name Malta was conferred upon the island nation. As a sovereign state, Malta exercises supreme authority over its territory and","“You know, I was reading about Malta the other day, and I found out that it’s named after, um, honey, I think. Yeah, that’s right. Apparently, the name Malta is derived from the Greek word for honey, meli. Anyway, moving on, Malta is, of course, a sovereign state, you know, with its own government and all that. It’s got its own, uh, president and everything. But, I mean, it’s still a","""Did you know that Malta is named after Honey? 🍯🇲🇹 It's also an instance of a Sovereign state! 🌎 #Malta #SovereignState #Honey""","{'Malta', 'named after', 'instance of', 'Sovereign state', 'Honey'}",0.8,0.8,1.0
"['<subj>Penis<rel>has part<obj>Foreskin', '<subj>Foreskin<rel>part of<obj>Penis', '<subj>Foreskin<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary']","The penis has a foreskin as a constituent component. Conversely, the foreskin is a part of the penis. Furthermore, the foreskin is described in the Brockhaus and Efron Encyclopedic Dictionary.","Person A: So, um, I was reading this article about the human body and, uh, I came across this thing called the foreskin. 
Person B: Oh, yeah? What's that? 
Person A: Apparently, it's, like, a part of the penis. 
Person B: Hmm, I didn't know that. 
Person A: Yeah, and, uh, I found this source, Brockhaus and Efron Encyclopedic Dictionary,",'Did you know that the foreskin is a part of the penis? 🤔 It's also described in the Brockhaus and Efron Encyclopedic Dictionary! 📚 #Foreskin #Penis #Anatomy',"{'has part', 'Penis', 'Foreskin', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'part of'}",0.6666666666666666,0.6666666666666666,0.6666666666666666
