triples,academic,oral,twitter,seen,academic_coverage,oral_coverage,twitter_coverage
"['<subj>Wikidata<rel>operator<obj>Wikimedia_Foundation', '<subj>Wikimedia_Foundation<rel>country<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']","Wikidata is operated by the Wikimedia Foundation, an organization based in the United States, a country that participated in the Atomic bombings of Hiroshima and Nagasaki.","Oh, I see. So, Wikidata is operated by Wikimedia Foundation, right? And Wikimedia Foundation is based in the United States. You know, the United States was involved in the Atomic bombings of Hiroshima and Nagasaki.","Did you know that Wikidata is operated by Wikimedia Foundation, which is based in the United States? The United States was involved in the Atomic bombings of Hiroshima and Nagasaki. #Wikidata #WikimediaFoundation #USA","{'country', 'Wikimedia Foundation', 'operator', 'United States', 'Wikidata', 'participant in', 'Atomic bombings of Hiroshima and Nagasaki'}",0.7142857142857143,0.5714285714285714,0.5714285714285714
"['<subj>Douglas_Adams<rel>instance of<obj>Human', '<subj>Douglas_Adams<rel>occupation<obj>Playwright']","Douglas Adams, a playwright, was an instance of human.","Douglas Adams was a human being, and he was a playwright. He was a very talented playwright.",Douglas Adams was a human being who worked as a playwright. #DouglasAdams #Playwright #Human,"{'Douglas Adams', 'Playwright', 'occupation', 'Human', 'instance of'}",0.8,0.6,0.6
"['<subj>Prose<rel>described by source<obj>Granat_Encyclopedic_Dictionary', '<subj>Granat_Encyclopedic_Dictionary<rel>instance of<obj>Encyclopedic_dictionary']","According to the Granat Encyclopedic Dictionary, an encyclopedic dictionary, prose is described by this source.","You know, Prose is described by Granat Encyclopedic Dictionary. It is an encyclopedic dictionary, by the way.",Did you know that Prose was described by the Granat Encyclopedic Dictionary? 📚👀 This dictionary is an instance of an encyclopedic dictionary! 📖 #Prose #GranatEncyclopedicDictionary #EncyclopedicDictionary,"{'Prose', 'Granat Encyclopedic Dictionary', 'described by source', 'instance of', 'Encyclopedic dictionary'}",0.6,0.6,0.8
"['<subj>Portugal<rel>continent<obj>Europe', '<subj>Europe<rel>history of topic<obj>History_of_Europe', '<subj>Europe<rel>located in time zone<obj>Kaliningrad_Time', '<subj>Europe<rel>has part<obj>Eastern_Europe', '<subj>Eastern_Europe<rel>has part<obj>Poland']","Portugal is a country situated on the continent of Europe, a geographical entity with a rich and diverse history, as documented in the History of Europe. Europe is a vast landmass that encompasses various regions, including Eastern Europe, which comprises countries such as Poland. Furthermore, Europe spans multiple time zones, including the Kaliningrad Time zone.","I was thinking about Portugal, and I realized it's in Europe. Europe has a rich history, you know. I mean, have you read about the History of Europe? Anyway, Europe is in the Kaliningrad Time zone, right? And, um, Eastern Europe is a part of it. I think Poland is in Eastern Europe, isn't it?","Did you know that Portugal 🇵🇹 is located in Europe 🌍? Europe has a rich history, from ancient civilizations to modern times 🕰️. It's also home to Eastern Europe, which includes countries like Poland 🇵🇱. And, fun fact: Europe spans across multiple time zones, including Kaliningrad Time ⏰! #Europe #Portugal #Poland #HistoryOfEurope","{'Kaliningrad Time', 'has part', 'Portugal', 'continent', 'History of Europe', 'Eastern Europe', 'Poland', 'located in time zone', 'Europe', 'history of topic'}",0.7,0.6,0.5
"['<subj>Jack_Bauer<rel>educated at<obj>University_of_California,_Berkeley', '<subj>Jack_Bauer<rel>educated at<obj>Officer_Candidate_School_(United_States_Army)', '<subj>Jack_Bauer<rel>educated at<obj>University_of_California,_Los_Angeles', '<subj>University_of_California,_Los_Angeles<rel>instance of<obj>Campus']","Jack Bauer, a notable alumnus, received his education at the University of California, Berkeley, the Officer Candidate School, and the University of California, Los Angeles. The latter institution is a campus.","Jack Bauer, he is a very interesting guy, you know? So, he was educated at University of California, Berkeley, Officer Candidate School (United States Army), and University of California, Los Angeles. Yeah, I know, it's a lot of education, right? Anyway, University of California, Los Angeles is a campus, by the way.","Jack Bauer, the famous CTU agent, was educated at University of California, Berkeley, Officer Candidate School (United States Army) and University of California, Los Angeles. #JackBauer #CTU #UCBerkeley #UCLA","{'Jack Bauer', 'University of California, Berkeley', 'Campus', 'educated at', 'instance of', 'University of California, Los Angeles', 'Officer Candidate School (United States Army)'}",0.5714285714285714,0.8571428571428571,0.7142857142857143
['<subj>Hydraulic_ram<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary'],The Hydraulic ram is described by the Brockhaus and Efron Encyclopedic Dictionary.,"Oh, I think I know what you're talking about. It's a hydraulic ram, right? I read about it in the Brockhaus and Efron Encyclopedic Dictionary.",Hydraulic ram 🚧💧 is described by source Brockhaus and Efron Encyclopedic Dictionary 📚 #HydraulicRam #BrockhausAndEfronEncyclopedicDictionary,"{'Hydraulic ram', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary'}",0.6666666666666666,0.6666666666666666,1.0
"['<subj>Oslo<rel>country<obj>Norway', '<subj>Norway<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>Norway<rel>office held by head of government<obj>Prime_Minister_of_Norway']","Oslo is a city located in Norway, a country that utilises the emergency telephone number 112. The head of government in Norway holds the office of Prime Minister of Norway.",Oslo is a city in Norway. Norway's emergency number is 112. The head of government in Norway is the Prime Minister.,"Did you know that Oslo is in Norway? 🇳🇴 In case of an emergency, dial 112. The head of government in Norway is the Prime Minister. #Norway #Oslo #EmergencyNumber","{'country', 'office held by head of government', '112 (emergency telephone number)', 'Prime Minister of Norway', 'Oslo', 'Norway', 'emergency phone number'}",0.5714285714285714,0.2857142857142857,0.2857142857142857
"['<subj>Anatomy<rel>part of<obj>Biology', '<subj>Anatomy<rel>part of<obj>Medicine', '<subj>Anatomy<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Anatomy<rel>described by source<obj>Encyclopædia_Britannica_Eleventh_Edition', '<subj>Anatomy<rel>described by source<obj>Realencyclopädie_der_classischen_Altertumswissenschaft']","Anatomy is a subdiscipline of both Biology and Medicine. The field of Anatomy has been described in various sources, including the Brockhaus and Efron Encyclopedic Dictionary, the Encyclopædia Britannica Eleventh Edition, and the Realencyclopädie der classischen Altertumswissenschaft.","Oh, anatomy! It's part of biology, right? And, um, it's also part of medicine, I think. Anyway, I was reading about it in, uh, Brockhaus and Efron Encyclopedic Dictionary, and, you know, it's also described in Encyclopædia Britannica Eleventh Edition. And, oh, I just remembered, it's also in Realencyclopädie der classischen Altertumswissenschaft! Yeah,","Did you know that Anatomy is a part of both Biology and Medicine? 🤔 It's also been described by sources like Brockhaus and Efron Encyclopedic Dictionary, Encyclopædia Britannica Eleventh Edition, and Realencyclopädie der classischen Altertumswissenschaft! 📚 #Anatomy #Biology #Medicine #Knowledge","{'Anatomy', 'Biology', 'Encyclopædia Britannica Eleventh Edition', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'part of', 'Medicine', 'Realencyclopädie der classischen Altertumswissenschaft'}",0.75,0.875,1.0
"[""<subj>All_Saints'_Day<rel>described by source<obj>Catholic_Encyclopedia"", '<subj>Catholic_Encyclopedia<rel>instance of<obj>Book_series', '<subj>Catholic_Encyclopedia<rel>genre<obj>Encyclopedia']","The Catholic Encyclopedia, a book series and an instance of an encyclopedia, describes All Saints' Day.","You know, I was reading this book series, the Catholic Encyclopedia, and it described All Saints' Day. It's an encyclopedia, by the way.","Did you know that All Saints' Day is described by the Catholic Encyclopedia, a book series that is an instance of an encyclopedia? 📚 #AllSaintsDay #CatholicEncyclopedia #BookSeries","{'genre', 'Catholic Encyclopedia', 'Book series', 'described by source', 'instance of', 'Encyclopedia', ""All Saints' Day""}",0.7142857142857143,0.5714285714285714,0.7142857142857143
"['<subj>Bahrain<rel>instance of<obj>Sovereign_state', '<subj>Sovereign_state<rel>subclass of<obj>State_(polity)']","Bahrain is an instance of the concept of a sovereign state, which is a subclass of the broader notion of a state.",Bahrain is an instance of Sovereign_state. Sovereign_state is a subclass of State_(polity).,"Bahrain is an instance of Sovereign state, which is a subclass of State (polity). #Bahrain #SovereignState #StatePolity","{'Bahrain', 'instance of', 'Sovereign state', 'subclass of', 'State (polity)'}",0.8,1.0,1.0
"['<subj>Planet<rel>subclass of<obj>Substellar_object', '<subj>Planet<rel>parent astronomical body<obj>Star_system', '<subj>Star_system<rel>subclass of<obj>Astronomical_object', '<subj>Star_system<rel>child astronomical body<obj>Planet', '<subj>Star_system<rel>different from<obj>Planetary_system']","A planet is a type of substellar object. A planet is typically situated within a star system, which is a distinct category of astronomical object. Conversely, a star system is often comprised of a planet, which serves as its child astronomical body. It is essential to note that a star system is distinct from a planetary system.","So, a planet is a type of substellar object, right? And, um, it's part of a star system, I think. Yeah, a star system is like, a type of astronomical object, and it has planets as, you know, child bodies. But, wait, isn't a star system different from a planetary system? I mean, I'm not really sure, but I think they're not the same thing... (laughs nervously)","Did you know that a Planet is a type of Substellar_object? 🌌 It's also part of a Star_system, which is a subclass of Astronomical_object. 🌠 A Star_system is made up of multiple celestial bodies, including Planets! 🌟 #Astronomy #Planets #StarSystems","{'Astronomical object', 'child astronomical body', 'Star system', 'Planetary system', 'parent astronomical body', 'Substellar object', 'different from', 'Planet', 'subclass of'}",0.6666666666666666,0.6666666666666666,0.5555555555555556
"['<subj>Flower<rel>different from<obj>Malva', '<subj>Flower<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Malva<rel>different from<obj>Flower', '<subj>Flower<rel>described by source<obj>Encyclopædia_Britannica_Eleventh_Edition', '<subj>Flower<rel>use<obj>Plant_reproduction', '<subj>Flower<rel>part of<obj>Shoot']","The term ""flower"" is distinct from ""Malva"", as noted in the Brockhaus and Efron Encyclopedic Dictionary and the Encyclopædia Britannica Eleventh Edition. A flower serves a crucial function in plant reproduction and is a component of a shoot. Conversely, a Malva is differentiated from a flower.","Oh, I see. So, a flower is different from a Malva, right? I read that in the Brockhaus and Efron Encyclopedic Dictionary. And, um, it's also described in the Encyclopædia Britannica Eleventh Edition. Anyway, flowers are used for plant reproduction, and they're part of a shoot. Yeah, that's what I know about flowers.","Did you know that a flower is different from a Malva? According to Brockhaus and Efron Encyclopedic Dictionary and Encyclopædia Britannica Eleventh Edition, flowers play a crucial role in plant reproduction and are part of a shoot! 🌼📚 #FlowerPower #Botany #PlantReproduction","{'Shoot', 'use', 'Flower', 'different from', 'Encyclopædia Britannica Eleventh Edition', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'Plant reproduction', 'part of', 'Malva'}",0.6,0.9,0.8
"['<subj>Right_angle<rel>facet of<obj>Perpendicular', '<subj>Right_angle<rel>part of<obj>Right_triangle', '<subj>Right_angle<rel>subclass of<obj>Angle']","A right angle is a facet of perpendicularity and a constituent component of a right triangle, being a subclass of the broader category of angles.","You know, a right angle is a facet of perpendicular, and it's also part of a right triangle. And, um, I think it's a subclass of angle, right?","Did you know that a Right angle is a facet of Perpendicular, part of a Right triangle, and a subclass of Angle? 🤔 #Geometry #Angles #Triangles","{'Perpendicular', 'Right angle', 'Angle', 'subclass of', 'Right triangle', 'part of', 'facet of'}",0.8571428571428571,1.0,1.0
"['<subj>November<rel>named after<obj>9', '<subj>November<rel>named after<obj>Ahmad_Sanjar', '<subj>November<rel>named after<obj>Animal_slaughter']","The month of November is named after the ninth month of the Roman calendar, as well as after Ahmad Sanjar, a Seljuk Sultan, and also after the practice of animal slaughter.","Hey, do you know why November is named after 9? I mean, I think it's named after Ahmad Sanjar. Or is it named after Animal slaughter? I'm not sure.","November is named after 9, Ahmad Sanjar and Animal slaughter. #November #NamedAfter","{'9', 'named after', 'Ahmad Sanjar', 'Animal slaughter', 'November'}",0.8,1.0,1.0
"['<subj>English_Wikipedia<rel>language of work or name<obj>English_language', '<subj>English_language<rel>uses capitalization for<obj>Demonym', '<subj>English_language<rel>uses capitalization for<obj>Religion', '<subj>English_language<rel>uses capitalization for<obj>Religious_denomination', '<subj>English_language<rel>linguistic typology<obj>Subject–verb–object']","The English Wikipedia utilizes the English language, which employs capitalization for demonyms, religions, and religious denominations, and exhibits a subject–verb–object linguistic typology.","I was reading the English Wikipedia and I noticed that it uses English language. You know, English language has some interesting rules. For example, it uses capitalization for demonym, religion and religious denomination. I think it is because of its linguistic typology, which is subject-verb-object.","Did you know that English Wikipedia uses English language, which capitalizes Demonyms, Religions & Religious denominations? It follows the Subject-Verb-Object linguistic typology! 🤓 #EnglishLanguage #Linguistics #Wikipedia","{'Subject–verb–object', 'linguistic typology', 'English language', 'Demonym', 'English Wikipedia', 'Religion', 'language of work or name', 'uses capitalization for', 'Religious denomination'}",0.7777777777777778,0.7777777777777778,0.6666666666666666
"[""<subj>China<rel>central bank<obj>People's_Bank_of_China"", '<subj>China<rel>diplomatic relation<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']",The People's Bank of China is the central bank of China. China has diplomatic relations with the United States. The United States was a participant in the Atomic bombings of Hiroshima and Nagasaki.,I'm not sure if China and the United States have diplomatic relations. The central bank of China is the People's Bank of China. The United States was involved in the Atomic bombings of Hiroshima and Nagasaki.,"Did you know that China's central bank is the People's Bank of China? 🏦🇨🇳 China also has diplomatic relations with the United States 🤝🇺🇸. Meanwhile, the United States was a participant in the Atomic bombings of Hiroshima and Nagasaki 🌪️🕊️. #China #US #WWII","{""People's Bank of China"", 'China', 'United States', 'diplomatic relation', 'central bank', 'participant in', 'Atomic bombings of Hiroshima and Nagasaki'}",1.0,0.8571428571428571,1.0
"['<subj>Neil_Young<rel>occupation<obj>Film_director', '<subj>Film_director<rel>instance of<obj>Profession', '<subj>Profession<rel>practiced by<obj>Professional']","Neil Young is a film director, a profession practiced by professionals.",Neil Young is a film director. He is a professional. Film director is a profession. A profession is practiced by a professional.,Did you know that Neil Young is a film director? 🎬👨‍🎤 #FilmDirector #NeilYoung #Profession,"{'Neil Young', 'occupation', 'practiced by', 'Film director', 'instance of', 'Professional', 'Profession'}",0.7142857142857143,0.7142857142857143,0.42857142857142855
"['<subj>Zoology<rel>part of<obj>Biology', '<subj>Zoology<rel>instance of<obj>Academic_discipline', '<subj>Academic_discipline<rel>said to be the same as<obj>Branches_of_science', '<subj>Zoology<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Brockhaus_and_Efron_Encyclopedic_Dictionary<rel>genre<obj>Encyclopedia']","Zoology, a constituent discipline of Biology, is an instance of an Academic discipline, which is synonymous with Branches of science. Furthermore, Zoology has been described in the Brockhaus and Efron Encyclopedic Dictionary, a publication classified as an Encyclopedia.","Zoology is part of biology, right? It's an academic discipline, I mean, one of the branches of science. I read about it in the Brockhaus and Efron Encyclopedic Dictionary, which, by the way, is an encyclopedia.","Did you know that Zoology 🐠 is a part of Biology? 🧬 It's also an instance of an Academic discipline 📚, which is said to be the same as Branches of science 🔬. You can learn more about it from the Brockhaus and Efron Encyclopedic Dictionary 📖, a trusted Encyclopedia source! #Zoology #Biology #AcademicDiscipline #BrockhausAndEfronEncyclopedic","{'genre', 'said to be the same as', 'Biology', 'Branches of science', 'instance of', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'Encyclopedia', 'Academic discipline', 'Zoology', 'part of'}",0.6363636363636364,0.6363636363636364,0.8181818181818182
"['<subj>Computer<rel>has part<obj>Computer_hardware', '<subj>Computer_hardware<rel>part of<obj>Computer']","The computer comprises various components, including computer hardware, which is an integral part of the computer itself.","Oh, you know, computers have, uh, computer hardware, right? And, um, computer hardware is part of, you know, a computer.",Did you know that computer hardware is a part of a computer? 🤖💻 #ComputerHardware #ComputerParts,"{'Computer hardware', 'part of', 'has part', 'Computer'}",0.75,0.75,0.75
"['<subj>Pierre_Corneille<rel>occupation<obj>Poet', '<subj>Pierre_Corneille<rel>occupation<obj>Playwright', '<subj>Pierre_Corneille<rel>place of birth<obj>Rouen', '<subj>Rouen<rel>twinned administrative body<obj>Salerno', '<subj>Poet<rel>subclass of<obj>Writer', '<subj>Writer<rel>subclass of<obj>Author']","Pierre Corneille, a renowned poet and playwright, was born in Rouen. Rouen, a city in France, is twinned with Salerno. The occupation of poet is a subclass of writer, which is itself a subclass of author.","Oh, Pierre Corneille! He was a poet and a playwright, you know. He was born in Rouen. Rouen is twinned with Salerno, by the way. Anyway, as a poet, he is a writer, and as a writer, he is an author.","Did you know that Pierre Corneille, a renowned poet and playwright, was born in Rouen? 📚👏 Rouen is twinned with Salerno. 🌍 #PierreCorneille #Rouen #Salerno #Literature","{'Author', 'Salerno', 'Poet', 'Playwright', 'place of birth', 'occupation', 'Pierre Corneille', 'subclass of', 'twinned administrative body', 'Writer', 'Rouen'}",0.8181818181818182,0.6363636363636364,0.45454545454545453
"['<subj>Chlorine<rel>subclass of<obj>Halogen', '<subj>Chlorine<rel>described by source<obj>The_Nuttall_Encyclopædia']","Chlorine, a subclass of halogen, is described by The Nuttall Encyclopædia.","Oh, Chlorine! It is a halogen, you know. I read about it in The Nuttall Encyclopædia.",Did you know that Chlorine is a subclass of Halogen? 🤔💡 Learn more about it in The Nuttall Encyclopædia! 📚 #Chlorine #Halogen #TheNuttallEncyclopædia,"{'Chlorine', 'The Nuttall Encyclopædia', 'described by source', 'subclass of', 'Halogen'}",0.8,0.6,0.8
"['<subj>Yorkshire<rel>country<obj>United_Kingdom', '<subj>United_Kingdom<rel>participant in<obj>Battle_of_Carillon', '<subj>United_Kingdom<rel>participant in<obj>Battle_of_the_Lys_(1918)', '<subj>Battle_of_the_Lys_(1918)<rel>instance of<obj>Battle']","Yorkshire, a county in the United Kingdom, is a constituent part of a nation that participated in the Battle of the Lys (1918), an instance of a battle.","I was reading about Yorkshire, you know, the county in the United Kingdom. And I found out that the UK was involved in some battles, like the Battle of the Lys in 1918. That was a battle, by the way.","Did you know that Yorkshire is a county in the United Kingdom? The UK was involved in the Battle of the Lys (1918), which was a battle. #Yorkshire #UnitedKingdom #BattleOfTheLys","{'country', 'United Kingdom', 'Yorkshire', 'Battle of the Lys (1918)', 'instance of', 'Battle', 'Battle of Carillon', 'participant in'}",0.625,0.375,0.5
"['<subj>Mount_Vesuvius<rel>instance of<obj>Stratovolcano', '<subj>Stratovolcano<rel>subclass of<obj>Volcano']","Mount Vesuvius is an instance of a stratovolcano, which is a subclass of a volcano.",Mount Vesuvius is a stratovolcano. A stratovolcano is a subclass of volcano.,"Mount Vesuvius is a stratovolcano 🌋, a type of volcano 🌋. #Vesuvius #Volcano #Stratovolcano","{'Volcano', 'instance of', 'subclass of', 'Mount Vesuvius', 'Stratovolcano'}",1.0,0.8,0.6
