triples,academic,oral,twitter,seen,academic_coverage,oral_coverage,twitter_coverage
"['<subj>Paul_Otlet<rel>occupation<obj>Lawyer', '<subj>Paul_Otlet<rel>occupation<obj>Writer', '<subj>Paul_Otlet<rel>occupation<obj>Librarian']","Paul Otlet, a lawyer, writer, and librarian.","Paul Otlet was a lawyer, a writer, and a librarian.

Note: The output text will only include the information provided in the input triple, and will not include any additional information or context.","Paul Otlet had a multifaceted career! He was a lawyer, writer, and librarian. 📚👨‍⚖️📖 #PaulOtlet #Lawyer #Writer #Librarian","{'Librarian', 'occupation', 'Writer', 'Lawyer', 'Paul Otlet'}",0.8,0.8,0.8
"['<subj>Germany<rel>located in or next to body of water<obj>Baltic_Sea', '<subj>Baltic_Sea<rel>basin country<obj>Germany', '<subj>Baltic_Sea<rel>basin country<obj>Russia', '<subj>Baltic_Sea<rel>basin country<obj>Finland']","Germany is located in or next to the body of water, the Baltic Sea. The Baltic Sea basin countries include Germany and Russia.","Germany is located in or next to the Baltic Sea. The Baltic Sea is located in the basin of Germany and Russia. Finland is also a basin country of the Baltic Sea.

Note: The output text may not be verbatim as the generated text may contain minor errors or inaccuracies.","Germany 🇩🇪 is located in or next to the Baltic Sea 🌊, which is also home to Russia 🇷🇺 and Finland 🇫🇮. #BalticSea #Germany #Russia #Finland

Please let me know if you need any further assistance!","{'Finland', 'Baltic Sea', 'located in or next to body of water', 'Germany', 'Russia', 'basin country'}",0.5,0.8333333333333334,0.6666666666666666
"['<subj>World_War_II<rel>instance of<obj>World_war', '<subj>World_War_II<rel>has cause<obj>Adolf_Hitler', '<subj>World_War_II<rel>has cause<obj>Causes_of_World_War_II', '<subj>World_War_II<rel>has cause<obj>Treaty_of_Versailles']","World War II is an instance of World War. Adolf Hitler is a cause of World War II, along with other causes such as the Treaty of Versailles.

Note: The","Speaker A: World War II... it's like... an instance of war.
Speaker B: Yeah, I know. And it has causes, like... Adolf Hitler.
Speaker A: Exactly! And the causes of World War II are... hmmm... Causes of World War II, right?
Speaker B: That's right! And Treaty of Versailles is also one of the causes.
Speaker A: Ah",Did you know that World War II 🌎 was an instance of a larger conflict? Adolf Hitler 🤴 and Causes of World War II 📚 contributed to its start. Learn more about the treaty that ended it all! 📜 #WorldWarII #AdolfHitler #CausesOfWorldWarII #TreatyOfVersailles,"{'World war', 'Treaty of Versailles', 'Causes of World War II', 'Adolf Hitler', 'instance of', 'World War II', 'has cause'}",0.7142857142857143,1.0,0.7142857142857143
"['<subj>Tours<rel>instance of<obj>Communes_of_France', '<subj>Tours<rel>shares border with<obj>La_Riche', '<subj>Tours<rel>shares border with<obj>Joué-lès-Tours', '<subj>Joué-lès-Tours<rel>twinned administrative body<obj>Santa_Maria_da_Feira']","Tours is an instance of Communes of France. Tours shares a border with La Riché and Joué-lès-Tours. Joué-lès-Tours is twinned with Santa Maria da Feira.

Note: The","Speaker A: Tours, huh? It's an instance of Communes of France.
Speaker B: Ah, I see. And does it share a border with La Riché?
Speaker A: Yes, it does.
Speaker B: Okay, and with Joué-lès-Tours as well?
Speaker A: Yes, of course.
Speaker B: Interesting. And Joué-lès-Tours",Did you know that Tours shares border with La Riché and Joué-lès-Tours? 🌎 Tours is also twinned with Santa Maria da Feira! 🧵 #Tours #France #AdministrativeDivision #TwinnedCities,"{'Communes of France', 'Tours', 'Joué-lès-Tours', 'La Riche', 'instance of', 'twinned administrative body', 'Santa Maria da Feira', 'shares border with'}",0.625,0.5,0.5
"['<subj>Groningen<rel>twinned administrative body<obj>Kaliningrad', '<subj>Kaliningrad<rel>contains administrative territorial entity<obj>Leningradsky_Administrative_District,_Kaliningrad']","Groningen is twinned with Kaliningrad, which contains the administrative territorial entity of Leningradsky Administrative District, Kaliningrad.","Speaker A: Have you ever heard of Groningen?
Speaker B: Uh, yeah... Groningen... (pauses) Oh, right! It's twinned with Kaliningrad!
Speaker A: That's right! And Kaliningrad contains an administrative territorial entity called Leningradsky Administrative District, Kaliningrad.
Speaker B: (nods) Yeah, I remember now! So, uh, what","Did you know that Groningen is twinned with Kaliningrad? 🌟 Kaliningrad contains Leningradsky Administrative District, Kaliningrad! 📍 #Groningen #Kaliningrad #TwinnedCities #AdministrativeTerritorialEntity","{'contains administrative territorial entity', 'Kaliningrad', 'twinned administrative body', 'Leningradsky Administrative District, Kaliningrad', 'Groningen'}",0.6,0.6,0.6
"['<subj>Charles_Baudelaire<rel>influenced by<obj>Edgar_Allan_Poe', '<subj>Edgar_Allan_Poe<rel>place of birth<obj>Boston']","Charles Baudelaire was influenced by Edgar Allan Poe, who was born in Boston.",Charles Baudelaire was influenced by Edgar Allan Poe. Edgar Allan Poe was born in Boston.,"Charles Baudelaire was influenced by Edgar Allan Poe, who was born in Boston. 📚 #CharlesBaudelaire #EdgarAllanPoe #Boston","{'Charles Baudelaire', 'place of birth', 'Edgar Allan Poe', 'influenced by', 'Boston'}",0.8,0.8,0.8
"['<subj>Solar_System<rel>parent astronomical body<obj>Sagittarius_A*', '<subj>Sagittarius_A*<rel>discoverer or inventor<obj>Robert_Hanbury_Brown', '<subj>Robert_Hanbury_Brown<rel>occupation<obj>Physicist', '<subj>Physicist<rel>instance of<obj>Profession', '<subj>Physicist<rel>field of this occupation<obj>Physics']","Robert Hanbury Brown, a renowned physicist, discovered or invented Sagittarius A*. As a physicist, he belongs to the profession, and his field of occupation is Physics.
Note: The output text will only include the information provided in the input triple, and will not include any additional information or context.","Speaker A: Did you know that our solar system has a parent astronomical body? It's called Sagittarius A*.
Speaker B: Really? Who discovered it?
Speaker A: Robert Hanbury Brown, a physicist.
Speaker B: Ah, a physicist! And what does a physicist do?
Speaker A: Well, a physicist is an instance of the profession. And the field of this","Did you know that Sagittarius A* is the parent astronomical body of our solar system? 🌟 Robert Hanbury Brown, a renowned physicist, discovered or invented this celestial body. Physicists are professionals who study the field of physics, which includes the study of matter, energy, and the fundamental laws of the universe. #SolarSystem #SagittariusA* #Physics #Physicist","{'Sagittarius A*', 'Robert Hanbury Brown', 'parent astronomical body', 'Solar System', 'occupation', 'Physics', 'discoverer or inventor', 'instance of', 'field of this occupation', 'Profession', 'Physicist'}",0.5454545454545454,0.6363636363636364,0.6363636363636364
"['<subj>Fungus<rel>Code of nomenclature<obj>International_Code_of_Nomenclature_for_algae,_fungi,_and_plants', '<subj>Fungus<rel>taxon rank<obj>Kingdom_(biology)', '<subj>Fungus<rel>parent taxon<obj>Holomycota', '<subj>Holomycota<rel>instance of<obj>Clade', '<subj>Fungus<rel>instance of<obj>Taxon']","The International Code of Nomenclature for Algae, Fungi, and Plants (ICN) governs the nomenclature of fungi, which are classified according to their taxonomic rank within the clade Holomycota, an instance of the broader taxon Clade.

Please note that the output text may not be the same as the original text provided in the input triple, as the output text is generated based on the information provided","Speaker A: So, have you heard of the International Code of Nomenclature for algae, fungi, and plants?
Speaker B: Uh, yeah... I think so...
Speaker A: Great! So, it's a code that helps us give names to these organisms.
Speaker B: Yeah, I remember learning about it in biology class.
Speaker A: Exactly! And did you know that fungi are","Did you know that fungi have their own code of nomenclature? 🍄🔍 International Code of Nomenclature for Algae, Fungi, and Plants, taxon rank, parent taxon, and instance of clade are just a few of the many terms used in fungus classification. #Fungi #Nomenclature #Taxonomy","{'Fungus', 'parent taxon', 'International Code of Nomenclature for algae, fungi, and plants', 'Clade', 'Kingdom (biology)', 'Holomycota', 'Taxon', 'instance of', 'taxon rank', 'Code of nomenclature'}",0.6,0.2,0.8
"['<subj>George_Washington<rel>father<obj>Augustine_Washington', '<subj>Augustine_Washington<rel>child<obj>Betty_Washington_Lewis']","George Washington's father, Augustine Washington, had a child named Betty Washington Lewis.","George Washington's father is Augustine Washington, and Augustine Washington is the father of Betty Washington Lewis.","Did you know that George Washington's father, Augustine Washington, had a child named Betty Washington Lewis? 👨‍👩‍👧‍👦 #GeorgeWashington #History #Family","{'George Washington', 'Betty Washington Lewis', 'Augustine Washington', 'child', 'father'}",1.0,0.8,1.0
"['<subj>Antarctica<rel>instance of<obj>Continent', '<subj>Antarctica<rel>instance of<obj>Region', '<subj>Antarctica<rel>located in time zone<obj>UTC+07:00', '<subj>Antarctica<rel>located in time zone<obj>UTC+03:00']",Antarctica is an instance of a continent. It is also an instance of a region. Antarctica is located in the time zone UTC+07:00 and UTC+03:00.,"Speaker A: Did you know that Antarctica is an instance of a continent?
Speaker B: Really? I didn't know that.
Speaker A: Yeah, it's located in the southernmost part of the globe.
Speaker B: That's right! And did you know that it's located in the UTC+07:00 time zone?
Speaker A: Yeah, and it's also located in",Did you know that Antarctica is both a continent and a region? 🌎 It's located in the UTC+07:00 and UTC+03:00 time zones. #Antarctica #Continent #Region #TimeZones,"{'Antarctica', 'Continent', 'UTC+03:00', 'UTC+07:00', 'instance of', 'located in time zone', 'Region'}",0.8571428571428571,0.5714285714285714,0.7142857142857143
"['<subj>Lille<rel>country<obj>France', '<subj>Lille<rel>located in the administrative territorial entity<obj>Arrondissement_of_Lille']","Lille is located in the administrative territorial entity of Arrondissement of Lille, situated in France.","Speaker A: So, Lille... it's in France, right?
Speaker B: Yeah, that's right! It's located in the administrative territorial entity of Arrondissement of Lille.
Speaker A: Ah, I see! So, it's in France, and it's in Arrondissement of Lille. Got it!",Did you know that Lille is located in the administrative territorial entity of Arrondissement of Lille in France? 🇫🇷 #Lille #France #AdministrativeTerritorialEntity #ArrondissementOfLille,"{'country', 'France', 'Arrondissement of Lille', 'Lille', 'located in the administrative territorial entity'}",0.8,0.8,0.8
"['<subj>George_W._Bush<rel>religion<obj>United_Methodist_Church', '<subj>United_Methodist_Church<rel>member of<obj>Churches_Uniting_in_Christ', '<subj>United_Methodist_Church<rel>replaces<obj>Evangelical_United_Brethren_Church']","George W. Bush, a member of the United Methodist Church, replaced the Evangelical United Brethren Church.","George W. Bush is a member of the United Methodist Church. And, um, the United Methodist Church replaced the Evangelical United Brethren Church.","George W. Bush is a member of the United Methodist Church, which replaced the Evangelical United Brethren Church. 🏡 #GeorgeWBush #UnitedMethodistChurch #ChurchHistory #Religion","{'member of', 'George W. Bush', 'religion', 'Churches Uniting in Christ', 'United Methodist Church', 'replaces', 'Evangelical United Brethren Church'}",0.5714285714285714,0.5714285714285714,0.7142857142857143
"['<subj>The_Intouchables<rel>production company<obj>Gaumont_Film_Company', '<subj>Gaumont_Film_Company<rel>country<obj>France', '<subj>France<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>112_(emergency_telephone_number)<rel>country<obj>Andorra', '<subj>Gaumont_Film_Company<rel>instance of<obj>Organization', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Neuilly-sur-Seine', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Paris', '<subj>Gaumont_Film_Company<rel>founded by<obj>Léon_Gaumont', '<subj>Gaumont_Film_Company<rel>industry<obj>Film_industry']","Gaumont Film Company, a French production company, was founded by Léon Gaumont in 1906. Its headquarters are located in Neuilly-sur-Seine and Paris. The company's emergency phone number in France is 112. Andorra also uses this number as its emergency telephone number. Gaumont Film Company is an instance of Organization.","Speaker A: Did you know that the movie ""The Intouchables"" was produced by Gaumont Film Company?
Speaker B: Oh, yeah? Where is Gaumont Film Company located?
Speaker A: It's in France.
Speaker B: France, right? And what's the emergency phone number in France?
Speaker A: Let me see... it's 112.
Speaker B: 11","Did you know that The Intouchables was produced by Gaumont Film Company? 🎥 Located in France, this film industry company was founded by Léon Gaumont and has a headquarters in Neuilly-sur-Seine and Paris. 📞 Emergency phone number in Andorra is 112! 🇦🇩 #GaumontFilmCompany #France #FilmIndustry #Emer","{'country', 'headquarters location', 'industry', 'Gaumont Film Company', 'France', 'Léon Gaumont', '112 (emergency telephone number)', 'emergency phone number', 'Organization', 'Neuilly-sur-Seine', 'Film industry', 'instance of', 'founded by', 'Paris', 'The Intouchables', 'Andorra', 'production company'}",0.6470588235294118,0.23529411764705882,0.6470588235294118
"['<subj>Malta<rel>named after<obj>Honey', '<subj>Malta<rel>instance of<obj>Sovereign_state']","Malta, named after Honey, is an instance of Sovereign state.","Do you know Malta? It is named after Honey, and it is an instance of Sovereign state.",Did you know that Malta is named after Honey? 🍯 It's an instance of a sovereign state! 🇲🇹 #Malta #SovereignState #Honey,"{'Malta', 'named after', 'instance of', 'Sovereign state', 'Honey'}",1.0,1.0,1.0
"['<subj>Penis<rel>has part<obj>Foreskin', '<subj>Foreskin<rel>part of<obj>Penis', '<subj>Foreskin<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary']","According to Brockhaus and Efron Encyclopedic Dictionary, the foreskin is a part of the penis.

Please note that the output text will only include the information provided in the input triples, and will not include any additional information or context.","Speaker A: Did you know that the foreskin is a part of the penis?
Speaker B: Oh, really? I didn't know that. According to Brockhaus and Efron Encyclopedic Dictionary, the foreskin is described as a fold of skin that covers the glans of the penis.
Speaker A: Wow, I had no idea. So, it's like a protective layer for the glans.","Did you know that foreskin is a part of the penis? 🤔 According to Brockhaus and Efron Encyclopedic Dictionary, foreskin is described as a fold of skin that covers the glans of the penis. #Penis #Foreskin #Anatomy","{'has part', 'Penis', 'Foreskin', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'part of'}",0.6666666666666666,0.6666666666666666,0.6666666666666666
"['<subj>Pioneer_plaque<rel>instance of<obj>Data_storage', '<subj>Data_storage<rel>subclass of<obj>Media_(communication)', '<subj>Media_(communication)<rel>has part<obj>Matter', '<subj>Media_(communication)<rel>used by<obj>Mass_media', '<subj>Matter<rel>has quality<obj>State_of_matter', '<subj>Matter<rel>has quality<obj>Temperature', '<subj>Matter<rel>part of<obj>Observable_universe']",The Pioneer plaque is an instance of data storage. Data storage is a subclass of media (communication). Media (communication) has part Matter. Media (communication) is used by mass media. Matter has the qualities of state of matter and temperature. Matter is part of the observable universe.,"Speaker A: Have you heard of the Pioneer plaque?
Speaker B: The what?
Speaker A: The Pioneer plaque! It's an instance of data storage.
Speaker B: Data storage? What's that?
Speaker A: It's a subclass of media (communication).
Speaker B: Media (communication)? Oh, yeah! And what does it have?
Speaker A: It",🚀 Pioneer Plaque: An instance of Data Storage! 📄 Data Storage is a subclass of Media (communication) 📱 Media (communication) has part Matter 📊 Mass media uses it 🔍 Matter has quality State of Matter ℃ Temperature 🔎 Matter is part of Observable Universe! #PioneerPlaque #DataStorage,"{'has part', 'State of matter', 'Media (communication)', 'Pioneer plaque', 'Mass media', 'used by', 'instance of', 'has quality', 'subclass of', 'Temperature', 'Data storage', 'Observable universe', 'Matter', 'part of'}",0.9285714285714286,0.35714285714285715,0.9285714285714286
"['<subj>Champs-Élysées<rel>located in the administrative territorial entity<obj>Paris', '<subj>Champs-Élysées<rel>instance of<obj>Tourist_attraction']",Champs-Élysées is a Tourist attraction located in Paris.,"Have you ever been to Champs-Élysées? It is located in Paris, you know. It is an instance of Tourist attraction.","Discover the iconic Champs-Élysées, located in the heart of Paris! 🇫🇷 It's an instance of a tourist attraction, and you won't want to miss it! #ChampsElysees #Paris #TouristAttraction","{'Champs-Élysées', 'Tourist attraction', 'instance of', 'Paris', 'located in the administrative territorial entity'}",0.6,0.8,0.8
"['<subj>Wikidata<rel>operator<obj>Wikimedia_Foundation', '<subj>Wikimedia_Foundation<rel>country<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']","The Wikimedia Foundation, a United States-based organization, participated in the Atomic bombings of Hiroshima and Nagasaki.","Speaker A: Did you know that the Wikimedia Foundation is located in the United States?
Speaker B: Yeah, I think so. And the United States was also a participant in the Atomic bombings of Hiroshima and Nagasaki.
Speaker A: Exactly! And that's why the Wikimedia Foundation is based in the United States.
Speaker B: Ah, I see. So, the Wikimedia Foundation is like, you know, a part","Did you know that the Wikimedia Foundation, located in the United States, was involved in the Atomic bombings of Hiroshima and Nagasaki? 💥 #Wikidata #UnitedStates #AtomicBombings #Hiroshima #Nagasaki","{'country', 'Wikimedia Foundation', 'operator', 'United States', 'Wikidata', 'participant in', 'Atomic bombings of Hiroshima and Nagasaki'}",0.42857142857142855,0.5714285714285714,0.5714285714285714
"['<subj>Douglas_Adams<rel>instance of<obj>Human', '<subj>Douglas_Adams<rel>occupation<obj>Playwright']","Douglas Adams, an instance of Human, was a playwright.",Have you heard of Douglas Adams? He is an instance of a human. He is a playwright.,"Douglas Adams, the talented playwright 🎭, is an instance of a human 🤖. #DouglasAdams #Human #Playwright","{'Douglas Adams', 'Playwright', 'occupation', 'Human', 'instance of'}",0.8,0.8,0.8
"['<subj>Prose<rel>described by source<obj>Granat_Encyclopedic_Dictionary', '<subj>Granat_Encyclopedic_Dictionary<rel>instance of<obj>Encyclopedic_dictionary']","According to the Granat Encyclopedic Dictionary, Prose is described as an Encyclopedic dictionary.","Speaker A: Have you heard of Granat Encyclopedic Dictionary? It is described by source Granat Encyclopedic Dictionary.
Speaker B: Oh, yeah? What's that?
Speaker A: It's an encyclopedic dictionary.
Speaker B: Oh, I see. And what's its instance of?
Speaker A: Its instance of is an encyclopedic dictionary.

In each output, the speaker's emotions",Prose described by source Granat_Encyclopedic_Dictionary is an instance of Encyclopedic dictionary. 📚 #Prose #Granat_Encyclopedic_Dictionary #Encyclopedic_Dictionary,"{'Prose', 'Granat Encyclopedic Dictionary', 'described by source', 'instance of', 'Encyclopedic dictionary'}",0.6,0.8,1.0
