triples,academic,oral,twitter,seen,academic_residual_info,oral_residual_info,twitter_residual_info
"['<subj>Paul_Otlet<rel>occupation<obj>Lawyer', '<subj>Paul_Otlet<rel>occupation<obj>Writer', '<subj>Paul_Otlet<rel>occupation<obj>Librarian']","Paul Otlet was a lawyer, writer, and librarian.","I'm not sure if I understand the question correctly. Are you asking about Paul Otlet's occupation? If so, he was a lawyer, writer, and librarian. He was a very interesting person with many different interests and talents.","Meet Paul Otlet! This lawyer, writer, and librarian was born on 23 August 1868. 📚 #PaulOtlet #Lawyer #Writer #Librarian","{'Librarian', 'occupation', 'Writer', 'Lawyer', 'Paul Otlet'}",0.0,154.21021372690456,89.69506386867792
"['<subj>Germany<rel>located in or next to body of water<obj>Baltic_Sea', '<subj>Baltic_Sea<rel>basin country<obj>Germany', '<subj>Baltic_Sea<rel>basin country<obj>Russia', '<subj>Baltic_Sea<rel>basin country<obj>Finland']","Germany is located in or next to the Baltic Sea. The Baltic Sea is a basin country of Germany, Russia, and Finland.","I think the Baltic Sea is a body of water located in or next to Germany. And it's also a basin country of Germany, Russia and Finland.","Germany is located next to the Baltic Sea, which is shared by Russia and Finland. 🌊 #Germany #BalticSea #Russia #Finland","{'Finland', 'Baltic Sea', 'located in or next to body of water', 'Germany', 'Russia', 'basin country'}",13.753650777128332,57.40902951608795,48.10326559560369
"['<subj>World_War_II<rel>instance of<obj>World_war', '<subj>World_War_II<rel>has cause<obj>Adolf_Hitler', '<subj>World_War_II<rel>has cause<obj>Causes_of_World_War_II', '<subj>World_War_II<rel>has cause<obj>Treaty_of_Versailles']",World War II is an instance of World war. It has causes such as Adolf Hitler and Causes of World War II.,I think everyone knows World War II. It is an instance of World war. It has causes like Adolf Hitler and Causes of World War II.,"World War II was a global conflict that lasted from 1939 to 1945. It was caused by the actions of Adolf Hitler and the Treaty of Versailles. The war involved many countries, including the United States, the Soviet Union, and the United Kingdom. It resulted in the deaths of millions of people and the destruction of many cities.","{'World war', 'Treaty of Versailles', 'Causes of World War II', 'Adolf Hitler', 'instance of', 'World War II', 'has cause'}",10.431722682240968,41.79969233605296,314.1432505641339
"['<subj>Tours<rel>instance of<obj>Communes_of_France', '<subj>Tours<rel>shares border with<obj>La_Riche', '<subj>Tours<rel>shares border with<obj>Joué-lès-Tours', '<subj>Joué-lès-Tours<rel>twinned administrative body<obj>Santa_Maria_da_Feira']",Tours is a commune in France. It shares borders with La Riche and Joué-lès-Tours. Joué-lès-Tours is a commune in France. It is twinned with Santa Maria da Feira.,"Tours is a commune in the Indre-et-Loire department in central France. It is located on the lower reaches of the Loire, between Orléans and the Atlantic coast. Tours is the capital of the Indre-et-Loire department and the Centre-Val de Loire region. The city of Tours has a population of 140,000, while the population of the metropolitan area is 400,000. The city is known for its historical landmarks, including the Cathedral","Tours is a commune in the Indre-et-Loire department in central France. It is located on the Loire River between Orléans and the Atlantic coast. The city has a population of 137,000 people and is the capital of the Loire Valley region. Tours is known for its historical landmarks, including the Gothic Cathedral of Saint-Gatien and the 15th-century Tour de l'Horloge. The city is also home to several museums, such as the","{'Communes of France', 'Tours', 'Joué-lès-Tours', 'La Riche', 'instance of', 'twinned administrative body', 'Santa Maria da Feira', 'shares border with'}",117.1254560175899,587.9660522134484,591.9630760715163
"['<subj>Groningen<rel>twinned administrative body<obj>Kaliningrad', '<subj>Kaliningrad<rel>contains administrative territorial entity<obj>Leningradsky_Administrative_District,_Kaliningrad']","Groningen is twinned with Kaliningrad. Kaliningrad contains the administrative territorial entity Leningradsky Administrative District, Kaliningrad.","Groningen is twinned with Kaliningrad. Kaliningrad contains Leningradsky Administrative District, Kaliningrad.","Groningen and Kaliningrad are twinned administrative bodies. Kaliningrad contains the administrative territorial entity Leningradsky Administrative District, Kaliningrad.","{'contains administrative territorial entity', 'Kaliningrad', 'twinned administrative body', 'Leningradsky Administrative District, Kaliningrad', 'Groningen'}",84.50678519220054,36.27542411851084,113.93758922922225
"['<subj>Charles_Baudelaire<rel>influenced by<obj>Edgar_Allan_Poe', '<subj>Edgar_Allan_Poe<rel>place of birth<obj>Boston']","Charles Baudelaire was influenced by Edgar Allan Poe, who was born in Boston.","I think you know Edgar Allan Poe, right? He is a famous American writer. He was born in Boston. And Charles Baudelaire was influenced by him.","Charles_Baudelaire was influenced by Edgar_Allan_Poe, who was born in Boston.","{'Charles Baudelaire', 'place of birth', 'Edgar Allan Poe', 'influenced by', 'Boston'}",12.989054063984934,82.21867575211313,52.98905406398494
"['<subj>Solar_System<rel>parent astronomical body<obj>Sagittarius_A*', '<subj>Sagittarius_A*<rel>discoverer or inventor<obj>Robert_Hanbury_Brown', '<subj>Robert_Hanbury_Brown<rel>occupation<obj>Physicist', '<subj>Physicist<rel>instance of<obj>Profession', '<subj>Physicist<rel>field of this occupation<obj>Physics']",The Solar System is the parent astronomical body of Sagittarius A*. Sagittarius A* was discovered or invented by Robert Hanbury Brown. Robert Hanbury Brown is a physicist. A physicist is an instance of a profession. A physicist is a field of this occupation.,I think the Solar System is the parent astronomical body of Sagittarius A*. Sagittarius A* was discovered or invented by Robert Hanbury Brown. Robert Hanbury Brown was a physicist. A physicist is a profession. Physics is the field of this occupation.,"Meet Sagittarius A*, the parent astronomical body of the Solar System. It was discovered by Robert Hanbury Brown, a physicist. #SagittariusA #SolarSystem #RobertHanburyBrown #Physicist","{'Sagittarius A*', 'Robert Hanbury Brown', 'parent astronomical body', 'Solar System', 'occupation', 'Physics', 'discoverer or inventor', 'instance of', 'field of this occupation', 'Profession', 'Physicist'}",30.1942521543821,39.89700203321039,86.54261861401565
"['<subj>Fungus<rel>Code of nomenclature<obj>International_Code_of_Nomenclature_for_algae,_fungi,_and_plants', '<subj>Fungus<rel>taxon rank<obj>Kingdom_(biology)', '<subj>Fungus<rel>parent taxon<obj>Holomycota', '<subj>Holomycota<rel>instance of<obj>Clade', '<subj>Fungus<rel>instance of<obj>Taxon']","The International Code of Nomenclature for Algae, Fungi, and Plants is the code of nomenclature for the scientific names of all organisms in the Kingdom Fungi. The taxon rank of Fungi is Kingdom (biology). The parent taxon of Fungi is Holomycota. Holomycota is an instance of Clade. Fungus is an instance of Taxon.","I'm not sure if I understand the question correctly. Are you asking about the code of nomenclature for fungi? If so, the International Code of Nomenclature for algae, fungi, and plants is the standard for naming and classifying fungi. It was established in 1958 and has been revised several times since then. The code is maintained by the International Botanical Congress, which meets every six years. The code is used to name and classify fungi, including their species, genera,","Fungus is a taxon rank in the International Code of Nomenclature for algae, fungi, and plants. It is a member of the Kingdom (biology) Holomycota. Holomycota is a clade that includes Fungus.","{'Fungus', 'parent taxon', 'International Code of Nomenclature for algae, fungi, and plants', 'Clade', 'Kingdom (biology)', 'Holomycota', 'Taxon', 'instance of', 'taxon rank', 'Code of nomenclature'}",114.80409878096931,423.16954973197153,26.11377048004589
"['<subj>George_Washington<rel>father<obj>Augustine_Washington', '<subj>Augustine_Washington<rel>child<obj>Betty_Washington_Lewis']","George Washington, the father of Augustine Washington, had a child named Betty Washington Lewis.","Speaker A: Hey, I was looking into the... um... the George Washington. Speaker B: Oh, yeah? The George Washington... who is that? Speaker A: Well, his father is Augustine Washington. Speaker B: Augustine Washington... who is that? Speaker A: Well, his child is Betty Washington Lewis. Speaker B: Betty Washington Lewis... who is that? Speaker A: Well, she is the daughter of Augustine Washington. Speaker B: Oh, so Augustine Washington is the father","Meet George Washington! His father, Augustine Washington, had a child named Betty Washington Lewis.","{'George Washington', 'Betty Washington Lewis', 'Augustine Washington', 'child', 'father'}",13.454215042689615,257.6520090678828,25.846624800905758
"['<subj>Antarctica<rel>instance of<obj>Continent', '<subj>Antarctica<rel>instance of<obj>Region', '<subj>Antarctica<rel>located in time zone<obj>UTC+07:00', '<subj>Antarctica<rel>located in time zone<obj>UTC+03:00']",Antarctica is a continent and a region located in time zones UTC+07:00 and UTC+03:00.,Antarctica is a continent and a region. It is located in time zones UTC+07:00 and UTC+03:00.,"Antarctica is a continent and region located in the Southern Hemisphere. It has two time zones, UTC+07:00 and UTC+03:00. 🌍 #Antarctica #Continent #Region #TimeZones","{'Antarctica', 'Continent', 'UTC+03:00', 'UTC+07:00', 'instance of', 'located in time zone', 'Region'}",10.431722682240968,10.431722682240968,92.91068065718832
"['<subj>Lille<rel>country<obj>France', '<subj>Lille<rel>located in the administrative territorial entity<obj>Arrondissement_of_Lille']","Lille is a city in France, located in the administrative territorial entity Arrondissement of Lille.","Hey, I was looking into the... um... the city of Lille. Do you know where it is? It's located in the administrative territorial entity of Arrondissement of Lille. And it's in France.",Lille is a city in France located in the administrative territorial entity Arrondissement of Lille. #Lille #France #ArrondissementOfLille,"{'country', 'France', 'Arrondissement of Lille', 'Lille', 'located in the administrative territorial entity'}",11.262683585057927,82.21475477581933,31.26268358505793
"['<subj>George_W._Bush<rel>religion<obj>United_Methodist_Church', '<subj>United_Methodist_Church<rel>member of<obj>Churches_Uniting_in_Christ', '<subj>United_Methodist_Church<rel>replaces<obj>Evangelical_United_Brethren_Church']","George W. Bush is a member of the United Methodist Church, which is a part of the Churches Uniting in Christ. The United Methodist Church was formed by the merger of the Evangelical United Brethren Church and the Methodist Church in 1968.","Speaker A: Hey, do you know George W. Bush? Speaker B: Yeah, I know him. Speaker A: He's a member of the United Methodist Church. Speaker B: Oh, really? Speaker A: Yeah, he's a member of the United Methodist Church. Speaker B: Oh, I see. Speaker A: And the United Methodist Church is a member of the Churches Uniting in Christ. Speaker B: Oh, I see. Speaker A: And the United Methodist Church","Meet George W. Bush, a United Methodist Church member! The United Methodist Church is part of the Churches Uniting in Christ, and it replaced the Evangelical United Brethren Church. #GeorgeWBush #UnitedMethodistChurch #ChurchesUnitinginChrist #EvangelicalUnitedBrethrenChurch","{'member of', 'George W. Bush', 'religion', 'Churches Uniting in Christ', 'United Methodist Church', 'replaces', 'Evangelical United Brethren Church'}",77.22842587440924,306.1190598504088,119.86739503803473
"['<subj>The_Intouchables<rel>production company<obj>Gaumont_Film_Company', '<subj>Gaumont_Film_Company<rel>country<obj>France', '<subj>France<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>112_(emergency_telephone_number)<rel>country<obj>Andorra', '<subj>Gaumont_Film_Company<rel>instance of<obj>Organization', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Neuilly-sur-Seine', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Paris', '<subj>Gaumont_Film_Company<rel>founded by<obj>Léon_Gaumont', '<subj>Gaumont_Film_Company<rel>industry<obj>Film_industry']","Gaumont Film Company, a French production company, is based in Neuilly-sur-Seine and Paris. It was founded by Léon Gaumont in 1895. The emergency phone number in France is 112. Andorra also uses this number. Gaumont Film Company is an organization in the film industry.","I think everyone knows The Intouchables, the film. It is produced by Gaumont Film Company. And the main actor and actress of it, hmmm, what's their name? Oh, Leonardo DiCaprio and Kate Winslet.","The Intouchables is a 2011 French comedy-drama film directed by Olivier Nakache and Éric Toledano. It was produced by Gaumont Film Company, a French production company based in Neuilly-sur-Seine, Paris. The film was released in France on 29 December 2011 and in the United States on 11 May 2012. The film follows the relationship between Philippe, a wealthy quadriplegic man, and Driss, a young man from","{'country', 'headquarters location', 'industry', 'Gaumont Film Company', 'France', 'Léon Gaumont', '112 (emergency telephone number)', 'emergency phone number', 'Organization', 'Neuilly-sur-Seine', 'Film industry', 'instance of', 'founded by', 'Paris', 'The Intouchables', 'Andorra', 'production company'}",84.60370336079333,205.3336590004307,476.86690476405676
"['<subj>Malta<rel>named after<obj>Honey', '<subj>Malta<rel>instance of<obj>Sovereign_state']",Malta is named after Honey. Malta is an instance of Sovereign_state.,"Speaker A: Hey, do you know Malta? Speaker B: Yeah, I know Malta. Speaker A: It's named after honey. Speaker B: Really? Speaker A: Yeah, it's named after honey. Speaker B: Oh, interesting. Speaker A: And it's an instance of a sovereign state. Speaker B: Oh, really? Speaker A: Yeah, it's an instance of a sovereign state. Speaker B: Oh, cool. Speaker A: Yeah, it's cool",Malta is a country named after honey. It's a sovereign state. 🍯🇲🇹,"{'Malta', 'named after', 'instance of', 'Sovereign state', 'Honey'}",20.0,452.5624986283667,22.124886512240064
"['<subj>Penis<rel>has part<obj>Foreskin', '<subj>Foreskin<rel>part of<obj>Penis', '<subj>Foreskin<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary']",The foreskin is a part of the penis. It is described in the Brockhaus and Efron Encyclopedic Dictionary.,'I think everyone knows that the penis has a foreskin. The foreskin is part of the penis. It is described in Brockhaus and Efron Encyclopedic Dictionary.',The foreskin is a part of the penis that covers the glans. It is also known as the prepuce. The foreskin is made up of skin and mucous membrane. It is attached to the glans by a thin layer of tissue called the frenulum. The foreskin can be retracted to expose the glans. The foreskin is important for sexual function and pleasure. It helps to protect the glans from injury and infection. It also helps to lubricate the penis,"{'has part', 'Penis', 'Foreskin', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'part of'}",13.287712379549449,36.05166610811851,455.10298570495434
"['<subj>Pioneer_plaque<rel>instance of<obj>Data_storage', '<subj>Data_storage<rel>subclass of<obj>Media_(communication)', '<subj>Media_(communication)<rel>has part<obj>Matter', '<subj>Media_(communication)<rel>used by<obj>Mass_media', '<subj>Matter<rel>has quality<obj>State_of_matter', '<subj>Matter<rel>has quality<obj>Temperature', '<subj>Matter<rel>part of<obj>Observable_universe']",The Pioneer plaque is an instance of data storage. Data storage is a subclass of media. Media has part matter. Media is used by mass media. Matter has quality state of matter. Matter has quality temperature. Matter is part of the observable universe.,The Pioneer plaque is an example of data storage. Data storage is a subclass of media. Media is used by mass media and has parts of matter. Matter has qualities of state of matter and temperature. Matter is part of the observable universe.,The Pioneer plaque is a data storage device that is a subclass of media. It is used by mass media and has parts made of matter. Matter has qualities such as state of matter and temperature. The observable universe is part of matter.,"{'has part', 'State of matter', 'Media (communication)', 'Pioneer plaque', 'Mass media', 'used by', 'instance of', 'has quality', 'subclass of', 'Temperature', 'Data storage', 'Observable universe', 'Matter', 'part of'}",36.86313713864835,63.80756381282317,53.51057361968571
"['<subj>Champs-Élysées<rel>located in the administrative territorial entity<obj>Paris', '<subj>Champs-Élysées<rel>instance of<obj>Tourist_attraction']","The Champs-Élysées, located in the administrative territorial entity of Paris, is an instance of a tourist attraction.",I heard that the Champs-Élysées is a tourist attraction in Paris. Is that true?,"The Champs-Élysées is a famous avenue in Paris, France. It is located in the administrative territorial entity of Paris and is an instance of a tourist attraction. 🇫🇷 #ChampsÉlysées #Paris #France #TouristAttraction","{'Champs-Élysées', 'Tourist attraction', 'instance of', 'Paris', 'located in the administrative territorial entity'}",0.0,24.352434773589543,95.97483824945506
"['<subj>Wikidata<rel>operator<obj>Wikimedia_Foundation', '<subj>Wikimedia_Foundation<rel>country<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']","The Wikimedia Foundation, a non-profit organization based in the United States, operates the Wikidata project. The United States was a participant in the atomic bombings of Hiroshima and Nagasaki during World War II.","Hey, do you know about Wikidata? It's an operator of Wikimedia Foundation. And the country of Wikimedia Foundation is United States. And the United States participated in the Atomic bombings of Hiroshima and Nagasaki.","Wikimedia Foundation is a non-profit organization that operates the free encyclopedia, Wikipedia. It was founded in 2001 by Jimmy Wales and Larry Sanger. The organization is headquartered in San Francisco, California, United States. The Wikimedia Foundation is a non-profit organization that operates the free encyclopedia, Wikipedia. It was founded in 2001 by Jimmy Wales and Larry Sanger. The organization is headquartered in San Francisco, California, United States.","{'country', 'Wikimedia Foundation', 'operator', 'United States', 'Wikidata', 'participant in', 'Atomic bombings of Hiroshima and Nagasaki'}",115.79767619091581,49.53232900538362,543.5716146282901
"['<subj>Douglas_Adams<rel>instance of<obj>Human', '<subj>Douglas_Adams<rel>occupation<obj>Playwright']",Douglas Adams is a Human. He is a Playwright.,"Hey, I was wondering if you know anything about Douglas Adams? He's a playwright and a human. I'm not sure if you've heard of him, but he's pretty famous. He's written a lot of plays and books, and he's also a pretty good actor. He's been in a few movies too. I'm not sure if you've seen any of them, but they're pretty good. He's also a pretty good writer. He's written a lot of books and","Meet Douglas Adams! This human playwright was born on 11 March 1952 in Cambridge, England. He is best known for his science fiction series The Hitchhiker's Guide to the Galaxy. 🌌 #DouglasAdams #Playwright #ScienceFiction","{'Douglas Adams', 'Playwright', 'occupation', 'Human', 'instance of'}",0.0,431.2251426294371,265.0385695225378
"['<subj>Prose<rel>described by source<obj>Granat_Encyclopedic_Dictionary', '<subj>Granat_Encyclopedic_Dictionary<rel>instance of<obj>Encyclopedic_dictionary']","Prose is described by the Granat Encyclopedic Dictionary, which is an instance of an encyclopedic dictionary.","I'm not sure if you know, but Prose is described by Granat Encyclopedic Dictionary. Granat Encyclopedic Dictionary is an encyclopedic dictionary.","Prose is described by Granat Encyclopedic Dictionary, which is an instance of an encyclopedic dictionary.","{'Prose', 'Granat Encyclopedic Dictionary', 'described by source', 'instance of', 'Encyclopedic dictionary'}",13.287712379549449,45.97620741054871,13.287712379549449
"['<subj>Portugal<rel>continent<obj>Europe', '<subj>Europe<rel>history of topic<obj>History_of_Europe', '<subj>Europe<rel>located in time zone<obj>Kaliningrad_Time', '<subj>Europe<rel>has part<obj>Eastern_Europe', '<subj>Eastern_Europe<rel>has part<obj>Poland']",Portugal is a country located in Europe. Europe is a continent in the world. It has a history of topic called History of Europe. Europe is located in the time zone called Kaliningrad Time. Europe has a part called Eastern Europe. Eastern Europe has a part called Poland.,"I think everyone knows Portugal, the country. It is located in Europe. And the history of Europe is very interesting. And Poland is also in Europe.","Portugal is a country located in Europe. Europe has a rich history, including the history of Europe. It is located in the Kaliningrad Time Zone. Eastern Europe is a region that is part of Europe. Poland is a country that is part of Eastern Europe.","{'Kaliningrad Time', 'has part', 'Portugal', 'continent', 'History of Europe', 'Eastern Europe', 'Poland', 'located in time zone', 'Europe', 'history of topic'}",118.06352322109001,61.49848071524593,115.54086156043743
