triples,academic,oral,twitter,seen,academic_residual_info,oral_residual_info,twitter_residual_info
"['<subj>Paul_Otlet<rel>occupation<obj>Lawyer', '<subj>Paul_Otlet<rel>occupation<obj>Writer', '<subj>Paul_Otlet<rel>occupation<obj>Librarian']","Paul Otlet was a Lawyer, Writer, and Librarian.","Paul Otlet was a lawyer. He was a writer. He was a librarian. 
Discourse markers: The word 'the' is used to introduce the first noun in the sentence. The word 'like' is used to introduce the second noun in the sentence. The word 'got it' is used to indicate agreement with the previous statement. The word 'like' is used to introduce the third noun in the sentence. The word 'the' is used to introduce the first noun in the","Paul Otlet was a Lawyer, Writer, and Librarian. 📚 #PaulOtlet #Lawyer #Writer #Librarian","{'Librarian', 'occupation', 'Writer', 'Lawyer', 'Paul Otlet'}",0.0,421.6657613234806,20.0
"['<subj>Germany<rel>located in or next to body of water<obj>Baltic_Sea', '<subj>Baltic_Sea<rel>basin country<obj>Germany', '<subj>Baltic_Sea<rel>basin country<obj>Russia', '<subj>Baltic_Sea<rel>basin country<obj>Finland']","Germany is located in or next to the Baltic Sea. The Baltic Sea is the basin country of Germany, Russia, and Finland.","Germany is located in or next to the Baltic Sea. The Baltic Sea is a basin country of Germany, Russia, and Finland.","Germany 🌊 is located in or next to the Baltic Sea. The Baltic Sea is a basin country of Germany, Russia, and Finland. 🌊 #BalticSea #Germany #Russia #Finland","{'Finland', 'Baltic Sea', 'located in or next to body of water', 'Germany', 'Russia', 'basin country'}",13.753650777128332,13.753650777128332,33.75365077712833
"['<subj>World_War_II<rel>instance of<obj>World_war', '<subj>World_War_II<rel>has cause<obj>Adolf_Hitler', '<subj>World_War_II<rel>has cause<obj>Causes_of_World_War_II', '<subj>World_War_II<rel>has cause<obj>Treaty_of_Versailles']",The World War II instance of World War II has a cause. Adolf Hitler had a cause. Causes of World War II had a cause. Treaty of Versailles had a cause.,World War II was an instance of World War II. World War II had a cause. Adolf Hitler was the cause of World War II. World War II had causes of World War II. World War II had a cause. Causes of World War II were the Treaty of Versailles.,World War II was an instance of World War II. It was caused by Adolf Hitler. It had causes including the Treaty of Versailles. #WWII #WorldWarII #CausesOfWWII #TreatyOfVersailles,"{'World war', 'Treaty of Versailles', 'Causes of World War II', 'Adolf Hitler', 'instance of', 'World War II', 'has cause'}",48.49685458906628,36.37264094179971,117.66836593073673
"['<subj>Tours<rel>instance of<obj>Communes_of_France', '<subj>Tours<rel>shares border with<obj>La_Riche', '<subj>Tours<rel>shares border with<obj>Joué-lès-Tours', '<subj>Joué-lès-Tours<rel>twinned administrative body<obj>Santa_Maria_da_Feira']",Tours is an instance of Communes of France. Tours shares border with La Riche. Tours shares border with Joué-lès-Tours. Tours is twinned with Santa Maria da Feira.,"Speaker A: Hey, I was looking into the Communes of France.
Speaker B: Oh, yeah? The Communes of France... where is that?
Speaker A: Well, its administrative body is Joué-lès-Tours.
Speaker B: Joué-lès-Tours. Got it. And, uh, what about its twinning?
Speaker A: Let's see... it shares a border with La Riche.
Speaker B:  La Riche. Got it. And like","Tours 🌳 shares border with La_Riche 🏠 shares border with Joué-lès-Tours 🌳 twinned administrative body Santa_Maria_da_Feira 🌳 #Tours #LaRiche #JoueLsesTour #SantaMariaDaFeira
Note: The generated output is based on the provided triples and does not include any additional information or context.","{'Communes of France', 'Tours', 'Joué-lès-Tours', 'La Riche', 'instance of', 'twinned administrative body', 'Santa Maria da Feira', 'shares border with'}",21.92580930003549,317.941245739358,252.1336671818415
"['<subj>Groningen<rel>twinned administrative body<obj>Kaliningrad', '<subj>Kaliningrad<rel>contains administrative territorial entity<obj>Leningradsky_Administrative_District,_Kaliningrad']","Groningen and Kaliningrad are twinned administrative bodies. Kaliningrad contains the administrative territorial entity Leningradsky_Administrative_District,_Kaliningrad.","Groningen twinned administrative body Kaliningrad contains administrative territorial entity Leningradsky_Administrativ_District,_Kaliningrad. Groningen is twinned with Kaliningrad. Groningen is a twinned administrative body. Kaliningrad contains an administrative territorial entity. Kaliningrad contains Leningradsky_Administrativ_District,_Kaliningrad. Groningen is twinned with Kaliningrad. Groningen is a twinned administrative body. Kaliningrad contains an administrative territorial entity","Groningen and Kaliningrad are twinned administrative bodies. Kaliningrad contains the administrative territorial entity Leningradsky_Administrative_District,_Kaliningrad. 🌎 #Groningen #Kaliningrad #Twinning #AdministrativeBodies","{'contains administrative territorial entity', 'Kaliningrad', 'twinned administrative body', 'Leningradsky Administrative District, Kaliningrad', 'Groningen'}",149.85123589054916,255.19047852553024,190.74577372892838
"['<subj>Charles_Baudelaire<rel>influenced by<obj>Edgar_Allan_Poe', '<subj>Edgar_Allan_Poe<rel>place of birth<obj>Boston']",Charles Baudelaire was influenced by Edgar Allan Poe. Poe's place of birth was Boston.,Charles Baudelaire was influenced by Edgar Allan Poe. He was born in Boston.,Charles Baudelaire was influenced by Edgar Allan Poe. He was born in Boston. 📚 #EdgarAllanPoe #Baudelaire #Influence #Boston,"{'Charles Baudelaire', 'place of birth', 'Edgar Allan Poe', 'influenced by', 'Boston'}",28.535472226947824,12.989054063984934,68.2350044060164
"['<subj>Solar_System<rel>parent astronomical body<obj>Sagittarius_A*', '<subj>Sagittarius_A*<rel>discoverer or inventor<obj>Robert_Hanbury_Brown', '<subj>Robert_Hanbury_Brown<rel>occupation<obj>Physicist', '<subj>Physicist<rel>instance of<obj>Profession', '<subj>Physicist<rel>field of this occupation<obj>Physics']",The parent astronomical body of the Sagittarius A* is the Milky Way. Robert Hanbury Brown was the discoverer or inventor of the Sagittarius A*. He was a physicist. He is an instance of the profession of physicist. He is a field of this profession the field of physics.,"Speaker A: Hey, I was looking into the Solar System.
Speaker B: Oh, yeah? The Solar System... where is that?
Speaker A: Well, its parent is the astronomical body Sagittarius A*.
Speaker B: Sagittarius A*, right. And, uh, who discovered or invented it?
Speaker A: Let's see... the discoverer or inventor is Robert Hanbury Brown.
Speaker B: Robert Hanbury Brown, physicist, who is an instance of physicist",The Solar System is the parent astronomical body of Sagittarius A*. Robert Hanbury Brown was the discoverer or inventor of this object. He was a physicist. He is an instance of the profession of physicist. He is a field of this profession: physics. #SagittariusA #Physics #Astronomy #RobertHanburyBrown,"{'Sagittarius A*', 'Robert Hanbury Brown', 'parent astronomical body', 'Solar System', 'occupation', 'Physics', 'discoverer or inventor', 'instance of', 'field of this occupation', 'Profession', 'Physicist'}",53.186109290338,297.20936098858016,85.07562849916964
"['<subj>Fungus<rel>Code of nomenclature<obj>International_Code_of_Nomenclature_for_algae,_fungi,_and_plants', '<subj>Fungus<rel>taxon rank<obj>Kingdom_(biology)', '<subj>Fungus<rel>parent taxon<obj>Holomycota', '<subj>Holomycota<rel>instance of<obj>Clade', '<subj>Fungus<rel>instance of<obj>Taxon']","The International Code of Nomenclature for algae, fungi, and plants is the code of nomenclature for the fungus. The taxon rank is the kingdom (biology). The parent taxon is the holomycota. The instance of the fungus is the clade. The instance of the fungus is the taxon.",The fungus is a member of the kingdom of Holomycota. It is a taxon rank of the holomycota clade. It is an instance of the holomycota taxon. It is an instance of the clade. It is an instance of the taxon.,"The International Code of Nomenclature for algae, fungi, and plants is used to classify and name fungal species. It is a hierarchical system that ranks fungal taxa from kingdom to clade. The code is maintained by the International Fungal Nomenclature Working Group. #FungalNomenclature #Fungi #Taxonomy
Note: The output text is generated based on the provided triples. The actual output may vary depending on the triples used.","{'Fungus', 'parent taxon', 'International Code of Nomenclature for algae, fungi, and plants', 'Clade', 'Kingdom (biology)', 'Holomycota', 'Taxon', 'instance of', 'taxon rank', 'Code of nomenclature'}",0.0,27.24275692076597,507.7241932379626
"['<subj>George_Washington<rel>father<obj>Augustine_Washington', '<subj>Augustine_Washington<rel>child<obj>Betty_Washington_Lewis']",George Washington was the father of Augustine Washington. Augustine Washington was the child of Betty Washington Lewis.,George Washington was Augustine Washington's father. Augustine Washington was Betty Washington Lewis's child.,George Washington was Augustine Washington's father. Augustine Washington was Betty Washington Lewis' mother. #GeorgeWashington #AugustineWashington #BettyWashingtonLewis,"{'George Washington', 'Betty Washington Lewis', 'Augustine Washington', 'child', 'father'}",0.0,20.863445364481937,82.92034775571642
"['<subj>Antarctica<rel>instance of<obj>Continent', '<subj>Antarctica<rel>instance of<obj>Region', '<subj>Antarctica<rel>located in time zone<obj>UTC+07:00', '<subj>Antarctica<rel>located in time zone<obj>UTC+03:00']",Antarctica is an instance of Continent. Antarctica is an instance of Region. Antarctica is located in time zone UTC+07:00. Antarctica is located in time zone UTC+03:00.,"Antarctica is an instance of Continent. Antarctica is an instance of Region. Antarctica is located in time zone UTC+07:00. Antarctica is located in time zone UTC+03:00. 
Discourse markers: 
- 'Hey' (Speaker A)
- 'Oh, yeah?' (Speaker B)
- 'Got it' (Speaker B)
- 'Like' (Speaker B)
- 'Got it' (Speaker B)
- 'Got it' (Speaker B)
- 'Like","Antarctica is a continent, located in the time zone UTC+07:00 and UTC+03:00. 🌐 #Antarctica #Continent #TimeZone #Location","{'Antarctica', 'Continent', 'UTC+03:00', 'UTC+07:00', 'instance of', 'located in time zone', 'Region'}",0.0,270.0369539622453,72.12046188259242
"['<subj>Lille<rel>country<obj>France', '<subj>Lille<rel>located in the administrative territorial entity<obj>Arrondissement_of_Lille']",Lille is located in the administrative territorial entity Arrondissement_of_Lille.,Lille is a city located in the administrative territorial entity of Arrondissement of Lille. It is the capital of the Nord department in the Hauts-de-France region of France.,Lille is located in the administrative territorial entity Arrondissement_of_Lille. #Lille #France #ArrondissementOfLille,"{'country', 'France', 'Arrondissement of Lille', 'Lille', 'located in the administrative territorial entity'}",20.0,94.71035075704087,40.0
"['<subj>George_W._Bush<rel>religion<obj>United_Methodist_Church', '<subj>United_Methodist_Church<rel>member of<obj>Churches_Uniting_in_Christ', '<subj>United_Methodist_Church<rel>replaces<obj>Evangelical_United_Brethren_Church']",George W. Bush is a member of the United Methodist Church. United Methodist Church replaces Evangelical United Brethren Church.,"Speaker A: George W. Bush is a United Methodist. He is a member of the United Methodist Church. He replaces the Evangelical United Brethren Church.
Discourse markers: Speaker A: George W. Bush is a United Methodist. He is a member of the United Methodist Church. He replaces the Evangelical United Brethren Church.
Hesitators: Speaker A: Um, I'm not sure if that's correct.
Discourse markers: Speaker A: Um, I'm not sure","George W. Bush is a United Methodist Church member. He is a member of Churches Uniting in Christ. #UnitedMethodistChurch #ChurchesUnitingInChrist #GeorgeWBush #UnitedMethodistChurchMember
Note: The output will be generated based on the specified triples and will include the provided information. The output may not be grammatically correct or natural-sounding, but it will be based on the specified triples.","{'member of', 'George W. Bush', 'religion', 'Churches Uniting in Christ', 'United Methodist Church', 'replaces', 'Evangelical United Brethren Church'}",0.0,311.23403357168326,350.8586222430682
"['<subj>The_Intouchables<rel>production company<obj>Gaumont_Film_Company', '<subj>Gaumont_Film_Company<rel>country<obj>France', '<subj>France<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>112_(emergency_telephone_number)<rel>country<obj>Andorra', '<subj>Gaumont_Film_Company<rel>instance of<obj>Organization', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Neuilly-sur-Seine', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Paris', '<subj>Gaumont_Film_Company<rel>founded by<obj>Léon_Gaumont', '<subj>Gaumont_Film_Company<rel>industry<obj>Film_industry']","Gaumont Film Company is the production company of The Intouchables. The country of France is the country where Gaumont Film Company is based. The emergency phone number is 112_(emergency_telephone_number), which is the country code for Andorra. Gaumont Film Company is an instance of Organization. Gaumont Film Company's headquarters are located in Neuilly-sur-Seine and Paris. Gaumont Film Company was founded by Léon Gaumont. Gaumont Film Company is a film industry.","Speaker A: Hey, I was looking into The Intouchables. Um, the production company is Gaumont Film Company. And, uh, the country is France. And, oh, I think I have the emergency phone number. It's 112. And, uh, I'm pretty sure it's from Andorra. Gaumont Film Company is a French organization. And, oh, they're headquartered in Neuilly-sur-Seine. And, uh, they're based in Paris. Ga","Gaumont Film Company 🎬 is the production company behind The Intouchables 🎬, a French film. The company's country of origin is France. The emergency phone number for 112 is 112_(emergency_telephone_number). The company's country of origin is Andorra. The company's headquarters location is Neuilly-sur-Seine. The company was founded by Léon Gaumont. The company is a film industry organization. #GaumontFilmCompany #TheIntouchables","{'country', 'headquarters location', 'industry', 'Gaumont Film Company', 'France', 'Léon Gaumont', '112 (emergency telephone number)', 'emergency phone number', 'Organization', 'Neuilly-sur-Seine', 'Film industry', 'instance of', 'founded by', 'Paris', 'The Intouchables', 'Andorra', 'production company'}",104.2160628756391,268.78754332015507,240.43304019357555
"['<subj>Malta<rel>named after<obj>Honey', '<subj>Malta<rel>instance of<obj>Sovereign_state']",Malta is named after Honey. Malta is an instance of a sovereign state.,"Honey, Malta is a sovereign state. It was named after honey. Malta is an instance of a sovereign state.","Malta is named after Honey. It is an instance of a sovereign state. #Malta #Honey #SovereignState
Note: The generated text is a mix of the provided information from the triples, and may not be grammatically correct or coherent. It's just an example of how the output could be generated based on the triples.","{'Malta', 'named after', 'instance of', 'Sovereign state', 'Honey'}",0.0,0.0,268.30938040852726
"['<subj>Penis<rel>has part<obj>Foreskin', '<subj>Foreskin<rel>part of<obj>Penis', '<subj>Foreskin<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary']",Penis has part foreskin. Foreskin is part of Penis. Foreskin is described by source Brockhaus and Efron Encyclopedic Dictionary.,Penis has part foreskin. Foreskin is part of Penis. Foreskin is described by source Brockhaus and Efron Encyclopedic Dictionary.,"The foreskin is a part of the penis. It is described by source Brockhaus and Efron Encyclopedic Dictionary. #Penis #Foreskin #Brockhaus #Efron
Note: The generated output only includes the specified information from the triples. The output may not be grammatically correct or coherent.","{'has part', 'Penis', 'Foreskin', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'part of'}",0.0,0.0,219.63940258143847
"['<subj>Pioneer_plaque<rel>instance of<obj>Data_storage', '<subj>Data_storage<rel>subclass of<obj>Media_(communication)', '<subj>Media_(communication)<rel>has part<obj>Matter', '<subj>Media_(communication)<rel>used by<obj>Mass_media', '<subj>Matter<rel>has quality<obj>State_of_matter', '<subj>Matter<rel>has quality<obj>Temperature', '<subj>Matter<rel>part of<obj>Observable_universe']",A pioneer plaque is an instance of data storage. Data storage is a subclass of media (communication). Media (communication) has part matter. Matter has quality state of matter. Matter has quality temperature. Matter is part of observable universe.,Pioneer plaque is an instance of Data storage. It is a subclass of Media (communication). It has part Matter. It is used by Mass media. Matter has quality State of matter. Matter has quality Temperature. Matter is part of Observable universe.,"Pioneer plaque is a subclass of Data_storage, Media_(communication) has part Matter, Media_(communication) used by Mass_media, Matter has quality State_of_matter, Matter has quality Temperature, Matter part of Observable_universe. #PioneerPlaque #DataStorage #MediaCommunication #MassMedia #Matter #StateOfMatter #Temperature #ObservableUniverse
Note: The generated output is a combination of the provided triples, with the output text being a combination of the subject, relation","{'has part', 'State of matter', 'Media (communication)', 'Pioneer plaque', 'Mass media', 'used by', 'instance of', 'has quality', 'subclass of', 'Temperature', 'Data storage', 'Observable universe', 'Matter', 'part of'}",0.0,0.0,438.08368459431574
"['<subj>Champs-Élysées<rel>located in the administrative territorial entity<obj>Paris', '<subj>Champs-Élysées<rel>instance of<obj>Tourist_attraction']",The Champs-Élysées is located in the administrative territorial entity of Paris. It is an instance of a tourist attraction.,"Champs-Élysées, the famous Parisian street, is located in the administrative territorial entity of Paris. It is an instance of a tourist attraction.",The Champs-Élysées is located in the administrative territorial entity of Paris. It is an instance of a tourist attraction. 🗼️ #ChampsElysées #Paris #TouristAttraction #AdministrativeTerritorialEntity,"{'Champs-Élysées', 'Tourist attraction', 'instance of', 'Paris', 'located in the administrative territorial entity'}",0.0,41.719145709993896,60.0
"['<subj>Wikidata<rel>operator<obj>Wikimedia_Foundation', '<subj>Wikimedia_Foundation<rel>country<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']",The Wikimedia Foundation is a participant in the Atomic bombings of Hiroshima and Nagasaki.,The Wikimedia Foundation is a non-profit organization that operates under the Wikimedia Foundation. It is a participant in the Atomic bombings of Hiroshima and Nagasaki.,"Wikidata is a free, open-source, collaborative knowledge base that is maintained by the Wikimedia Foundation. It is the largest knowledge base in the world, with over 1 million articles and 350,000 images. #Wikidata #UnitedStates #AtomicBombingsOfHiroshimaAndNagasaki","{'country', 'Wikimedia Foundation', 'operator', 'United States', 'Wikidata', 'participant in', 'Atomic bombings of Hiroshima and Nagasaki'}",0.0,56.33880613982204,269.1692784331411
"['<subj>Douglas_Adams<rel>instance of<obj>Human', '<subj>Douglas_Adams<rel>occupation<obj>Playwright']",Douglas Adams was an instance of Human. He was an occupation of Playwright.,"Douglas Adams is a human playwright. He was an instance of a human. He was an occupation of a playwright. 
Discourse markers: 'Hey, I was looking into the...' 'Oh, yeah? The University of Mannheim... where is that?' 'Got it. And... like... the count of students?' '11,882.' 'The count of students... it's 11,882.' 'He was an occupation of a playwright.' 'He was an instance of a human",Douglas Adams was an instance of Human. He was a playwright. #DouglasAdams #Human #Playwright,"{'Douglas Adams', 'Playwright', 'occupation', 'Human', 'instance of'}",0.0,262.4177106800979,20.0
"['<subj>Prose<rel>described by source<obj>Granat_Encyclopedic_Dictionary', '<subj>Granat_Encyclopedic_Dictionary<rel>instance of<obj>Encyclopedic_dictionary']","The Prose, described by source Granat_Encyclopedic_Dictionary, is an instance of Encyclopedic_dictionary.","Prose described by source Granat_Encyclopedic_Dictionary, <subj>Granat_Encyclopedic_Dictionary<rel>instance of<obj>Encyclopedic_dictionary. The <subj>Granat_Encyclopedic_Dictionary<rel>described by<subj>Granat_Encyclopedic_Dictionary<rel>instance of<obj>Encyclopedic_dictionary. The <subj>Granat_Encyclopedic_D","Prose is described by source Granat_Encyclopedic_Dictionary, which is an instance of Encyclopedic_dictionary. #Prose #Encyclopedic_dictionary #Granat_Encyclopedic_Dictionary
Note: The output generated from the triples is a mix of the provided information, and the generated text may not be grammatically correct or coherent. The output is based on the specified triples and the provided information.","{'Prose', 'Granat Encyclopedic Dictionary', 'described by source', 'instance of', 'Encyclopedic dictionary'}",40.0,347.2116749840847,353.61454002953764
