triples,academic,oral,twitter,seen,academic_residual_info,oral_residual_info,twitter_residual_info
"['<subj>Paul_Otlet<rel>occupation<obj>Lawyer', '<subj>Paul_Otlet<rel>occupation<obj>Writer', '<subj>Paul_Otlet<rel>occupation<obj>Librarian']","Paul Otlet was a Belgian lawyer, writer, and librarian. He was a pioneer of the concept of the library of ideas.","Paul Otlet was a Belgian lawyer, writer, and librarian. He was a pioneer of information science and a founder of the International Institute for the Unification of Private Law (IUPUI). He was also a founder of the International Federation of Library Associations and Institutions (IFLA) and the International Council of Archives (ICA).","Paul Otlet was a Belgian lawyer, writer, and librarian who was instrumental in the development of modern information science. He is best known for his work on the concept of bibliographic control, which laid the foundation for modern library science and information science. Otlet was also a prolific writer and published numerous books and articles on a wide range of topics, including the history of science, the philosophy of science, and the history of libraries. He was a pioneer in the field of information science and is considered","{'Librarian', 'occupation', 'Writer', 'Lawyer', 'Paul Otlet'}",75.7391235686993,339.67387250557164,550.7326868435073
"['<subj>Germany<rel>located in or next to body of water<obj>Baltic_Sea', '<subj>Baltic_Sea<rel>basin country<obj>Germany', '<subj>Baltic_Sea<rel>basin country<obj>Russia', '<subj>Baltic_Sea<rel>basin country<obj>Finland']","Germany is located in or next to the Baltic Sea. The Baltic Sea is a basin country of Germany, Russia, and Finland.","The Baltic Sea is located in or next to Germany, Russia and Finland.","Germany is located in the Baltic Sea, which is a basin country of Russia and Finland.","{'Finland', 'Baltic Sea', 'located in or next to body of water', 'Germany', 'Russia', 'basin country'}",13.753650777128332,13.753650777128332,13.753650777128332
"['<subj>World_War_II<rel>instance of<obj>World_war', '<subj>World_War_II<rel>has cause<obj>Adolf_Hitler', '<subj>World_War_II<rel>has cause<obj>Causes_of_World_War_II', '<subj>World_War_II<rel>has cause<obj>Treaty_of_Versailles']","The World War II was an event that occurred during the 20th century. It was a global conflict that involved most of the world's major powers. The war was caused by the rise of Adolf Hitler and the Nazi Party in Germany. The war had many causes, including the Treaty of Versailles, which was signed after the war ended. The Treaty of Versailles was a peace treaty that was signed after World War I. It was a major cause of the war, as it gave Germany a","The World War II was a global war that lasted from 1939 to 1945. It involved the vast majority of the world's nations, including the United States, the Soviet Union, the United Kingdom, France, China, and many others. The major participants were Germany, Italy, the United Kingdom, France, the Soviet Union, and the United States. The World War II was a global war that lasted from 1939 to 1945. It involved the vast majority of the","The World War II was a global war that lasted from 1939 to 1945. It involved the vast majority of the world's nations, including the United States, the Soviet Union, the United Kingdom, France, China, and many others. The major participants were Axis powers, led by Germany and Italy, and Allies, led by the United States, the United Kingdom, and the Soviet Union. The war involved the clash of two superpowers, the United States and the Soviet Union,","{'World war', 'Treaty of Versailles', 'Causes of World War II', 'Adolf Hitler', 'instance of', 'World War II', 'has cause'}",408.7075776078925,527.9391317411628,583.1913856115364
"['<subj>Tours<rel>instance of<obj>Communes_of_France', '<subj>Tours<rel>shares border with<obj>La_Riche', '<subj>Tours<rel>shares border with<obj>Joué-lès-Tours', '<subj>Joué-lès-Tours<rel>twinned administrative body<obj>Santa_Maria_da_Feira']","Tours is an administrative division of France. It is twinned with Santa Maria da Feira, Portugal. It is twinned with Santa Maria da Feira, Portugal.",Tours is a commune in the Indre-et-Loire department in central France.,Tours is a commune in the Indre-et-Loire department in central France.,"{'Communes of France', 'Tours', 'Joué-lès-Tours', 'La Riche', 'instance of', 'twinned administrative body', 'Santa Maria da Feira', 'shares border with'}",118.75861592604795,117.75586698548942,117.75586698548942
"['<subj>Groningen<rel>twinned administrative body<obj>Kaliningrad', '<subj>Kaliningrad<rel>contains administrative territorial entity<obj>Leningradsky_Administrative_District,_Kaliningrad']","Groningen is twinned with Kaliningrad, a city in Russia. Kaliningrad is a city in Russia.","Groningen twinned administrative body Kaliningrad contains administrative territorial entity Leningradsky_Administrative_District,_Kaliningrad","Groningen is twinned with Kaliningrad, a city in Russia. The twinning was established in 1990. Groningen is a city in the Netherlands and Kaliningrad is a city in Russia. The twinning was established in 1990. Groningen is a city in the Netherlands and Kaliningrad is a city in Russia. The twinning was established in 1990.","{'contains administrative territorial entity', 'Kaliningrad', 'twinned administrative body', 'Leningradsky Administrative District, Kaliningrad', 'Groningen'}",71.4921391552025,35.91364666132691,298.815457471829
"['<subj>Charles_Baudelaire<rel>influenced by<obj>Edgar_Allan_Poe', '<subj>Edgar_Allan_Poe<rel>place of birth<obj>Boston']","Charles Baudelaire was influenced by Edgar Allan Poe, who was born in Boston.",Charles Baudelaire was influenced by Edgar Allan Poe. He was born in Boston.,"Charles Baudelaire was influenced by Edgar Allan Poe, who was born in Boston.","{'Charles Baudelaire', 'place of birth', 'Edgar Allan Poe', 'influenced by', 'Boston'}",12.989054063984934,12.989054063984934,12.989054063984934
"['<subj>Solar_System<rel>parent astronomical body<obj>Sagittarius_A*', '<subj>Sagittarius_A*<rel>discoverer or inventor<obj>Robert_Hanbury_Brown', '<subj>Robert_Hanbury_Brown<rel>occupation<obj>Physicist', '<subj>Physicist<rel>instance of<obj>Profession', '<subj>Physicist<rel>field of this occupation<obj>Physics']",The Solar System is the planetary system of the Sun. The parent astronomical body of the Solar System is the Sagittarius A* black hole. The discoverer or inventor of the Sagittarius A* black hole is Robert Hanbury Brown. The occupation of the Physicist is the field of this occupation is Physics.,"The Solar System is a system of planets, dwarf planets, and other bodies orbiting the Sun. The Solar System is the gravitationally bound system of all the objects in the Solar neighborhood, including the Sun, the eight planets, their moons, and many smaller objects. The Solar System is the only known planetary system in the Milky Way galaxy. The Solar System is also the only known planetary system in the Local Group of galaxies. The Solar System is the only planetary system in the observable universe.","The Solar System is a system of planets, dwarf planets, and other celestial bodies that revolves around the Sun. It is the largest and most massive object in the Solar System. The Solar System is made up of the Sun, the eight planets, and many smaller objects, including dwarf planets, asteroids, and comets. The Solar System is a dynamic and evolving system, with new objects being discovered and old ones being lost. The Solar System is a fascinating and complex system, and it continues to surprise","{'Sagittarius A*', 'Robert Hanbury Brown', 'parent astronomical body', 'Solar System', 'occupation', 'Physics', 'discoverer or inventor', 'instance of', 'field of this occupation', 'Profession', 'Physicist'}",83.81754216853358,466.24061289914306,465.15726568278535
"['<subj>Fungus<rel>Code of nomenclature<obj>International_Code_of_Nomenclature_for_algae,_fungi,_and_plants', '<subj>Fungus<rel>taxon rank<obj>Kingdom_(biology)', '<subj>Fungus<rel>parent taxon<obj>Holomycota', '<subj>Holomycota<rel>instance of<obj>Clade', '<subj>Fungus<rel>instance of<obj>Taxon']",Fungus is a taxon in the Kingdom (biology) of Holomycota. It is a member of the Clade of Clades of Clades of Clades of Clades of Clades of Clades of Clades of Clades of Clades of Clades of Clades of Clades of Clades of Clades of Clades of Clades of Clades of Clades of Clades of Clades of Clades of Clades of Clades of Clades of,Fungus is a taxon of the Kingdom (biology) Holomycota. It is a member of the Clade Holomycota. It is a member of the Taxon Fungus.,"The International Code of Nomenclature for algae, fungi, and plants (ICN) is a system of rules for naming and classifying organisms. It is used by scientists to identify and classify species of algae, fungi, and plants. The ICN is a set of rules that are used to name and classify organisms. It is a set of rules that are used to name and classify organisms. The ICN is a set of rules that are used to name and classify organisms. It is a","{'Fungus', 'parent taxon', 'International Code of Nomenclature for algae, fungi, and plants', 'Clade', 'Kingdom (biology)', 'Holomycota', 'Taxon', 'instance of', 'taxon rank', 'Code of nomenclature'}",263.0545082037824,25.38632765999819,471.2783299817216
"['<subj>George_Washington<rel>father<obj>Augustine_Washington', '<subj>Augustine_Washington<rel>child<obj>Betty_Washington_Lewis']",George Washington was the father of Betty Washington Lewis.,George Washington was born in 1732. He was the first President of the United States. He was the father of Betty Washington Lewis.,"George Washington was born on February 22, 1732, in Westmoreland County, Virginia. He was the second son of Augustine Washington and Mary Ball. He was the father of George Washington, the first president of the United States. George Washington was a great leader and a great patriot. He led the American Revolution and helped to establish the United States of America. He was a great leader and a great patriot. He led the American Revolution and helped to establish the United States of America.","{'George Washington', 'Betty Washington Lewis', 'Augustine Washington', 'child', 'father'}",0.0,69.55267479346433,505.2367148947389
"['<subj>Antarctica<rel>instance of<obj>Continent', '<subj>Antarctica<rel>instance of<obj>Region', '<subj>Antarctica<rel>located in time zone<obj>UTC+07:00', '<subj>Antarctica<rel>located in time zone<obj>UTC+03:00']","Antarctica is an instance of Continent, located in time zone UTC+07:00 and UTC+03:00.","Antarctica is a continent located in the Southern Hemisphere of Earth. It is the fifth largest continent by area, with an area of 14,000,000 square kilometers. It is the largest continent in the world by land area. It is also the largest continent in terms of area, covering 20% of the Earth's surface. It is the only continent that is not in the Northern Hemisphere or the Southern Hemisphere. It is the only continent that is not in the Northern Hemisphere or the Southern Hemisphere","Antarctica is a continent located in the Southern Hemisphere, surrounded by the Southern Ocean on the rest of the planet. It is the largest continent by area, covering about 14.0 million square kilometers. It is the only continent that is not surrounded by other landmasses. It is the only continent that is not surrounded by other landmasses. It is the only continent that is not surrounded by other landmasses. It is the only continent that is not surrounded by other landmasses.","{'Antarctica', 'Continent', 'UTC+03:00', 'UTC+07:00', 'instance of', 'located in time zone', 'Region'}",0.0,448.78776191619215,379.4378951360448
"['<subj>Lille<rel>country<obj>France', '<subj>Lille<rel>located in the administrative territorial entity<obj>Arrondissement_of_Lille']","Lille is a city in France, located in the administrative territorial entity of Arrondissement of Lille.","Lille is a city in the administrative territorial entity of Arrondissement of Lille, in the Hauts-de-France region of northern France. It is the capital of the Hauts-de-France region and the seat of the Arrondissement of Lille. The city is located on the river Scheldt, 40 km (25 mi) from the English Channel. Lille is the second largest city in France after Paris, with a population of 250,000 inhabitants. The","Lille is a city in France, located in the administrative territorial entity of Arrondissement of Lille.","{'country', 'France', 'Arrondissement of Lille', 'Lille', 'located in the administrative territorial entity'}",11.262683585057927,429.24360007277687,11.262683585057927
"['<subj>George_W._Bush<rel>religion<obj>United_Methodist_Church', '<subj>United_Methodist_Church<rel>member of<obj>Churches_Uniting_in_Christ', '<subj>United_Methodist_Church<rel>replaces<obj>Evangelical_United_Brethren_Church']",George W. Bush is a member of the United Methodist Church. The United Methodist Church is a Christian denomination that is a member of Churches United in Christ.,George W. Bush is a member of the United Methodist Church. He is a member of the Church of the United Brethren in Christ.,George W. Bush is a member of the United Methodist Church and is a member of the Churches United in Christ.,"{'member of', 'George W. Bush', 'religion', 'Churches Uniting in Christ', 'United Methodist Church', 'replaces', 'Evangelical United Brethren Church'}",74.01424526916406,56.6986016456606,41.425705263240594
"['<subj>The_Intouchables<rel>production company<obj>Gaumont_Film_Company', '<subj>Gaumont_Film_Company<rel>country<obj>France', '<subj>France<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>112_(emergency_telephone_number)<rel>country<obj>Andorra', '<subj>Gaumont_Film_Company<rel>instance of<obj>Organization', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Neuilly-sur-Seine', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Paris', '<subj>Gaumont_Film_Company<rel>founded by<obj>Léon_Gaumont', '<subj>Gaumont_Film_Company<rel>industry<obj>Film_industry']",The production company The Intouchables is a French film production company. The country of France is the emergency phone number 112_(emergency_telephone_number) in Andorra. The company Gaumont Film Company is an organization. The headquarters location of the company is Neuilly-sur-Seine. The company Gaumont Film Company is founded by Léon Gaumont. The industry of the company is Film industry.,"The Intouchables is a French drama film directed by Olivier Nakache and Éric Toledano. It was released in France on 9 December 2011 and in the United States on 9 December 2011. The film stars Omar Sy, Valérie Donzelli, and François Cluzet. The film was produced by Gaumont Film Company and distributed by Sony Pictures Releasing. The film was released in France on 9 December 2011 and in the United States on","The Intouchables (2011) is a French drama film directed by Olivier Nakache and Éric Toledano. The film stars Omar Sy, François Cluzet, and Valérie Bonneton. The film was released in France on 18 December 2011 and in the United Kingdom on 25 January 2012. The film was nominated for the Academy Award for Best Foreign Language Film in 2012. The film was also nominated for the BAFTA Award for Best Film","{'country', 'headquarters location', 'industry', 'Gaumont Film Company', 'France', 'Léon Gaumont', '112 (emergency telephone number)', 'emergency phone number', 'Organization', 'Neuilly-sur-Seine', 'Film industry', 'instance of', 'founded by', 'Paris', 'The Intouchables', 'Andorra', 'production company'}",110.79661768025412,582.1928788230128,643.1376632148391
"['<subj>Malta<rel>named after<obj>Honey', '<subj>Malta<rel>instance of<obj>Sovereign_state']","Malta is a sovereign state in the Mediterranean Sea, located in the centre of the Mediterranean island group. It is the southernmost country in Europe. Malta is a member of the European Union and the Eurozone. It is a parliamentary democracy and a constitutional monarchy. The country is divided into three administrative regions: Malta, Gozo and Comino. Malta is a small island with a population of 436,000. The official language is Maltese. The currency is the euro. The capital is","Maltese is a language spoken by the Maltese people. It is a member of the Indo-European language family. It is the official language of Malta and is spoken by the Maltese people. It is a Romance language and is related to Italian, Portuguese, and Spanish. It is a liturgical language and is used in the Maltese language. It is a language of the Maltese language. It is a language of the Maltese language. It is a language","Malta is named after Honey, an ancient Greek goddess of the moon. It is an island country in the Mediterranean Sea, located southwest of Italy. Malta is a member of the European Union and the Commonwealth of Nations. It is a parliamentary democracy with a constitutional monarchy. The country's capital and largest city is Valletta. Malta is a popular tourist destination due to its beautiful beaches, historical sites, and cultural attractions. It is also known for its strong defense capabilities and its role in the Mediterranean Sea","{'Malta', 'named after', 'instance of', 'Sovereign state', 'Honey'}",527.3988877908708,482.0816667505744,604.2164054173791
"['<subj>Penis<rel>has part<obj>Foreskin', '<subj>Foreskin<rel>part of<obj>Penis', '<subj>Foreskin<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary']",The foreskin is a part of the penis. It is described in the Brockhaus and Efron Encyclopedic Dictionary.,The foreskin is a part of the penis. It is described in the Brockhaus and Efron Encyclopedic Dictionary.,Foreskin is a part of penis. It is described by Brockhaus and Efron Encyclopedic Dictionary.,"{'has part', 'Penis', 'Foreskin', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'part of'}",13.287712379549449,13.287712379549449,13.287712379549449
"['<subj>Pioneer_plaque<rel>instance of<obj>Data_storage', '<subj>Data_storage<rel>subclass of<obj>Media_(communication)', '<subj>Media_(communication)<rel>has part<obj>Matter', '<subj>Media_(communication)<rel>used by<obj>Mass_media', '<subj>Matter<rel>has quality<obj>State_of_matter', '<subj>Matter<rel>has quality<obj>Temperature', '<subj>Matter<rel>part of<obj>Observable_universe']",The Pioneer plaque is an instance of Data storage. Data storage has a subclass of Media (communication). Media (communication) has a part of Matter. Matter has a quality of State of matter. Matter has a quality of Temperature. Matter is part of Observable universe.,The Pioneer plaque is an instance of Data storage. It is a subclass of Media (communication). It has part Matter. It is used by Mass media. It has quality State of matter. It has quality Temperature. It is part of Observable universe.,Pioneer plaque is a type of data storage that is used in mass media. It is a part of the observable universe and has a state of matter.,"{'has part', 'State of matter', 'Media (communication)', 'Pioneer plaque', 'Mass media', 'used by', 'instance of', 'has quality', 'subclass of', 'Temperature', 'Data storage', 'Observable universe', 'Matter', 'part of'}",25.84068262780184,0.0,23.02248213255777
"['<subj>Champs-Élysées<rel>located in the administrative territorial entity<obj>Paris', '<subj>Champs-Élysées<rel>instance of<obj>Tourist_attraction']",Champs-Élysées is a tourist attraction located in the administrative territorial entity of Paris.,Champs-Élysées is located in the administrative territorial entity of Paris. It is an instance of Tourist attraction.,"Champs-Élysées is a major thoroughfare in Paris, France. It is located in the administrative territorial entity of Paris, and is a major tourist attraction. It is one of the most famous streets in the world, and is known for its many monuments and landmarks. Champs-Élysées is a major thoroughfare in Paris, France. It is located in the administrative territorial entity of Paris, and is a major tourist attraction. It is one of the most famous streets in the","{'Champs-Élysées', 'Tourist attraction', 'instance of', 'Paris', 'located in the administrative territorial entity'}",0.0,0.0,231.39412393710685
"['<subj>Wikidata<rel>operator<obj>Wikimedia_Foundation', '<subj>Wikimedia_Foundation<rel>country<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']",The Wikimedia Foundation is a non-profit organization that operates the free online encyclopedia Wikipedia. The Wikimedia Foundation is a participant in the Atomic bombings of Hiroshima and Nagasaki.,"The Wikimedia Foundation is a non-profit organization that is dedicated to free and open access to knowledge. It was founded in 2003 and is headquartered in San Francisco, California, United States. The Wikimedia Foundation is a participant in the Atomic bombings of Hiroshima and Nagasaki.","The Wikimedia Foundation is a non-profit organization that operates the Wikimedia projects, which include Wikipedia, Wiktionary, Wikidata, and Wikimedia Commons. The Wikimedia Foundation is based in San Francisco, California, United States, and was founded in 2003. The Wikimedia Foundation is a participant in the Atomic bombings of Hiroshima and Nagasaki.","{'country', 'Wikimedia Foundation', 'operator', 'United States', 'Wikidata', 'participant in', 'Atomic bombings of Hiroshima and Nagasaki'}",115.26744900682515,193.97092028126409,264.18889162463137
