triples,academic,oral,twitter,seen,academic_residual_info,oral_residual_info,twitter_residual_info
"['<subj>Paul_Otlet<rel>occupation<obj>Lawyer', '<subj>Paul_Otlet<rel>occupation<obj>Writer', '<subj>Paul_Otlet<rel>occupation<obj>Librarian']","Paul Otlet, a polymath by nature, was occupied as a lawyer, writer, and librarian throughout his illustrious career. His multifaceted talents and interests were evident in his various pursuits, as he seamlessly transitioned between these different roles. As a lawyer, Otlet was known for his exceptional legal acumen and his ability to navigate complex legal issues with ease. As a writer, he was prolific, publishing numerous works","Paul: Hey, have you heard about Paul Otlet?
Friend: Oh, yeah! He's a lawyer.
Paul: Really? I thought he was a writer.
Friend: No, he's actually a librarian.
Paul: Oh, my bad. I must have gotten my facts mixed up. (pauses) It's funny how people can have so many different occupations, isn't it? (hes","📚👨‍💼 Paul Otlet, lawyer by day, writer by night 📝🔥 #LawyerLife #WriterLife #LibrarianVibes","{'Librarian', 'occupation', 'Writer', 'Lawyer', 'Paul Otlet'}",477.0502432977889,356.0946274498453,60.16203153184112
"['<subj>Germany<rel>located in or next to body of water<obj>Baltic_Sea', '<subj>Baltic_Sea<rel>basin country<obj>Germany', '<subj>Baltic_Sea<rel>basin country<obj>Russia', '<subj>Baltic_Sea<rel>basin country<obj>Finland']","Germany, located in or next to the body of water known as the Baltic Sea, is a basin country. The Baltic Sea, a significant body of water that covers a vast area, has several basin countries, including Germany, Russia, and Finland. Germany, situated in the northern part of Europe, shares a coastline with the Baltic Sea and is home to several ports and harbors that facilitate maritime trade and commerce. Russia, situated in the","Germany is located in or next to body of water, the Baltic Sea. Russia is located in the Baltic Sea basin country, and Finland is also a Baltic Sea basin country.

Note: The output text only includes the information provided in the input triple. Discourse markers, hesitators, disfluency markers or planners are not included in the output.","🇩🇪🌊🇷🇺🇫🇮 #BalticSea #Germany #Russia #Finland #coastline #waterbody #geography

Please provide the next triple for the next output.","{'Finland', 'Baltic Sea', 'located in or next to body of water', 'Germany', 'Russia', 'basin country'}",368.87431873635416,269.63859103885284,123.14688757097599
"['<subj>World_War_II<rel>instance of<obj>World_war', '<subj>World_War_II<rel>has cause<obj>Adolf_Hitler', '<subj>World_War_II<rel>has cause<obj>Causes_of_World_War_II', '<subj>World_War_II<rel>has cause<obj>Treaty_of_Versailles']","World War II is an instance of World War, which has causes that include Adolf Hitler and the Causes of World War II, as well as the Treaty of Versailles.

Note: The output text only includes the information provided in the input triple, and does not include any additional information or context.","Speaker: World War II, an instance of World War. What caused this devastating conflict?

(hesitation)
Well, Adolf Hitler and his Nazi regime were certainly a major factor. (disfluency marker) Uh, the Treaty of Versailles, you see, it, it, it... (hesitation)

Speaker: Yeah, I mean, the Treaty of Versailles was a, a, a, a","🚨 World War II 🚨 instance of 🌎 World War 🔥 Adolf Hitler 🔥 caused 🌎 World War II 💔 Causes of World War II 💔 Treaty of Versailles #WorldWarII #AdolfHitler #CausesOfWorldWarII #TreatyOfVersailles

Note: The","{'World war', 'Treaty of Versailles', 'Causes of World War II', 'Adolf Hitler', 'instance of', 'World War II', 'has cause'}",197.2897262863527,265.10599823448376,106.83574944459559
"['<subj>Tours<rel>instance of<obj>Communes_of_France', '<subj>Tours<rel>shares border with<obj>La_Riche', '<subj>Tours<rel>shares border with<obj>Joué-lès-Tours', '<subj>Joué-lès-Tours<rel>twinned administrative body<obj>Santa_Maria_da_Feira']","Tours, an instance of Communes of France, shares a common border with La Riché and Joué-lès-Tours, both of which are located within the administrative region of Centre-Val de Loire. Furthermore, Joué-lès-Tours has a twinned administrative body with the Portuguese municipality of Santa Maria da Feira.

Note: The","Speaker 1: So, Tours is an instance of Communes of France.
Speaker 2: Ah, I see. Tours shares border with La Riché.
Speaker 1: Yes, and it also shares border with Joué-lès-Tours.
Speaker 2: That's right. Joué-lès-Tours is twinned with Santa Maria da Feira.
Speaker 1: (ex","🚨 New tweet! 🚨 Tours 🇫🇷 is an instance of Communes of France 🇫🇷. Did you know that Tours shares border with La Rich 🇫🇷 and Joué-lès-Tours 🇫🇷? 🌎 Also, Joué-lès-Tours is twinned","{'Communes of France', 'Tours', 'Joué-lès-Tours', 'La Riche', 'instance of', 'twinned administrative body', 'Santa Maria da Feira', 'shares border with'}",231.67771717671076,240.38081232480445,93.5453975175879
"['<subj>Groningen<rel>twinned administrative body<obj>Kaliningrad', '<subj>Kaliningrad<rel>contains administrative territorial entity<obj>Leningradsky_Administrative_District,_Kaliningrad']","Groningen, a city located in the Netherlands, has a twinned administrative body in Kaliningrad, a city situated in Russia. Kaliningrad is home to Leningradsky Administrative District, which is an administrative territorial entity within the city. This twinning arrangement facilitates cooperation and mutual understanding between the two cities, enabling them to share best practices and expertise in various fields. By fostering this relationship, Groningen and Kaliningrad can","Groningen: ""Hey, have you heard about our twinned administrative body, Kaliningrad? It's a fascinating city with a rich history.""
Kaliningrad: ""Yes, I'm familiar with it. In fact, it contains an administrative territorial entity called Leningradsky Administrative District, Kaliningrad. It's a unique place with a lot of cultural heritage.""
Leningradsky Administrative District, Kaliningrad","🚨 Groningen, twinned administrative body with Kaliningrad! 🇩🇪🇷🇺 Did you know that Kaliningrad contains the administrative territorial entity of Leningradsky Administrative District, Kaliningrad? 🤝 #Groningen #Kaliningrad #administrativeBody #twinCity #LeningradskyAdministrativeDistrict #KaliningradCity","{'contains administrative territorial entity', 'Kaliningrad', 'twinned administrative body', 'Leningradsky Administrative District, Kaliningrad', 'Groningen'}",444.82875939769576,289.04977294825864,153.57469858331928
"['<subj>Charles_Baudelaire<rel>influenced by<obj>Edgar_Allan_Poe', '<subj>Edgar_Allan_Poe<rel>place of birth<obj>Boston']","Charles Baudelaire, a renowned French poet and essayist, was significantly influenced by the works of Edgar Allan Poe, an American writer known for his macabre and atmospheric tales. Baudelaire's own literary style, characterized by a blend of symbolism and decadence, was undoubtedly shaped by Poe's innovative use of language and his exploration of the darker aspects of human experience.","Charles Baudelaire: So, Edgar Allan Poe, huh? *chuckles* I've gotta say, you've had a pretty big influence on my work. *smirks* I mean, just look at that dark, gothic style of yours. *admiringly* It's like you're speaking straight to the soul of the reader. *nods* I can totally see why you're from Boston,","📚🎨 Charles Baudelaire 🇫🇷 was heavily influenced by the works of Edgar Allan Poe 🇺🇸, born in Boston 🏙️. #poetry #literature #influence #boston","{'Charles Baudelaire', 'place of birth', 'Edgar Allan Poe', 'influenced by', 'Boston'}",490.72290270855285,363.70038717504355,83.97702580453186
"['<subj>Solar_System<rel>parent astronomical body<obj>Sagittarius_A*', '<subj>Sagittarius_A*<rel>discoverer or inventor<obj>Robert_Hanbury_Brown', '<subj>Robert_Hanbury_Brown<rel>occupation<obj>Physicist', '<subj>Physicist<rel>instance of<obj>Profession', '<subj>Physicist<rel>field of this occupation<obj>Physics']","Solar System, a parent astronomical body, has been discovered or invented by Robert Hanbury Brown, a renowned physicist. As an instance of the profession of physics, Mr. Brown has dedicated his career to understanding the intricacies of the cosmos, including the structure and composition of celestial bodies such as our solar system. Through his groundbreaking research and innovative methods, he has contributed significantly to the field of physics, shedding light on the myster","Robert Hanbury Brown: So, you know, I've been studying the Solar System for quite some time now, and I've come to the conclusion that Sagittarius A* is actually the parent astronomical body of our solar system.
Interlocutor: Really? How did you come to that conclusion?
Robert Hanbury Brown: Well, I've been looking at the orbits of the planets and comparing them to the orbits of","🌟👽🔭💡 Did you know that #Sagittarius_A* is the parent astronomical body of our #Solar_System? 🤯🔬👨‍🔬 It was discovered or invented by the brilliant #Robert_Hanbury_Brown, a physicist who dedicated his life to the field of #Physics!","{'Sagittarius A*', 'Robert Hanbury Brown', 'parent astronomical body', 'Solar System', 'occupation', 'Physics', 'discoverer or inventor', 'instance of', 'field of this occupation', 'Profession', 'Physicist'}",385.0156949446022,278.1074916317686,162.211034566791
"['<subj>Fungus<rel>Code of nomenclature<obj>International_Code_of_Nomenclature_for_algae,_fungi,_and_plants', '<subj>Fungus<rel>taxon rank<obj>Kingdom_(biology)', '<subj>Fungus<rel>parent taxon<obj>Holomycota', '<subj>Holomycota<rel>instance of<obj>Clade', '<subj>Fungus<rel>instance of<obj>Taxon']","Fungi, a group of organisms classified under the International Code of Nomenclature for algae, fungi, and plants (ICN), are characterized by their ability to form complex networks of hyphae, which are specialized for nutrient uptake and transport. These networks are often associated with the presence of reproductive structures, such as mushrooms, and are essential for the survival and reproduction of the organism. Fung","Speaker 1: So, Fungus, right? I mean, I know it's a bit of a weirdo in the plant world, but have you ever thought about the code of nomenclature? Like, have you ever wondered why we call it that?

Speaker 2: (hesitates) Uh, yeah... I mean, I've heard of it, but I'm not really sure why we need it.","🔬 New study on fungus nomenclature! 🔍 International Code of Nomenclature for algae, fungi, and plants 🌱🧬 helps standardize naming conventions across the kingdom. #fungus #nomenclature #taxonomy #kingdom #biology 🔎 Did you know that fungi are part of the Holomycota clade? 🌿","{'Fungus', 'parent taxon', 'International Code of Nomenclature for algae, fungi, and plants', 'Clade', 'Kingdom (biology)', 'Holomycota', 'Taxon', 'instance of', 'taxon rank', 'Code of nomenclature'}",424.2836111721614,313.3376159607148,236.7817166026977
"['<subj>George_Washington<rel>father<obj>Augustine_Washington', '<subj>Augustine_Washington<rel>child<obj>Betty_Washington_Lewis']","George Washington, the first President of the United States, was the father of Augustine Washington, who was born in 1733. Augustine Washington was the child of George Washington and his wife, Martha Dandridge Custis. Betty Washington Lewis, the sister of Augustine Washington, was also a notable figure in American history. Through their family ties and political influence, these individuals played significant roles in shaping the early years of the United States.","George: Hey, have you heard about my father, Augustine Washington?
Augustine: Oh, yeah. He's my child, Betty Washington Lewis.
George: *chuckles* Yeah, she's my sister. *smirks*
Augustine: *laughs* Yeah, I remember when she was born. *hesitates* It was a tough time for our family.
George: *nods* Yeah, I",🚨George Washington's father is Augustine Washington! 👨‍👦 Did you know that Augustine Washington had a child named Betty Washington Lewis? 💕 #GeorgeWashington #AugustineWashington #BettyWashingtonLewis #FamilyHistory,"{'George Washington', 'Betty Washington Lewis', 'Augustine Washington', 'child', 'father'}",380.94352822441186,353.3453817172388,123.6169768310269
"['<subj>Antarctica<rel>instance of<obj>Continent', '<subj>Antarctica<rel>instance of<obj>Region', '<subj>Antarctica<rel>located in time zone<obj>UTC+07:00', '<subj>Antarctica<rel>located in time zone<obj>UTC+03:00']","Antarctica is an instance of Continent, located in the time zone of UTC+07:00 and also located in the time zone of UTC+03:00.

Note: The output text only includes the information provided in the input triple, and does not include any additional information or context.","Speaker 1: So, Antarctica is an instance of a continent.
Speaker 2: Yeah, it's a unique case. Antarctica is also an instance of a region.
Speaker 1: That's right. And it's located in time zone UTC+07:00.
Speaker 2: Oh, really? I didn't know that. It's also located in time zone UTC+0",🌎 Antarctica 🗺️ instance of 🇦🇶 Continent 🕰️ located in time zone 📅 UTC+07:00 📅 UTC+03:00 #Antarctica #Continent #Region #TimeZone #UTC,"{'Antarctica', 'Continent', 'UTC+03:00', 'UTC+07:00', 'instance of', 'located in time zone', 'Region'}",248.21285301661933,281.80679832883845,39.000285081894205
"['<subj>Lille<rel>country<obj>France', '<subj>Lille<rel>located in the administrative territorial entity<obj>Arrondissement_of_Lille']","Lille, a country located in the administrative territorial entity of Arrondissement of Lille, France.

Note: The generated text only includes the information provided in the input triple.","Lille: Oh, really? France? I mean, I know Lille is located in the administrative territorial entity of Arrondissement of Lille, but I didn't know it was in France. (pausing) You know, I've always thought of Lille as its own little country. (hesitating) I mean, it's got its own culture, its own language... (disfluency marker) Uh, you know what I mean? (","🇫🇷 Lille, a country located in the administrative territorial entity of Arrondissement of Lille 🇫🇷 #Lille #France #ArrondissementOfLille","{'country', 'France', 'Arrondissement of Lille', 'Lille', 'located in the administrative territorial entity'}",111.41331066062892,309.0606042142339,20.0
"['<subj>George_W._Bush<rel>religion<obj>United_Methodist_Church', '<subj>United_Methodist_Church<rel>member of<obj>Churches_Uniting_in_Christ', '<subj>United_Methodist_Church<rel>replaces<obj>Evangelical_United_Brethren_Church']","George W. Bush, a devout member of the United Methodist Church, has long been associated with the religious institution. However, recent developments have led to a shift in the Church's stance, with the United Methodist Church now replacing the Evangelical United Brethren Church as the primary religious organization for the Bush family. This change in affiliation has sparked controversy among some members of the Church, who view the move as a departure from traditional values and belief","George W. Bush: You know, I've always been a member of the United Methodist Church.
Interviewer: Really? What made you join that particular church?
George W. Bush: Well, I grew up in a Methodist family, and it just felt like home to me.
Interviewer: That's interesting. Did you ever feel like your religious beliefs influenced your political decisions?
George W. Bush: (","🚨George W. Bush, a member of the United Methodist Church, has replaced the Evangelical United Brethren Church! 🏛️🕊️ #UnitedMethodistChurch #ChurchesUnitingInChrist #Religion #Politics","{'member of', 'George W. Bush', 'religion', 'Churches Uniting in Christ', 'United Methodist Church', 'replaces', 'Evangelical United Brethren Church'}",411.46792528845884,319.5611613904535,68.5019883817252
"['<subj>The_Intouchables<rel>production company<obj>Gaumont_Film_Company', '<subj>Gaumont_Film_Company<rel>country<obj>France', '<subj>France<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>112_(emergency_telephone_number)<rel>country<obj>Andorra', '<subj>Gaumont_Film_Company<rel>instance of<obj>Organization', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Neuilly-sur-Seine', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Paris', '<subj>Gaumont_Film_Company<rel>founded by<obj>Léon_Gaumont', '<subj>Gaumont_Film_Company<rel>industry<obj>Film_industry']","The Inouchables, a French production company, was founded by Léon Gaumont in 1906. Based in Neuilly-sur-Seine, the company has since become an instance of an organization, with its headquarters located in both Neuilly-sur-Seine and Paris. Gaumont Film Company is known for producing films that have garnered international recognition, including the critically acclaimed film, The Intouchables, which was released in 2","Speaker 1: So, Gaumont Film Company is a production company based in France, right?

Speaker 2: Yeah, that's right. They're based in Neuilly-sur-Seine.

Speaker 1: Ah, I see. And they're a part of the film industry.

Speaker 2: Exactly. They were founded by Léon Gaumont back in 1906",🇫🇷🎬📣 The Inouchables 🎬📣 is a 🇫🇷 production company 🎬 founded by 👨‍💼 Léon Gaumont in 📚1895. Headquartered in 🏙️Paris and 🏙️Neuilly-,"{'country', 'headquarters location', 'industry', 'Gaumont Film Company', 'France', 'Léon Gaumont', '112 (emergency telephone number)', 'emergency phone number', 'Organization', 'Neuilly-sur-Seine', 'Film industry', 'instance of', 'founded by', 'Paris', 'The Intouchables', 'Andorra', 'production company'}",271.7992369880035,210.30228613341635,79.27955643778242
"['<subj>Malta<rel>named after<obj>Honey', '<subj>Malta<rel>instance of<obj>Sovereign_state']","Malta, named after Honey, is an instance of sovereign state.

Note: The generated text only includes the information provided in the input triple, and does not include any additional information or context.","Malta: Oh, really? Named after Honey? *chuckles* I had no idea. *pauses* You know, Malta is actually an instance of a sovereign state. *smirks* It's quite fascinating, really. *hesitates* I mean, have you ever been to Malta? *disfluency marker* It's a beautiful country with a rich history. *planner*

Note:",🇲🇹 Malta 🤝 named after 🍯 Honey! 🗣️ Did you know that #Malta is an instance of #Sovereign_state? 🔍 Learn more about this fascinating country! 🚀 #travel #geography #history,"{'Malta', 'named after', 'instance of', 'Sovereign state', 'Honey'}",174.56296034062763,333.01627351012945,122.28171005299819
"['<subj>Penis<rel>has part<obj>Foreskin', '<subj>Foreskin<rel>part of<obj>Penis', '<subj>Foreskin<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary']","The penis, a vital organ in the male reproductive system, is composed of several distinct parts, including the foreskin. According to Brockhaus and Efron's Encyclopedic Dictionary, the foreskin is a double-layered fold of skin that covers the glans penis, or the head of the penis. This protective covering is an essential component of the penis, providing protection and lubrication during sexual activity. The foresk","Speaker 1: So, have you heard about the foreskin? (hesitation) *smirk* It's actually a part of the penis. (chuckle)

Speaker 2: *raises an eyebrow* Really? I had no idea. (intrigued) What's it called? (curious)

Speaker 1: *smirks* Oh, it's called the","📚💦 Did you know that the foreskin is a part of the penis? 🤯 According to the Brockhaus and Efron Encyclopedic Dictionary, the foreskin is described as a double-layered fold of skin that covers the glans of the penis. 🔥 #penisfacts #foreskin #anatomy","{'has part', 'Penis', 'Foreskin', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'part of'}",492.05026218174635,333.9238045212649,174.79919847990544
