triples,academic,oral,twitter,seen,academic_residual_info,oral_residual_info,twitter_residual_info
"['<subj>Paul_Otlet<rel>occupation<obj>Lawyer', '<subj>Paul_Otlet<rel>occupation<obj>Writer', '<subj>Paul_Otlet<rel>occupation<obj>Librarian']","Paul Otlet, born on August 23, 1868, was a Belgian lawyer, writer, and librarian. He is best known for his work in the field of documentation and information science, and for his contributions to the development of the Universal Decimal Classification (UDC) system. Otlet was a pioneer in the field of information science, and his work has had a lasting impact on the way information is organized and accessed.","Paul Otlet was a lawyer, writer and librarian.","Paul Otlet was a lawyer, writer, and librarian. He was a pioneer in the field of information science and is considered the father of documentation. He was also a strong advocate for international cooperation and peace.","{'Librarian', 'occupation', 'Writer', 'Lawyer', 'Paul Otlet'}",428.19573872803124,0.0,165.75831809427694
"['<subj>Germany<rel>located in or next to body of water<obj>Baltic_Sea', '<subj>Baltic_Sea<rel>basin country<obj>Germany', '<subj>Baltic_Sea<rel>basin country<obj>Russia', '<subj>Baltic_Sea<rel>basin country<obj>Finland']","Germany is located in or next to the Baltic Sea. The Baltic Sea is a basin country of Germany, Russia, and Finland.","Germany is located next to the Baltic Sea. The Baltic Sea is a basin country of Germany, Russia and Finland.","Germany is located in or next to the Baltic Sea, which is also a basin country for Russia and Finland. #BalticSea #Germany #Russia #Finland","{'Finland', 'Baltic Sea', 'located in or next to body of water', 'Germany', 'Russia', 'basin country'}",13.753650777128332,13.753650777128332,33.75365077712833
"['<subj>World_War_II<rel>instance of<obj>World_war', '<subj>World_War_II<rel>has cause<obj>Adolf_Hitler', '<subj>World_War_II<rel>has cause<obj>Causes_of_World_War_II', '<subj>World_War_II<rel>has cause<obj>Treaty_of_Versailles']","World War II, also known as the Second World War, was a global war that lasted from 1939 to 1945. It involved the vast majority of the world's countries—including all of the great powers—eventually forming two opposing military alliances: the Allies and the Axis. It was the most widespread war in history, and directly involved more than 100 million people from over 30 countries.","World War II was a global war that lasted from 1939 to 1945. It involved the vast majority of the world's countries—including all of the great powers—eventually forming two opposing military alliances: the Allies and the Axis. It was the most widespread war in history, and directly involved more than 100 million people from over 30 countries. In a state of total war, the major","World War II was a global war that lasted from 1939 to 1945. It was the largest and deadliest war in history, involving more than 100 million people from over 30 countries. Adolf Hitler, the leader of Nazi Germany, was one of the main causes of the war. The Treaty of Versailles, which ended World War I, was also a major factor in the outbreak of World War II. #World","{'World war', 'Treaty of Versailles', 'Causes of World War II', 'Adolf Hitler', 'instance of', 'World War II', 'has cause'}",449.1433226820026,473.29154463327245,359.4168586591934
"['<subj>Tours<rel>instance of<obj>Communes_of_France', '<subj>Tours<rel>shares border with<obj>La_Riche', '<subj>Tours<rel>shares border with<obj>Joué-lès-Tours', '<subj>Joué-lès-Tours<rel>twinned administrative body<obj>Santa_Maria_da_Feira']","Tours is a commune in the Indre-et-Loire department in central France. It is the largest city in the Centre-Val de Loire region of France. Tours is located on the Loire River, between Orléans and the Atlantic coast. The city is the capital of the Indre-et-Loire department and the Touraine region. Tours is twinned with the Portuguese city of Santa Maria da Feira.","Tours is a commune in the Indre-et-Loire department in central France. It is located in the Loire Valley, on the left bank of the Loire River, about 200 km (120 mi) southwest of Paris. The city of Tours is the capital of the department and the largest city in the region. The commune of Tours has a population of 144,000 and an area of 26.5","Tours is a commune in France, bordering La Riche and Joué-lès-Tours. It is twinned with Santa Maria da Feira.","{'Communes of France', 'Tours', 'Joué-lès-Tours', 'La Riche', 'instance of', 'twinned administrative body', 'Santa Maria da Feira', 'shares border with'}",503.0544284491932,490.88292699979394,72.98313244506866
"['<subj>Groningen<rel>twinned administrative body<obj>Kaliningrad', '<subj>Kaliningrad<rel>contains administrative territorial entity<obj>Leningradsky_Administrative_District,_Kaliningrad']","Groningen is twinned with Kaliningrad, which contains the administrative territorial entity of Leningradsky Administrative District, Kaliningrad.","Groningen is twinned with Kaliningrad. Kaliningrad contains Leningradsky Administrative District, Kaliningrad.","Groningen is twinned with Kaliningrad, which contains the Leningradsky Administrative District.","{'contains administrative territorial entity', 'Kaliningrad', 'twinned administrative body', 'Leningradsky Administrative District, Kaliningrad', 'Groningen'}",84.50678519220054,36.27542411851084,84.5395782861231
"['<subj>Charles_Baudelaire<rel>influenced by<obj>Edgar_Allan_Poe', '<subj>Edgar_Allan_Poe<rel>place of birth<obj>Boston']",Charles Baudelaire was influenced by Edgar Allan Poe. Edgar Allan Poe was born in Boston.,Charles Baudelaire was influenced by Edgar Allan Poe. Edgar Allan Poe was born in Boston.,"Charles Baudelaire was influenced by Edgar Allan Poe, who was born in Boston.","{'Charles Baudelaire', 'place of birth', 'Edgar Allan Poe', 'influenced by', 'Boston'}",12.989054063984934,12.989054063984934,12.989054063984934
"['<subj>Solar_System<rel>parent astronomical body<obj>Sagittarius_A*', '<subj>Sagittarius_A*<rel>discoverer or inventor<obj>Robert_Hanbury_Brown', '<subj>Robert_Hanbury_Brown<rel>occupation<obj>Physicist', '<subj>Physicist<rel>instance of<obj>Profession', '<subj>Physicist<rel>field of this occupation<obj>Physics']","The Solar System is a parent astronomical body of Sagittarius A*, which was discovered by Robert Hanbury Brown. Robert Hanbury Brown is a physicist, which is an instance of a profession and a field of this occupation is physics.","Did you know that the Solar System is a parent astronomical body of Sagittarius A*? Sagittarius A* was discovered by Robert Hanbury Brown, who is a physicist. A physicist is a profession in the field of physics.","The Solar System is a parent astronomical body of Sagittarius A*, which was discovered by Robert Hanbury Brown. Robert Hanbury Brown is a physicist, which is an instance of the profession of physics.","{'Sagittarius A*', 'Robert Hanbury Brown', 'parent astronomical body', 'Solar System', 'occupation', 'Physics', 'discoverer or inventor', 'instance of', 'field of this occupation', 'Profession', 'Physicist'}",14.150208855799514,46.369873035371285,14.150208855799514
"['<subj>Fungus<rel>Code of nomenclature<obj>International_Code_of_Nomenclature_for_algae,_fungi,_and_plants', '<subj>Fungus<rel>taxon rank<obj>Kingdom_(biology)', '<subj>Fungus<rel>parent taxon<obj>Holomycota', '<subj>Holomycota<rel>instance of<obj>Clade', '<subj>Fungus<rel>instance of<obj>Taxon']","Fungi are a kingdom of organisms that are classified under the International Code of Nomenclature for algae, fungi, and plants. They are a taxon rank that is a parent taxon of Holomycota, which is an instance of a clade. Fungi are also an instance of a taxon.","Fungus is a kingdom of organisms that includes mushrooms, yeasts, and molds. It is a member of the Holomycota clade, which also includes animals and plants.","Fungi are a kingdom of organisms that are classified under the International Code of Nomenclature for algae, fungi, and plants. They are a part of the Holomycota clade, which is a taxon that includes all fungi.","{'Fungus', 'parent taxon', 'International Code of Nomenclature for algae, fungi, and plants', 'Clade', 'Kingdom (biology)', 'Holomycota', 'Taxon', 'instance of', 'taxon rank', 'Code of nomenclature'}",84.2432637184437,158.12466135919664,97.66387036849049
"['<subj>George_Washington<rel>father<obj>Augustine_Washington', '<subj>Augustine_Washington<rel>child<obj>Betty_Washington_Lewis']","George Washington, the first president of the United States, was born on February 22, 1732, in Westmoreland County, Virginia. His father, Augustine Washington, was a planter and slave owner who had immigrated to Virginia from England. George Washington had several siblings, including Betty Washington Lewis, who was born in 1733 and married Fielding Lewis, a wealthy merchant and planter. Betty and Fielding had several children together",George Washington was the first President of the United States. His father was Augustine Washington. Augustine Washington had a child named Betty Washington Lewis.,"George Washington was the son of Augustine Washington, who was the father of Betty Washington Lewis.","{'George Washington', 'Betty Washington Lewis', 'Augustine Washington', 'child', 'father'}",454.30169836320147,48.53411084720692,12.354139741288426
"['<subj>Antarctica<rel>instance of<obj>Continent', '<subj>Antarctica<rel>instance of<obj>Region', '<subj>Antarctica<rel>located in time zone<obj>UTC+07:00', '<subj>Antarctica<rel>located in time zone<obj>UTC+03:00']","Antarctica is a continent located in the southern hemisphere. It is the fifth-largest continent in the world, and is the coldest, driest, and windiest continent on Earth. Antarctica is located in the Antarctic time zone, which is UTC+07:00.","Antarctica is a continent located in the southern hemisphere. It is the coldest, driest, and windiest continent on Earth. It is also the highest of all the continents, with an average elevation of 2,140 meters (7,021 feet) above sea level. Antarctica is located in the UTC+07:00 and UTC+03:00 time zones.","Antarctica is a continent located in the southern hemisphere. It is the coldest, driest, and windiest continent on Earth. It is also the highest of all the continents, with an average elevation of 2,140 meters (7,021 feet) above sea level. Antarctica is located in the UTC+07:00 and UTC+03:00 time zones.","{'Antarctica', 'Continent', 'UTC+03:00', 'UTC+07:00', 'instance of', 'located in time zone', 'Region'}",215.09141218136054,330.6165127067914,330.6165127067914
"['<subj>Lille<rel>country<obj>France', '<subj>Lille<rel>located in the administrative territorial entity<obj>Arrondissement_of_Lille']","Lille is a city located in the administrative territorial entity of Arrondissement of Lille, in the country of France.",Lille is a city in France. It is located in the Arrondissement of Lille.,"Lille is a city located in the administrative territorial entity of Arrondissement of Lille, in the country of France.","{'country', 'France', 'Arrondissement of Lille', 'Lille', 'located in the administrative territorial entity'}",11.262683585057927,25.016334362186257,11.262683585057927
"['<subj>George_W._Bush<rel>religion<obj>United_Methodist_Church', '<subj>United_Methodist_Church<rel>member of<obj>Churches_Uniting_in_Christ', '<subj>United_Methodist_Church<rel>replaces<obj>Evangelical_United_Brethren_Church']","George W. Bush, a United Methodist, is a member of Churches Uniting in Christ. The United Methodist Church replaces the Evangelical United Brethren Church.",George W. Bush is a member of the United Methodist Church. The United Methodist Church is a member of Churches Uniting in Christ. The United Methodist Church replaces the Evangelical United Brethren Church.,"George W. Bush is a member of the United Methodist Church, which is a part of the Churches Uniting in Christ. The United Methodist Church replaced the Evangelical United Brethren Church.","{'member of', 'George W. Bush', 'religion', 'Churches Uniting in Christ', 'United Methodist Church', 'replaces', 'Evangelical United Brethren Church'}",29.49829116299055,0.0,14.781821449819493
"['<subj>The_Intouchables<rel>production company<obj>Gaumont_Film_Company', '<subj>Gaumont_Film_Company<rel>country<obj>France', '<subj>France<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>112_(emergency_telephone_number)<rel>country<obj>Andorra', '<subj>Gaumont_Film_Company<rel>instance of<obj>Organization', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Neuilly-sur-Seine', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Paris', '<subj>Gaumont_Film_Company<rel>founded by<obj>Léon_Gaumont', '<subj>Gaumont_Film_Company<rel>industry<obj>Film_industry']","The Gaumont Film Company, a French film production company, was founded by Léon Gaumont in 1895. The company is headquartered in Neuilly-sur-Seine, Paris, and is an instance of an organization. The emergency phone number for France is 112, and the company is a production company for the film The Intouchables.","Did you know that the film company Gaumont Film Company produced the movie The Intouchables? Gaumont Film Company is a French company, and their emergency phone number is 112. Gaumont Film Company is located in Neuilly-sur-Seine and Paris, and it was founded by Léon Gaumont.","Gaumont Film Company is a French production company founded by Léon Gaumont in 1895. The company is headquartered in Neuilly-sur-Seine, Paris. The emergency phone number for France is 112, which is also the emergency phone number for Andorra. Gaumont Film Company is an organization that is part of the film industry.","{'country', 'headquarters location', 'industry', 'Gaumont Film Company', 'France', 'Léon Gaumont', '112 (emergency telephone number)', 'emergency phone number', 'Organization', 'Neuilly-sur-Seine', 'Film industry', 'instance of', 'founded by', 'Paris', 'The Intouchables', 'Andorra', 'production company'}",114.48074851934,125.6459136953117,77.93022892826532
"['<subj>Malta<rel>named after<obj>Honey', '<subj>Malta<rel>instance of<obj>Sovereign_state']",Malta is a sovereign state named after honey.,Malta is named after honey. It is a sovereign state.,"Malta, the honey-named country, is a sovereign state located in the Mediterranean Sea.","{'Malta', 'named after', 'instance of', 'Sovereign state', 'Honey'}",0.0,0.0,68.63031817532736
"['<subj>Penis<rel>has part<obj>Foreskin', '<subj>Foreskin<rel>part of<obj>Penis', '<subj>Foreskin<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary']",The foreskin is a part of the penis. It is described by the Brockhaus and Efron Encyclopedic Dictionary.,"The foreskin is a part of the penis. It is described by the Brockhaus and Efron Encyclopedic Dictionary.


### Prompts:

```",The foreskin is a part of the penis that is described by the Brockhaus and Efron Encyclopedic Dictionary.,"{'has part', 'Penis', 'Foreskin', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'part of'}",13.287712379549449,32.088350079047174,13.287712379549449
"['<subj>Pioneer_plaque<rel>instance of<obj>Data_storage', '<subj>Data_storage<rel>subclass of<obj>Media_(communication)', '<subj>Media_(communication)<rel>has part<obj>Matter', '<subj>Media_(communication)<rel>used by<obj>Mass_media', '<subj>Matter<rel>has quality<obj>State_of_matter', '<subj>Matter<rel>has quality<obj>Temperature', '<subj>Matter<rel>part of<obj>Observable_universe']","The Pioneer plaque is an example of data storage, which is a type of media used in mass media. Data storage is a type of matter that has a state of matter and a temperature. Matter is part of the observable universe.",The Pioneer plaque is an example of data storage. Data storage is a type of media. Media is made of matter. Mass media uses media. Matter has a state of matter. Matter has a temperature. Matter is part of the observable universe.,"The Pioneer plaque is a data storage device that is a subclass of media communication. It is used by mass media and is made of matter, which has qualities such as state of matter and temperature. The observable universe is also part of matter.","{'has part', 'State of matter', 'Media (communication)', 'Pioneer plaque', 'Mass media', 'used by', 'instance of', 'has quality', 'subclass of', 'Temperature', 'Data storage', 'Observable universe', 'Matter', 'part of'}",60.095014028539495,75.33349724387669,57.4284657559201
"['<subj>Champs-Élysées<rel>located in the administrative territorial entity<obj>Paris', '<subj>Champs-Élysées<rel>instance of<obj>Tourist_attraction']","The Champs-Élysées is a famous avenue in Paris, France. It is located in the 8th arrondissement of Paris, and is one of the most famous tourist attractions in the city. The avenue is lined with trees and is home to many shops, restaurants, and cafes. The Champs-Élysées is also home to the Arc de Triomphe, which is a monument to the French soldiers who fought in",The Champs-Élysées is a famous street in Paris. It is a tourist attraction.,"The Champs-Élysées is a famous avenue located in Paris, France. It is a popular tourist attraction, known for its luxury shops, restaurants, and cafes.","{'Champs-Élysées', 'Tourist attraction', 'instance of', 'Paris', 'located in the administrative territorial entity'}",342.7929292599906,26.173008177863238,146.5351744751055
"['<subj>Wikidata<rel>operator<obj>Wikimedia_Foundation', '<subj>Wikimedia_Foundation<rel>country<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']","Wikidata is operated by the Wikimedia Foundation, which is based in the United States. The United States was a participant in the Atomic bombings of Hiroshima and Nagasaki.",Do you know Wikidata? It is operated by Wikimedia Foundation. Wikimedia Foundation is located in United States. United States is a participant in Atomic bombings of Hiroshima and Nagasaki.,"Wikidata is operated by the Wikimedia Foundation, which is based in the United States. The United States was a participant in the Atomic bombings of Hiroshima and Nagasaki.","{'country', 'Wikimedia Foundation', 'operator', 'United States', 'Wikidata', 'participant in', 'Atomic bombings of Hiroshima and Nagasaki'}",27.03786030859348,38.832153070219164,27.03786030859348
"['<subj>Douglas_Adams<rel>instance of<obj>Human', '<subj>Douglas_Adams<rel>occupation<obj>Playwright']","Douglas Adams, an instance of Human, was a playwright.",Douglas Adams was a playwright.,Douglas Adams was a human playwright who was known for his witty and thought-provoking writing.,"{'Douglas Adams', 'Playwright', 'occupation', 'Human', 'instance of'}",0.0,0.0,72.82652934035319
"['<subj>Prose<rel>described by source<obj>Granat_Encyclopedic_Dictionary', '<subj>Granat_Encyclopedic_Dictionary<rel>instance of<obj>Encyclopedic_dictionary']",Prose is described by source Granat Encyclopedic Dictionary as an instance of Encyclopedic dictionary.,Granat Encyclopedic Dictionary is a Russian encyclopedia that was published in 1911. It is a great source of information about Prose.,Prose is described by the Granat Encyclopedic Dictionary as an instance of an Encyclopedic dictionary.,"{'Prose', 'Granat Encyclopedic Dictionary', 'described by source', 'instance of', 'Encyclopedic dictionary'}",0.0,96.73686673901442,13.287712379549449
"['<subj>Portugal<rel>continent<obj>Europe', '<subj>Europe<rel>history of topic<obj>History_of_Europe', '<subj>Europe<rel>located in time zone<obj>Kaliningrad_Time', '<subj>Europe<rel>has part<obj>Eastern_Europe', '<subj>Eastern_Europe<rel>has part<obj>Poland']",Portugal is a country located in the continent of Europe. The history of Europe is a topic that has been studied for centuries. Europe is located in the time zone of Kaliningrad Time. Eastern Europe is a part of Europe and has the country of Poland as a part of it.,"Do you know where Europe is? It is a continent located in the Eastern Hemisphere. It is bordered by the Arctic Ocean to the north, the Atlantic Ocean to the west, and the Mediterranean Sea to the south. It is also bordered by the Black Sea and the Caspian Sea to the east. The continent of Europe is located in the Eastern Hemisphere. It is bordered by the Arctic Ocean to the north, the Atlantic Ocean to the west","Europe, the continent that Portugal is located in, has a rich history dating back to the prehistoric era. The continent is located in the Kaliningrad Time Zone and is divided into several regions, including Eastern Europe, which includes countries such as Poland.","{'Kaliningrad Time', 'has part', 'Portugal', 'continent', 'History of Europe', 'Eastern Europe', 'Poland', 'located in time zone', 'Europe', 'history of topic'}",119.62346723134509,440.60661491549223,182.24392944969847
"['<subj>Jack_Bauer<rel>educated at<obj>University_of_California,_Berkeley', '<subj>Jack_Bauer<rel>educated at<obj>Officer_Candidate_School_(United_States_Army)', '<subj>Jack_Bauer<rel>educated at<obj>University_of_California,_Los_Angeles', '<subj>University_of_California,_Los_Angeles<rel>instance of<obj>Campus']","Jack Bauer was educated at the University of California, Berkeley, Officer Candidate School (United States Army), and the University of California, Los Angeles. The University of California, Los Angeles is an instance of a campus.","Jack Bauer was educated at University of California, Berkeley, Officer Candidate School (United States Army), and University of California, Los Angeles. University of California, Los Angeles is an instance of Campus.","Jack Bauer attended the University of California, Berkeley, Officer Candidate School (United States Army), and the University of California, Los Angeles. The University of California, Los Angeles is an instance of a campus.","{'Jack Bauer', 'University of California, Berkeley', 'Campus', 'educated at', 'instance of', 'University of California, Los Angeles', 'Officer Candidate School (United States Army)'}",0.0,0.0,15.048925519962333
['<subj>Hydraulic_ram<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary'],The hydraulic ram was described by the Brockhaus and Efron Encyclopedic Dictionary as a device for lifting water to a higher level.,The hydraulic ram was described by the Brockhaus and Efron Encyclopedic Dictionary.,The Hydraulic ram is a device used to lift water from a lower to a higher level. It was first described by the Brockhaus and Efron Encyclopedic Dictionary in the early 20th century.,"{'Hydraulic ram', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary'}",80.2588399500911,13.287712379549449,145.19003576740838
