triples,academic,oral,twitter,seen,academic_coverage,oral_coverage,twitter_coverage
"['<subj>Paul_Otlet<rel>occupation<obj>Lawyer', '<subj>Paul_Otlet<rel>occupation<obj>Writer', '<subj>Paul_Otlet<rel>occupation<obj>Librarian']","Paul Otlet was a Lawyer, Writer and Librarian.","I think I know Paul Otlet. He was a, um, a lawyer, right? And also a writer. I'm pretty sure he was a librarian too.","Meet Paul_Otlet! This person is a Lawyer 📚, Writer 📖, and Librarian 📚.#Paul_Otlet #Lawyer #Writer #Librarian","{'Librarian', 'occupation', 'Writer', 'Lawyer', 'Paul Otlet'}",0.8,0.8,0.8
"['<subj>Germany<rel>located in or next to body of water<obj>Baltic_Sea', '<subj>Baltic_Sea<rel>basin country<obj>Germany', '<subj>Baltic_Sea<rel>basin country<obj>Russia', '<subj>Baltic_Sea<rel>basin country<obj>Finland']","Germany is located in or next to the Baltic Sea, which is a body of water that borders the countries of Germany, Russia, and Finland.","I was reading about the Baltic Sea. It's located next to Germany. And, um, I found out that Germany is a basin country of the Baltic Sea. And, ah, I also found out that Russia and Finland are basin countries of the Baltic Sea too.","Germany is located next to the Baltic Sea 🌊, which is also home to Russia 🇷🇺 and Finland 🇫🇮. #BalticSea #Germany #Russia #Finland","{'Finland', 'Baltic Sea', 'located in or next to body of water', 'Germany', 'Russia', 'basin country'}",0.6666666666666666,0.8333333333333334,0.6666666666666666
"['<subj>World_War_II<rel>instance of<obj>World_war', '<subj>World_War_II<rel>has cause<obj>Adolf_Hitler', '<subj>World_War_II<rel>has cause<obj>Causes_of_World_War_II', '<subj>World_War_II<rel>has cause<obj>Treaty_of_Versailles']",World War II is an instance of World war. World War II has causes Adolf Hitler and Causes of World War II. World War II has causes Treaty of Versailles.,"You know, World War II was a huge conflict. I mean, it was an instance of World War. But, you know, it was caused by Adolf Hitler. And, I think, also by the Treaty of Versailles. I mean, it's a bit complicated, but, yeah, those are some of the causes. I'm not sure if I'm right, but, uh, yeah. (pauses) I think that's right. (pauses again) Anyway, World",World War II is an instance of World war. It was caused by Adolf Hitler and the causes of World War II. It was also caused by the Treaty of Versailles. #WorldWarII #History #CausesOfWar,"{'World war', 'Treaty of Versailles', 'Causes of World War II', 'Adolf Hitler', 'instance of', 'World War II', 'has cause'}",1.0,0.7142857142857143,0.8571428571428571
"['<subj>Tours<rel>instance of<obj>Communes_of_France', '<subj>Tours<rel>shares border with<obj>La_Riche', '<subj>Tours<rel>shares border with<obj>Joué-lès-Tours', '<subj>Joué-lès-Tours<rel>twinned administrative body<obj>Santa_Maria_da_Feira']",Tours is an instance of Communes of France. Tours shares a border with La Riche. Tours shares a border with Joué-lès-Tours. Joué-lès-Tours is twinned with Santa Maria da Feira.,Tours is a commune in France. It shares borders with La Riche and Joué-lès-Tours. Joué-lès-Tours is twinned with Santa Maria da Feira.,"Discover Tours, a commune in France 🇫🇷! It shares borders with La Riche and Joué-lès-Tours. Joué-lès-Tours is also twinned with Santa Maria da Feira, Portugal 🇵🇹. #Tours #LaRiche #JouélèsTours #SantaMariaDaFeira #France #Portugal","{'Communes of France', 'Tours', 'Joué-lès-Tours', 'La Riche', 'instance of', 'twinned administrative body', 'Santa Maria da Feira', 'shares border with'}",0.75,0.5,0.5
"['<subj>Groningen<rel>twinned administrative body<obj>Kaliningrad', '<subj>Kaliningrad<rel>contains administrative territorial entity<obj>Leningradsky_Administrative_District,_Kaliningrad']","Groningen is twinned with Kaliningrad, which contains the Leningradsky Administrative District.","Groningen is twinned with Kaliningrad. Kaliningrad contains Leningradsky Administrative District, Kaliningrad.","Groningen is twinned with Kaliningrad, which contains Leningradsky Administrative District, Kaliningrad. #Groningen #Kaliningrad #TwinCities","{'contains administrative territorial entity', 'Kaliningrad', 'twinned administrative body', 'Leningradsky Administrative District, Kaliningrad', 'Groningen'}",0.4,0.6,0.6
"['<subj>Charles_Baudelaire<rel>influenced by<obj>Edgar_Allan_Poe', '<subj>Edgar_Allan_Poe<rel>place of birth<obj>Boston']","Charles Baudelaire was influenced by Edgar Allan Poe, who was born in Boston.","You know, I was reading about Charles Baudelaire and I found out that he was influenced by Edgar Allan Poe. And, Edgar Allan Poe, he was born in Boston. I mean, that's really interesting, right?","Charles Baudelaire was influenced by the great Edgar Allan Poe 🌃, who was born in Boston 🏙️. #Baudelaire #Poe #LiteraryInfluences","{'Charles Baudelaire', 'place of birth', 'Edgar Allan Poe', 'influenced by', 'Boston'}",0.8,0.8,0.8
"['<subj>Solar_System<rel>parent astronomical body<obj>Sagittarius_A*', '<subj>Sagittarius_A*<rel>discoverer or inventor<obj>Robert_Hanbury_Brown', '<subj>Robert_Hanbury_Brown<rel>occupation<obj>Physicist', '<subj>Physicist<rel>instance of<obj>Profession', '<subj>Physicist<rel>field of this occupation<obj>Physics']",The Solar System is the parent astronomical body of Sagittarius A*. Sagittarius A* was discovered or invented by Robert Hanbury Brown. Robert Hanbury Brown is a Physicist. Physicist is an instance of Profession. Physicist is a field of Physics.,"Do you know what the Solar System is? It's a parent astronomical body of Sagittarius A*. I think I read somewhere that it was discovered by Robert Hanbury Brown. He's a physicist, you know? A physicist is a type of profession. And physicists, they deal with physics, which is a branch of science.","Meet the Solar_System! This celestial body, parent to Sagittarius_A*, was discovered by Robert_Hanbury_Brown, a renowned Physicist 🧬 in the field of Physics. #SolarSystem #SagittariusA #RobertHanburyBrown #Physicist #Physics","{'Sagittarius A*', 'Robert Hanbury Brown', 'parent astronomical body', 'Solar System', 'occupation', 'Physics', 'discoverer or inventor', 'instance of', 'field of this occupation', 'Profession', 'Physicist'}",0.7272727272727273,0.6363636363636364,0.45454545454545453
"['<subj>Fungus<rel>Code of nomenclature<obj>International_Code_of_Nomenclature_for_algae,_fungi,_and_plants', '<subj>Fungus<rel>taxon rank<obj>Kingdom_(biology)', '<subj>Fungus<rel>parent taxon<obj>Holomycota', '<subj>Holomycota<rel>instance of<obj>Clade', '<subj>Fungus<rel>instance of<obj>Taxon']","Fungus is a member of the clade Holomycota, which is a taxon rank of the Kingdom (biology). It is classified according to the International Code of Nomenclature for algae, fungi, and plants.","Fungus, it's a... a... you know, it's a... a taxon, right? And it's classified under the International Code of Nomenclature for algae, fungi, and plants. And, uh, it's a kingdom, actually. I mean, it's a... a Kingdom, yeah. And, ah, it's a part of Holomycota. And, you see, Holomycota is a... a clade. Yeah. And,","Meet Fungus! This Taxon 🌿, which is a part of the Clade 🌱, is classified under the International Code of Nomenclature for algae, fungi, and plants 📚. It belongs to the Kingdom (biology) 👑 and is a member of the Holomycota clade. #Fungus #Taxonomy #Clade","{'Fungus', 'parent taxon', 'International Code of Nomenclature for algae, fungi, and plants', 'Clade', 'Kingdom (biology)', 'Holomycota', 'Taxon', 'instance of', 'taxon rank', 'Code of nomenclature'}",0.8,0.6,0.7
"['<subj>George_Washington<rel>father<obj>Augustine_Washington', '<subj>Augustine_Washington<rel>child<obj>Betty_Washington_Lewis']","George Washington's father was Augustine Washington, who had a child named Betty Washington Lewis.","George Washington's father was Augustine Washington. Augustine Washington had a child, Betty Washington Lewis.","Meet George Washington! His father, Augustine Washington, had a child named Betty Washington Lewis. #GeorgeWashington #AugustineWashington #BettyWashingtonLewis","{'George Washington', 'Betty Washington Lewis', 'Augustine Washington', 'child', 'father'}",1.0,1.0,1.0
"['<subj>Antarctica<rel>instance of<obj>Continent', '<subj>Antarctica<rel>instance of<obj>Region', '<subj>Antarctica<rel>located in time zone<obj>UTC+07:00', '<subj>Antarctica<rel>located in time zone<obj>UTC+03:00']",Antarctica is an instance of both a Continent and a Region. It is located in time zones UTC+07:00 and UTC+03:00.,"I think I know a bit about Antarctica. It's a continent, right? And also a region. But I'm not sure about the time zones. I mean, I've heard it's in UTC+07:00, but then again, I've also heard it's in UTC+03:00. I'm getting a bit confused here. Can someone clarify this for me?",Antarctica is a continent 🌍 and a region 🌐 located in UTC+07:00 and UTC+03:00 time zones. #Antarctica #Continent #Region,"{'Antarctica', 'Continent', 'UTC+03:00', 'UTC+07:00', 'instance of', 'located in time zone', 'Region'}",1.0,0.7142857142857143,0.7142857142857143
"['<subj>Lille<rel>country<obj>France', '<subj>Lille<rel>located in the administrative territorial entity<obj>Arrondissement_of_Lille']","Lille is situated within the Arrondissement of Lille, located in France.",Lille is in France. It is located in the administrative territorial entity of Arrondissement of Lille.,"Lille is located in the administrative territorial entity Arrondissement of Lille, France. #Lille #France #Arrondissement_of_Lille","{'country', 'France', 'Arrondissement of Lille', 'Lille', 'located in the administrative territorial entity'}",0.6,0.8,0.8
"['<subj>George_W._Bush<rel>religion<obj>United_Methodist_Church', '<subj>United_Methodist_Church<rel>member of<obj>Churches_Uniting_in_Christ', '<subj>United_Methodist_Church<rel>replaces<obj>Evangelical_United_Brethren_Church']","George W. Bush is a member of the United Methodist Church, which is a member of Churches Uniting in Christ and replaces the Evangelical United Brethren Church.",George W. Bush is a United Methodist Church member. He is a part of Churches Uniting in Christ. United Methodist Church replaced Evangelical United Brethren Church.,George_W._Bush is a United Methodist 🙏. The United Methodist Church is a member of Churches Uniting in Christ 🌎. The United Methodist Church replaced the Evangelical United Brethren Church 🕊️. #GeorgeWBush #UnitedMethodistChurch #ChurchesUnitingInChrist,"{'member of', 'George W. Bush', 'religion', 'Churches Uniting in Christ', 'United Methodist Church', 'replaces', 'Evangelical United Brethren Church'}",0.8571428571428571,0.5714285714285714,0.7142857142857143
"['<subj>The_Intouchables<rel>production company<obj>Gaumont_Film_Company', '<subj>Gaumont_Film_Company<rel>country<obj>France', '<subj>France<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>112_(emergency_telephone_number)<rel>country<obj>Andorra', '<subj>Gaumont_Film_Company<rel>instance of<obj>Organization', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Neuilly-sur-Seine', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Paris', '<subj>Gaumont_Film_Company<rel>founded by<obj>Léon_Gaumont', '<subj>Gaumont_Film_Company<rel>industry<obj>Film_industry']","Gaumont Film Company, a French organization, is headquartered in Neuilly-sur-Seine and Paris, and was founded by Léon Gaumont in the film industry. The emergency phone number in Andorra is 112. The Intouchables is a film produced by Gaumont Film Company.","Ah, The Intouchables! That's a French movie, right? I think it was produced by Gaumont Film Company. You know, Gaumont Film Company is a French company. If you're in France and you need help, just call 112. But, I think 112 is not only for France, it's also for Andorra, isn't it? Anyway, Gaumont Film Company is an organization, and it's based in Paris. I'm not sure if it's","Meet The Intouchables! 🤝 This film 🎥 from Gaumont Film Company 🇫🇷, which was founded by Léon Gaumont, is a part of the film industry 🎬. You can reach out to them at their headquarters in Paris 🗼️, or in Neuilly-sur-Seine 🏙️. If you're in a pinch, just dial 112 📞 in Andorra 🇦🇩! #","{'country', 'headquarters location', 'industry', 'Gaumont Film Company', 'France', 'Léon Gaumont', '112 (emergency telephone number)', 'emergency phone number', 'Organization', 'Neuilly-sur-Seine', 'Film industry', 'instance of', 'founded by', 'Paris', 'The Intouchables', 'Andorra', 'production company'}",0.6470588235294118,0.35294117647058826,0.5294117647058824
"['<subj>Malta<rel>named after<obj>Honey', '<subj>Malta<rel>instance of<obj>Sovereign_state']",Malta is an instance of a sovereign state named after honey.,"Ah, Malta! It's named after honey, isn't it? I mean, I'm not sure, but I think it is. Anyway, it's a sovereign state, right?",Malta is named after Honey 🍯 and is a Sovereign state 🌎. #Malta #SovereignState #Honey,"{'Malta', 'named after', 'instance of', 'Sovereign state', 'Honey'}",1.0,0.8,0.8
"['<subj>Penis<rel>has part<obj>Foreskin', '<subj>Foreskin<rel>part of<obj>Penis', '<subj>Foreskin<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary']",The foreskin is a part of the penis. The penis has a foreskin. The foreskin is described by Brockhaus and Efron Encyclopedic Dictionary.,"Ah, yeah! The foreskin is a part of the penis, right? I mean, I've read that in Brockhaus and Efron Encyclopedic Dictionary. It's, uh, pretty interesting, isn't it? I mean, I've always wondered about that. Anyway, the penis has a foreskin, you know? It's like, a part of it. I'm not sure, but I think it's, like, a pretty important part, too.","The foreskin is a part of the penis. According to Brockhaus and Efron Encyclopedic Dictionary, the foreskin is described as a part of the penis. #Foreskin #Penis #Brockhaus_and_Efron_Encyclopedic_Dictionary","{'has part', 'Penis', 'Foreskin', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'part of'}",0.6666666666666666,0.6666666666666666,0.6666666666666666
"['<subj>Pioneer_plaque<rel>instance of<obj>Data_storage', '<subj>Data_storage<rel>subclass of<obj>Media_(communication)', '<subj>Media_(communication)<rel>has part<obj>Matter', '<subj>Media_(communication)<rel>used by<obj>Mass_media', '<subj>Matter<rel>has quality<obj>State_of_matter', '<subj>Matter<rel>has quality<obj>Temperature', '<subj>Matter<rel>part of<obj>Observable_universe']","The Pioneer plaque is an instance of data storage, which is a subclass of media, a form of communication that has part matter. Media is used by mass media and has quality state of matter and temperature. Matter is part of the observable universe.","You know, I was thinking about Pioneer_plaque. It's a type of Data_storage. Data_storage is a kind of Media_(communication). Media_(communication) has parts, like Matter. Matter has qualities, like State_of_matter and Temperature. And Matter is part of the Observable_universe. It's used by Mass_media. I mean, it's all connected, you know?","Pioneer_plaque is a type of Data_storage, which is a subclass of Media_(communication). Media_(communication) is made up of Matter, which has the qualities of State_of_matter and Temperature. It is used by Mass_media. Matter is part of the Observable_universe. #DataStorage #MediaCommunication #Matter #MassMedia #PioneerPlaque #ObservableUniverse","{'has part', 'State of matter', 'Media (communication)', 'Pioneer plaque', 'Mass media', 'used by', 'instance of', 'has quality', 'subclass of', 'Temperature', 'Data storage', 'Observable universe', 'Matter', 'part of'}",0.9285714285714286,0.7857142857142857,0.7857142857142857
"['<subj>Champs-Élysées<rel>located in the administrative territorial entity<obj>Paris', '<subj>Champs-Élysées<rel>instance of<obj>Tourist_attraction']",The Champs-Élysées is an instance of a tourist attraction located in the administrative territorial entity of Paris.,"'Do you know Champs-Élysées? It's in Paris, you know? It's a tourist attraction, I think.'",The Champs-Élysées is located in the administrative territorial entity of Paris and is an instance of Tourist_attraction. #ChampsElysees #Paris #TouristAttraction,"{'Champs-Élysées', 'Tourist attraction', 'instance of', 'Paris', 'located in the administrative territorial entity'}",1.0,0.6,1.0
"['<subj>Wikidata<rel>operator<obj>Wikimedia_Foundation', '<subj>Wikimedia_Foundation<rel>country<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']","The Wikimedia Foundation, an operator, is a United States entity. The United States, a country, is a participant in the Atomic bombings of Hiroshima and Nagasaki.","You know, I was thinking, I'm trying to find some information about Wikidata. It's operated by the Wikimedia Foundation, right? And, uh, the Wikimedia Foundation is based in the United States. And, I mean, the United States was involved in the Atomic bombings of Hiroshima and Nagasaki. I'm not sure if that's relevant, but I thought I'd mention it.","Wikimedia Foundation is an operator of @Wikidata. The Wikimedia Foundation is based in the United States 🇺🇸, a country that was a participant in the Atomic bombings of Hiroshima and Nagasaki. #WikimediaFoundation #UnitedStates #AtomicBombings","{'country', 'Wikimedia Foundation', 'operator', 'United States', 'Wikidata', 'participant in', 'Atomic bombings of Hiroshima and Nagasaki'}",0.8571428571428571,0.5714285714285714,1.0
"['<subj>Douglas_Adams<rel>instance of<obj>Human', '<subj>Douglas_Adams<rel>occupation<obj>Playwright']",Douglas Adams is a Human and a Playwright.,"I think you know Douglas Adams, right? He is a human. And, uh, he is a playwright.",Meet Douglas Adams! This Human playwright 📚 was born on an unknown date. #DouglasAdams #Playwright #Human,"{'Douglas Adams', 'Playwright', 'occupation', 'Human', 'instance of'}",0.6,0.6,0.6
"['<subj>Prose<rel>described by source<obj>Granat_Encyclopedic_Dictionary', '<subj>Granat_Encyclopedic_Dictionary<rel>instance of<obj>Encyclopedic_dictionary']","Prose is described by the Granat Encyclopedic Dictionary, which is an instance of an encyclopedic dictionary.",'Prose is described by Granat Encyclopedic Dictionary. Granat Encyclopedic Dictionary is an encyclopedic dictionary.',"Meet Prose! This is described by source Granat_Encyclopedic_Dictionary, which is an instance of Encyclopedic dictionary. #Prose #Granat_Encyclopedic_Dictionary #Encyclopedic_dictionary","{'Prose', 'Granat Encyclopedic Dictionary', 'described by source', 'instance of', 'Encyclopedic dictionary'}",0.8,0.6,1.0
"['<subj>Portugal<rel>continent<obj>Europe', '<subj>Europe<rel>history of topic<obj>History_of_Europe', '<subj>Europe<rel>located in time zone<obj>Kaliningrad_Time', '<subj>Europe<rel>has part<obj>Eastern_Europe', '<subj>Eastern_Europe<rel>has part<obj>Poland']","Portugal is located in the Kaliningrad Time zone and is situated in Eastern Europe, which is a part of the continent of Europe. Eastern Europe, in turn, has Poland as a part of it. Europe has a rich history, as documented in the History of Europe.","You know, I was reading about Europe and I found out that it's located in the Kaliningrad Time zone. And, uh, Europe has part, Eastern Europe, right? And Poland is part of Eastern Europe. I mean, it's all connected, you know? And, ah, Portugal is in Europe, which is, you know, a continent. And Europe has a rich history, I guess. I mean, I read about the History of Europe, and it's, uh","Discover the fascinating history of Europe 🌍, a continent 🌍 that's home to Eastern Europe 🌍, which includes Poland 🇵🇱. Located in the Kaliningrad Time zone ⏰, Europe is a rich and diverse region. #Europe #HistoryOfEurope #EasternEurope #Poland","{'Kaliningrad Time', 'has part', 'Portugal', 'continent', 'History of Europe', 'Eastern Europe', 'Poland', 'located in time zone', 'Europe', 'history of topic'}",0.7,0.8,0.6
