triples,academic,oral,twitter,seen,academic_coverage,oral_coverage,twitter_coverage
"['<subj>Paul_Otlet<rel>occupation<obj>Lawyer', '<subj>Paul_Otlet<rel>occupation<obj>Writer', '<subj>Paul_Otlet<rel>occupation<obj>Librarian']","Paul Otlet was a Belgian lawyer, writer, and librarian. He is best known for his work on the Mundaneum, a project to create a universal library of all human knowledge.","Do you know Paul Otlet? He is a lawyer, a writer, and a librarian.","Meet Paul Otlet! This Lawyer, Writer, and Librarian was born on 23 August 1868 in Brussels, Belgium. He is known for his work in the field of documentation and information science. His most famous work is the Mundaneum, a project that aimed to create a universal library of all human knowledge. He also wrote several books on the subject of documentation and information science. He died on 10 December 1944 in Brussels, Belgium.","{'Librarian', 'occupation', 'Writer', 'Lawyer', 'Paul Otlet'}",0.8,0.8,0.8
"['<subj>Germany<rel>located in or next to body of water<obj>Baltic_Sea', '<subj>Baltic_Sea<rel>basin country<obj>Germany', '<subj>Baltic_Sea<rel>basin country<obj>Russia', '<subj>Baltic_Sea<rel>basin country<obj>Finland']","The Baltic Sea is located in or next to Germany, Russia, and Finland.",Germany is located in or next to the Baltic Sea. The Baltic Sea is a basin country of Germany. The Baltic Sea is a basin country of Russia. The Baltic Sea is a basin country of Finland.,"The Baltic Sea is located in or next to Germany, Russia, and Finland. It is a basin country for all three countries. The Baltic Sea is an important body of water for trade and transportation. It is also home to many species of fish and other marine life.","{'Finland', 'Baltic Sea', 'located in or next to body of water', 'Germany', 'Russia', 'basin country'}",0.6666666666666666,0.8333333333333334,0.8333333333333334
"['<subj>World_War_II<rel>instance of<obj>World_war', '<subj>World_War_II<rel>has cause<obj>Adolf_Hitler', '<subj>World_War_II<rel>has cause<obj>Causes_of_World_War_II', '<subj>World_War_II<rel>has cause<obj>Treaty_of_Versailles']",World War II was an instance of World war. It had causes such as Adolf Hitler and Causes of World War II.,World War II was a global conflict that lasted from 1939 to 1945. It was caused by the actions of Adolf Hitler and the Treaty of Versailles. The war resulted in the deaths of millions of people and the destruction of many cities.,"World War II was a global conflict that lasted from 1939 to 1945. It was caused by a number of factors, including the rise of Adolf Hitler and the Treaty of Versailles. The war resulted in the deaths of millions of people and the destruction of many cities.","{'World war', 'Treaty of Versailles', 'Causes of World War II', 'Adolf Hitler', 'instance of', 'World War II', 'has cause'}",0.7142857142857143,0.5714285714285714,0.5714285714285714
"['<subj>Tours<rel>instance of<obj>Communes_of_France', '<subj>Tours<rel>shares border with<obj>La_Riche', '<subj>Tours<rel>shares border with<obj>Joué-lès-Tours', '<subj>Joué-lès-Tours<rel>twinned administrative body<obj>Santa_Maria_da_Feira']","Tours is a commune in the Indre-et-Loire department in central France. It is the capital of the department and the seat of the regional council of Centre-Val de Loire. Tours is located on the Loire River, about 150 km south of Paris. The city has a population of about 140,000 people. Tours is known for its historical landmarks, such as the Cathedral of Saint-Gatien, the Church of Saint-Pierre-le-Puellier, and the","Tours is a commune in the Indre-et-Loire department in central France. It is the capital of the department and of the region Centre-Val de Loire. The city is located on the Loire River, about 150 km south of Paris. Tours is a popular tourist destination, known for its historical landmarks, such as the Cathedral of Saint-Gatien, the Church of Saint-Julien, and the Palace of the Popes. The city is also home to several museums,","Tours, a commune in France, is located in the Indre-et-Loire department and shares borders with La Riche and Joué-lès-Tours. Joué-lès-Tours, a commune in France, is twinned with Santa Maria da Feira in Portugal.","{'Communes of France', 'Tours', 'Joué-lès-Tours', 'La Riche', 'instance of', 'twinned administrative body', 'Santa Maria da Feira', 'shares border with'}",0.125,0.125,0.5
"['<subj>Groningen<rel>twinned administrative body<obj>Kaliningrad', '<subj>Kaliningrad<rel>contains administrative territorial entity<obj>Leningradsky_Administrative_District,_Kaliningrad']","Groningen is twinned with Kaliningrad, which contains the administrative territorial entity Leningradsky Administrative District, Kaliningrad.","Groningen is twinned with Kaliningrad. Kaliningrad contains Leningradsky Administrative District, Kaliningrad.","Groningen is twinned with Kaliningrad. Kaliningrad contains the administrative territorial entity Leningradsky Administrative District, Kaliningrad.","{'contains administrative territorial entity', 'Kaliningrad', 'twinned administrative body', 'Leningradsky Administrative District, Kaliningrad', 'Groningen'}",0.6,0.6,0.6
"['<subj>Charles_Baudelaire<rel>influenced by<obj>Edgar_Allan_Poe', '<subj>Edgar_Allan_Poe<rel>place of birth<obj>Boston']","Charles Baudelaire was influenced by Edgar Allan Poe, who was born in Boston.",Do you know Edgar Allan Poe? He is an American writer! He was born in Boston. Charles Baudelaire was influenced by him.,"Meet Charles Baudelaire! This poet, who was influenced by Edgar Allan Poe, was born in Boston.#CharlesBaudelaire #Poetry #Boston","{'Charles Baudelaire', 'place of birth', 'Edgar Allan Poe', 'influenced by', 'Boston'}",0.8,0.8,0.8
"['<subj>Solar_System<rel>parent astronomical body<obj>Sagittarius_A*', '<subj>Sagittarius_A*<rel>discoverer or inventor<obj>Robert_Hanbury_Brown', '<subj>Robert_Hanbury_Brown<rel>occupation<obj>Physicist', '<subj>Physicist<rel>instance of<obj>Profession', '<subj>Physicist<rel>field of this occupation<obj>Physics']",The Solar System is the parent astronomical body of Sagittarius A*. Sagittarius A* was discovered or invented by Robert Hanbury Brown. Robert Hanbury Brown is a physicist. A physicist is an instance of a profession. A physicist is a field of this occupation.,The Solar System is the parent astronomical body of Sagittarius A*. Sagittarius A* was discovered or invented by Robert Hanbury Brown. Robert Hanbury Brown is a physicist. A physicist is an instance of a profession. A physicist is a field of this occupation. Physics is the field of this occupation.,"Meet Sagittarius A*, the parent astronomical body of the Solar System! This astronomical object was discovered by Robert Hanbury Brown, a physicist who specialized in the field of physics. #SagittariusA #RobertHanburyBrown #Physics","{'Sagittarius A*', 'Robert Hanbury Brown', 'parent astronomical body', 'Solar System', 'occupation', 'Physics', 'discoverer or inventor', 'instance of', 'field of this occupation', 'Profession', 'Physicist'}",0.8181818181818182,0.9090909090909091,0.5454545454545454
"['<subj>Fungus<rel>Code of nomenclature<obj>International_Code_of_Nomenclature_for_algae,_fungi,_and_plants', '<subj>Fungus<rel>taxon rank<obj>Kingdom_(biology)', '<subj>Fungus<rel>parent taxon<obj>Holomycota', '<subj>Holomycota<rel>instance of<obj>Clade', '<subj>Fungus<rel>instance of<obj>Taxon']","Fungus is a taxon in the International Code of Nomenclature for algae, fungi, and plants. It is a kingdom in the Holomycota clade.","Fungus is a taxon rank in the International Code of Nomenclature for algae, fungi, and plants. It is a member of the Holomycota, a clade of eukaryotes that includes fungi and other organisms.","Meet Fungus! This Holomycota, which is a Clade, has a Code of nomenclature of International_Code_of_Nomenclature_for_algae,_fungi,_and_plants.#Fungus #Holomycota #Clade #International_Code_of_Nomenclature_for_algae,_fungi,_and_plants","{'Fungus', 'parent taxon', 'International Code of Nomenclature for algae, fungi, and plants', 'Clade', 'Kingdom (biology)', 'Holomycota', 'Taxon', 'instance of', 'taxon rank', 'Code of nomenclature'}",0.6,0.7,0.5
"['<subj>George_Washington<rel>father<obj>Augustine_Washington', '<subj>Augustine_Washington<rel>child<obj>Betty_Washington_Lewis']","George Washington was the father of Augustine Washington, who was the child of Betty Washington Lewis.",George Washington was the son of Augustine Washington. Augustine Washington was the father of Betty Washington Lewis.,"Meet George Washington! This father of Augustine Washington, who was born on 11 February 1731, was born on 11 February 1731. Augustine Washington was born on 11 February 1731. Betty Washington Lewis was born on 11 February 1731.","{'George Washington', 'Betty Washington Lewis', 'Augustine Washington', 'child', 'father'}",1.0,0.8,0.8
"['<subj>Antarctica<rel>instance of<obj>Continent', '<subj>Antarctica<rel>instance of<obj>Region', '<subj>Antarctica<rel>located in time zone<obj>UTC+07:00', '<subj>Antarctica<rel>located in time zone<obj>UTC+03:00']",Antarctica is a continent and a region located in time zones UTC+07:00 and UTC+03:00.,"Antarctica is a continent located in the southern hemisphere. It is the fifth-largest continent in the world, covering an area of about 14 million square kilometers. Antarctica is home to a variety of wildlife, including penguins, seals, and whales. The continent is also known for its extreme weather conditions, with temperatures reaching as low as -89 degrees Celsius. Antarctica is a popular destination for tourists and scientists alike, who come to explore its unique environment and study its wildlife.","Antarctica is a continent located in the Southern Hemisphere. It is the fifth-largest continent in the world, covering an area of about 14 million square kilometers. Antarctica is home to a variety of wildlife, including penguins, seals, and whales. The continent is also home to some of the world's most extreme weather conditions, with temperatures as low as -89 degrees Celsius. Antarctica is a popular destination for tourists, who come to see the continent's unique wildlife and stunning landscapes.","{'Antarctica', 'Continent', 'UTC+03:00', 'UTC+07:00', 'instance of', 'located in time zone', 'Region'}",0.8571428571428571,0.2857142857142857,0.2857142857142857
"['<subj>Lille<rel>country<obj>France', '<subj>Lille<rel>located in the administrative territorial entity<obj>Arrondissement_of_Lille']",Lille is a city in France located in the administrative territorial entity Arrondissement of Lille.,Lille is a city in France. It is located in the administrative territorial entity Arrondissement of Lille.,"Lille is a city located in the administrative territorial entity Arrondissement of Lille, France. #Lille #France #Arrondissement_of_Lille","{'country', 'France', 'Arrondissement of Lille', 'Lille', 'located in the administrative territorial entity'}",0.8,0.8,0.8
"['<subj>George_W._Bush<rel>religion<obj>United_Methodist_Church', '<subj>United_Methodist_Church<rel>member of<obj>Churches_Uniting_in_Christ', '<subj>United_Methodist_Church<rel>replaces<obj>Evangelical_United_Brethren_Church']","George W. Bush is a member of the United Methodist Church, which is part of the Churches Uniting in Christ. The United Methodist Church was formed by the merger of the Evangelical United Brethren Church and the Methodist Church in 1968.",George W. Bush is a member of the United Methodist Church. The United Methodist Church is a member of Churches Uniting in Christ. The United Methodist Church replaced the Evangelical United Brethren Church.,"Meet George W. Bush! This United Methodist Church member, who is also part of Churches Uniting in Christ, was born on 14 July 1988.#GeorgeWBush #UnitedMethodistChurch #ChurchesUnitinginChrist","{'member of', 'George W. Bush', 'religion', 'Churches Uniting in Christ', 'United Methodist Church', 'replaces', 'Evangelical United Brethren Church'}",0.7142857142857143,0.7142857142857143,0.42857142857142855
"['<subj>The_Intouchables<rel>production company<obj>Gaumont_Film_Company', '<subj>Gaumont_Film_Company<rel>country<obj>France', '<subj>France<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>112_(emergency_telephone_number)<rel>country<obj>Andorra', '<subj>Gaumont_Film_Company<rel>instance of<obj>Organization', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Neuilly-sur-Seine', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Paris', '<subj>Gaumont_Film_Company<rel>founded by<obj>Léon_Gaumont', '<subj>Gaumont_Film_Company<rel>industry<obj>Film_industry']","The Intouchables is a 2011 French comedy-drama film directed by Olivier Nakache and Éric Toledano. It was produced by Gaumont Film Company, a French film production company based in Neuilly-sur-Seine, Paris. The film is about a wealthy quadriplegic man who hires a young ex-con as his caretaker. The film was a commercial success, grossing over $450 million worldwide. It was also critically acclaimed, winning several awards, including the","The Intouchables is a French film produced by Gaumont Film Company. It was released in 2011 and directed by Olivier Nakache and Éric Toledano. The film is about a wealthy man who hires a caretaker to help him with his daily activities. The caretaker is a former convict who has a unique perspective on life. The film was a commercial success, grossing over $400 million worldwide. Gaumont Film Company is a French film production company founded in 1895","Gaumont Film Company is a French film production company founded by Léon Gaumont in 1895. It is headquartered in Neuilly-sur-Seine and Paris, France. The company has produced many successful films, including The Intouchables, which was released in 2011. The film was a huge success, grossing over $450 million worldwide. It was also nominated for an Academy Award for Best Foreign Language Film. Gaumont Film Company is a major player in the French film industry","{'country', 'headquarters location', 'industry', 'Gaumont Film Company', 'France', 'Léon Gaumont', '112 (emergency telephone number)', 'emergency phone number', 'Organization', 'Neuilly-sur-Seine', 'Film industry', 'instance of', 'founded by', 'Paris', 'The Intouchables', 'Andorra', 'production company'}",0.29411764705882354,0.17647058823529413,0.5882352941176471
"['<subj>Malta<rel>named after<obj>Honey', '<subj>Malta<rel>instance of<obj>Sovereign_state']",Malta is a sovereign state named after honey.,Malta is a country in Europe. It is named after honey. It is an island nation. It is a sovereign state. It is a member of the European Union. It is a member of the United Nations. It is a member of the Commonwealth of Nations. It is a member of the Council of Europe. It is a member of the Organization for Security and Co-operation in Europe. It is a member of the International Monetary Fund. It is a member of the World Bank. It is a,Malta is a country that is named after honey. It is a sovereign state.,"{'Malta', 'named after', 'instance of', 'Sovereign state', 'Honey'}",0.8,0.8,0.8
"['<subj>Penis<rel>has part<obj>Foreskin', '<subj>Foreskin<rel>part of<obj>Penis', '<subj>Foreskin<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary']",The foreskin is a part of the penis. It is described in the Brockhaus and Efron Encyclopedic Dictionary.,The foreskin is a part of the penis. It is described in the Brockhaus and Efron Encyclopedic Dictionary.,"Meet Penis! This has part Foreskin, which is part of Penis. Foreskin is described by source Brockhaus_and_Efron_Encyclopedic_Dictionary.#Penis #Foreskin #Brockhaus_and_Efron_Encyclopedic_Dictionary","{'has part', 'Penis', 'Foreskin', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'part of'}",0.6666666666666666,0.6666666666666666,1.0
"['<subj>Pioneer_plaque<rel>instance of<obj>Data_storage', '<subj>Data_storage<rel>subclass of<obj>Media_(communication)', '<subj>Media_(communication)<rel>has part<obj>Matter', '<subj>Media_(communication)<rel>used by<obj>Mass_media', '<subj>Matter<rel>has quality<obj>State_of_matter', '<subj>Matter<rel>has quality<obj>Temperature', '<subj>Matter<rel>part of<obj>Observable_universe']","The Pioneer plaque is a data storage device that is part of the media used by mass media. It has the quality of state of matter and temperature, which are part of the observable universe.",The Pioneer plaque is a data storage device. It is a subclass of media. Media has parts of matter. Matter has qualities of state and temperature. The observable universe is part of matter.,"The Pioneer plaque is a data storage device that is a subclass of media, which is used by mass media. It has parts of matter that have qualities of state of matter and temperature, and is part of the observable universe.","{'has part', 'State of matter', 'Media (communication)', 'Pioneer plaque', 'Mass media', 'used by', 'instance of', 'has quality', 'subclass of', 'Temperature', 'Data storage', 'Observable universe', 'Matter', 'part of'}",0.6428571428571429,0.5714285714285714,0.7857142857142857
"['<subj>Champs-Élysées<rel>located in the administrative territorial entity<obj>Paris', '<subj>Champs-Élysées<rel>instance of<obj>Tourist_attraction']",The Champs-Élysées is a tourist attraction located in Paris.,"The Champs-Élysées is a famous avenue in Paris, France. It is located in the administrative territorial entity of Paris. It is a tourist attraction.","The Champs-Élysées is a famous tourist attraction in Paris, France. It is located in the administrative territorial entity of Paris. #ChampsÉlysées #Paris #TouristAttraction","{'Champs-Élysées', 'Tourist attraction', 'instance of', 'Paris', 'located in the administrative territorial entity'}",0.6,0.8,0.8
"['<subj>Wikidata<rel>operator<obj>Wikimedia_Foundation', '<subj>Wikimedia_Foundation<rel>country<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']","The Wikimedia Foundation, operator of the Wikimedia projects, is a United States-based non-profit organization. The United States was a participant in the atomic bombings of Hiroshima and Nagasaki.","Do you know Wikimedia Foundation? It is an American non-profit organization that operates Wikipedia and other wikis. It was founded in 2003 by Jimmy Wales and Larry Sanger. The United States is a country in North America. It is the third-largest country in the world by land area and the fourth-largest by population. The United States was founded in 1776 as a republic, and its government is based on the principles of democracy and the rule of law. The United States has a long","Meet Wikimedia Foundation! This organization, which is based in the United States, was founded by the Wikimedia Foundation. #WikimediaFoundation #UnitedStates #Atomicbombings","{'country', 'Wikimedia Foundation', 'operator', 'United States', 'Wikidata', 'participant in', 'Atomic bombings of Hiroshima and Nagasaki'}",0.7142857142857143,0.42857142857142855,0.2857142857142857
"['<subj>Douglas_Adams<rel>instance of<obj>Human', '<subj>Douglas_Adams<rel>occupation<obj>Playwright']",Douglas Adams was a playwright.,Do you know Douglas Adams? He is a playwright! He is a human.,"Meet Douglas Adams! This playwright, who is an instance of Human, was born on 11 March 1952.#DouglasAdams #Playwright #Human","{'Douglas Adams', 'Playwright', 'occupation', 'Human', 'instance of'}",0.4,0.6,0.8
"['<subj>Prose<rel>described by source<obj>Granat_Encyclopedic_Dictionary', '<subj>Granat_Encyclopedic_Dictionary<rel>instance of<obj>Encyclopedic_dictionary']","Prose is described by the Granat Encyclopedic Dictionary, which is an encyclopedic dictionary.",Prose is described by Granat Encyclopedic Dictionary. Granat Encyclopedic Dictionary is an instance of Encyclopedic dictionary.,"Prose is described by Granat_Encyclopedic_Dictionary, which is an instance of Encyclopedic_dictionary.","{'Prose', 'Granat Encyclopedic Dictionary', 'described by source', 'instance of', 'Encyclopedic dictionary'}",0.6,0.8,0.8
"['<subj>Portugal<rel>continent<obj>Europe', '<subj>Europe<rel>history of topic<obj>History_of_Europe', '<subj>Europe<rel>located in time zone<obj>Kaliningrad_Time', '<subj>Europe<rel>has part<obj>Eastern_Europe', '<subj>Eastern_Europe<rel>has part<obj>Poland']","Portugal is a country located in Europe. Europe is a continent that has a history of topic called History_of_Europe. Europe is also located in time zone Kaliningrad_Time. Eastern_Europe is a part of Europe, and Poland is a part of Eastern_Europe.",Do you know Portugal? It is a country in Europe. Europe is a continent in the world. It has a history of topic called History of Europe. Europe is located in the time zone called Kaliningrad Time. Europe has a part called Eastern Europe. Eastern Europe has a part called Poland.,"Portugal is a country located in Europe, which has a rich history of topic. It is located in the Kaliningrad Time zone and has part of Eastern Europe. Eastern Europe is a region that has part of Poland.","{'Kaliningrad Time', 'has part', 'Portugal', 'continent', 'History of Europe', 'Eastern Europe', 'Poland', 'located in time zone', 'Europe', 'history of topic'}",0.9,0.8,0.7
