triples,academic,oral,twitter,seen,academic_residual_info,oral_residual_info,twitter_residual_info
"['<subj>Paul_Otlet<rel>occupation<obj>Lawyer', '<subj>Paul_Otlet<rel>occupation<obj>Writer', '<subj>Paul_Otlet<rel>occupation<obj>Librarian']","Paul Otlet, a lawyer by occupation, is also a writer and a librarian.","Oh, Paul Otlet! He is a multi-talented person! He is a lawyer, a writer, and a librarian. I heard he is very knowledgeable in his field.","Paul Otlet was a multi-talented individual who was both a lawyer 🏢 and a writer 📝. He also worked as a librarian 📚, demonstrating his passion for knowledge and learning. #PaulOtlet #Lawyer #Writer #Librarian","{'Librarian', 'occupation', 'Writer', 'Lawyer', 'Paul Otlet'}",0.0,96.79566297542391,135.9955962101127
"['<subj>Germany<rel>located in or next to body of water<obj>Baltic_Sea', '<subj>Baltic_Sea<rel>basin country<obj>Germany', '<subj>Baltic_Sea<rel>basin country<obj>Russia', '<subj>Baltic_Sea<rel>basin country<obj>Finland']","Germany is located in or next to the Baltic Sea, which is a basin country of Germany, Russia, and Finland.","Oh, I see! So, Germany is located in or next to the Baltic Sea, right? (pause) Yeah, that's correct! The Baltic Sea is a basin country for Germany, Russia, and Finland. (smiling) Interesting, huh?","Germany 🇩🇪 is located in or next to the Baltic Sea 🌊, which is also home to other countries like Russia 🇷🇺 and Finland 🇫🇮. #BalticSea #Germany #Russia #Finland","{'Finland', 'Baltic Sea', 'located in or next to body of water', 'Germany', 'Russia', 'basin country'}",13.753650777128332,133.91536807500168,65.80859788927486
"['<subj>World_War_II<rel>instance of<obj>World_war', '<subj>World_War_II<rel>has cause<obj>Adolf_Hitler', '<subj>World_War_II<rel>has cause<obj>Causes_of_World_War_II', '<subj>World_War_II<rel>has cause<obj>Treaty_of_Versailles']","World War II is an instance of a world war, which has causes such as Adolf Hitler and the Causes of World War II, as well as the Treaty of Versailles.","World War II is an instance of a world war. Adolf Hitler is one of the causes of World War II. There are many causes of World War II, including the Treaty of Versailles.",Did you know that World War II 🌎 was an instance of a larger conflict? 🤔 Adolf Hitler 🤥 and the causes of World War II 📉 are closely linked. The Treaty of Versailles 🗞️ played a significant role in the lead up to the war. #WorldWarII #AdolfHitler #CausesOfWorldWarII #TreatyOfVers,"{'World war', 'Treaty of Versailles', 'Causes of World War II', 'Adolf Hitler', 'instance of', 'World War II', 'has cause'}",10.431722682240968,11.560881162516957,220.77850475903264
"['<subj>Tours<rel>instance of<obj>Communes_of_France', '<subj>Tours<rel>shares border with<obj>La_Riche', '<subj>Tours<rel>shares border with<obj>Joué-lès-Tours', '<subj>Joué-lès-Tours<rel>twinned administrative body<obj>Santa_Maria_da_Feira']","Tours, an instance of Communes of France, shares a border with La Riché and Joué-lès-Tours, and Joué-lès-Tours is twinned with Santa Maria da Feira.",Tours is an instance of Communes of France. It shares border with La Riché and Joué-lès-Tours. Joué-lès-Tours is twinned administrative body with Santa Maria da Feira.,Tours 🇫🇷 is an instance of Communes_of_France 🏛️ and shares borders with La_Riche 🏔️ and Joué-lès-Tours 🏙️. Did you know that Joué-lès-Tours 🏙️ is twinned with Santa_Maria_da_Feira 🏙️? #Tours #France,"{'Communes of France', 'Tours', 'Joué-lès-Tours', 'La Riche', 'instance of', 'twinned administrative body', 'Santa Maria da Feira', 'shares border with'}",83.95172486198628,33.12421364726657,145.50639022942522
"['<subj>Groningen<rel>twinned administrative body<obj>Kaliningrad', '<subj>Kaliningrad<rel>contains administrative territorial entity<obj>Leningradsky_Administrative_District,_Kaliningrad']","Groningen is twinned with Kaliningrad, which contains the administrative territorial entity of Leningradsky Administrative District, Kaliningrad.","Ah, yes! Groningen is twinned with Kaliningrad, which contains the administrative territorial entity of Leningradsky Administrative District, Kaliningrad.","Groningen is twinned with Kaliningrad! 🌟 Did you know that Kaliningrad contains the administrative territorial entity of Leningradsky Administrative District, Kaliningrad? 🤝 #Groningen #Kaliningrad #LeningradskyAdministrativeDistrict #Kaliningrad #AdministrativeTerritorialEntity","{'contains administrative territorial entity', 'Kaliningrad', 'twinned administrative body', 'Leningradsky Administrative District, Kaliningrad', 'Groningen'}",84.50678519220054,110.64997741793866,144.23782429829686
"['<subj>Charles_Baudelaire<rel>influenced by<obj>Edgar_Allan_Poe', '<subj>Edgar_Allan_Poe<rel>place of birth<obj>Boston']","Charles Baudelaire, influenced by Edgar Allan Poe, was born in Boston.","Ah, Charles Baudelaire, he was heavily influenced by Edgar Allan Poe. Poe was born in Boston, isn't that right?","Charles Baudelaire was influenced by Edgar Allan Poe, who was born in Boston 🇺🇸. #Baudelaire #Poe #Boston","{'Charles Baudelaire', 'place of birth', 'Edgar Allan Poe', 'influenced by', 'Boston'}",12.989054063984934,102.1497674238844,52.3212714784118
"['<subj>Solar_System<rel>parent astronomical body<obj>Sagittarius_A*', '<subj>Sagittarius_A*<rel>discoverer or inventor<obj>Robert_Hanbury_Brown', '<subj>Robert_Hanbury_Brown<rel>occupation<obj>Physicist', '<subj>Physicist<rel>instance of<obj>Profession', '<subj>Physicist<rel>field of this occupation<obj>Physics']","Robert Hanbury Brown, a physicist, discovered or invented Sagittarius A*.",Robert Hanbury Brown is a physicist who discovered or invented Sagittarius A*. He is an astronomical body.,"Did you know that Sagittarius A* 🌟, the parent astronomical body of our solar system, was discovered by Robert Hanbury Brown 🔬, a renowned physicist? 💡 #SolarSystem #Astronomy #Physics","{'Sagittarius A*', 'Robert Hanbury Brown', 'parent astronomical body', 'Solar System', 'occupation', 'Physics', 'discoverer or inventor', 'instance of', 'field of this occupation', 'Profession', 'Physicist'}",30.1942521543821,60.45823890095002,88.4611152063084
"['<subj>Fungus<rel>Code of nomenclature<obj>International_Code_of_Nomenclature_for_algae,_fungi,_and_plants', '<subj>Fungus<rel>taxon rank<obj>Kingdom_(biology)', '<subj>Fungus<rel>parent taxon<obj>Holomycota', '<subj>Holomycota<rel>instance of<obj>Clade', '<subj>Fungus<rel>instance of<obj>Taxon']","International Code of Nomenclature for algae, fungi, and plants (ICN) is the standard for naming fungi, and Fungus is a kingdom (biology) within the Holomycota clade, which is an instance of Taxon.","""International Code of Nomenclature for algae, fungi, and plants (ICN) is the code of nomenclature for fungi. Fungi are classified into different taxon ranks, including kingdom (biology). Fungi are a part of the clade Holomycota, which is an instance of taxon. Within the clade Holomycota, fungi are an instance of taxon.""","🔍 Did you know that fungi have their own code of nomenclature? 📚 International Code of Nomenclature for Algae, Fungi, and Plants (ICN) is the standard for naming fungi. 🌿 Fungi are classified into different taxa, including kingdom, taxon rank, parent taxon, and instance of clade. 🔬 Learn more about the fasc","{'Fungus', 'parent taxon', 'International Code of Nomenclature for algae, fungi, and plants', 'Clade', 'Kingdom (biology)', 'Holomycota', 'Taxon', 'instance of', 'taxon rank', 'Code of nomenclature'}",71.02255220422883,144.9022900900526,236.91716912575671
"['<subj>George_Washington<rel>father<obj>Augustine_Washington', '<subj>Augustine_Washington<rel>child<obj>Betty_Washington_Lewis']","Augustine Washington, the father of George Washington, had a child named Betty Washington Lewis.","George Washington's father, Augustine Washington, had a child named Betty Washington Lewis.","George Washington's father, Augustine Washington, had a child named Betty Washington Lewis. #GeorgeWashington #History #Family","{'George Washington', 'Betty Washington Lewis', 'Augustine Washington', 'child', 'father'}",13.454215042689615,23.885937724930585,66.9763865695183
"['<subj>Antarctica<rel>instance of<obj>Continent', '<subj>Antarctica<rel>instance of<obj>Region', '<subj>Antarctica<rel>located in time zone<obj>UTC+07:00', '<subj>Antarctica<rel>located in time zone<obj>UTC+03:00']","Antarctica is an instance of Continent, located in the time zone UTC+07:00 and also located in the time zone UTC+03:00.",Antarctica is an instance of Continent. It is located in the time zone of UTC+07:00 during the summer months and UTC+03:00 during the winter months.,Did you know that Antarctica is an instance of a continent 🌎? Located in the time zone 🕰️ UTC+07:00 and UTC+03:00! #Antarctica #Continent #Region #TimeZone,"{'Antarctica', 'Continent', 'UTC+03:00', 'UTC+07:00', 'instance of', 'located in time zone', 'Region'}",73.94656797894717,87.39747273921762,78.09785021156043
"['<subj>Lille<rel>country<obj>France', '<subj>Lille<rel>located in the administrative territorial entity<obj>Arrondissement_of_Lille']","Lille, located in the administrative territorial entity of Arrondissement of Lille, is a country in France.","Ah, Lille! It's a beautiful city located in the administrative territorial entity of Arrondissement_of_Lille in France.",Lille is located in the administrative territorial entity of Arrondissement_of_Lille in France 🇫🇷. #Lille #France,"{'country', 'France', 'Arrondissement of Lille', 'Lille', 'located in the administrative territorial entity'}",0.0,68.76633980986719,20.0
"['<subj>George_W._Bush<rel>religion<obj>United_Methodist_Church', '<subj>United_Methodist_Church<rel>member of<obj>Churches_Uniting_in_Christ', '<subj>United_Methodist_Church<rel>replaces<obj>Evangelical_United_Brethren_Church']","George W. Bush, a member of the United Methodist Church, replaced the Evangelical United Brethren Church.",George W. Bush is a member of the United Methodist Church. The United Methodist Church replaced the Evangelical United Brethren Church.,"George W. Bush, a member of the United Methodist Church 🏡, replaced the Evangelical United Brethren Church 🏛️. #GeorgeWBush #UnitedMethodistChurch #ChurchesUnitingInChrist","{'member of', 'George W. Bush', 'religion', 'Churches Uniting in Christ', 'United Methodist Church', 'replaces', 'Evangelical United Brethren Church'}",14.781821449819493,14.781821449819493,74.78182144981949
"['<subj>The_Intouchables<rel>production company<obj>Gaumont_Film_Company', '<subj>Gaumont_Film_Company<rel>country<obj>France', '<subj>France<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>112_(emergency_telephone_number)<rel>country<obj>Andorra', '<subj>Gaumont_Film_Company<rel>instance of<obj>Organization', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Neuilly-sur-Seine', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Paris', '<subj>Gaumont_Film_Company<rel>founded by<obj>Léon_Gaumont', '<subj>Gaumont_Film_Company<rel>industry<obj>Film_industry']","Gaumont Film Company, a French production company, was founded by Léon Gaumont in 1906 and is headquartered in Neuilly-sur-Seine and Paris. Its emergency phone number in France is 112. Andorra is also a country where Gaumont Film Company has a presence. Gaumont Film Company is an instance of Organization.",The Intouchables is a French film production company called Gaumont Film Company. They are based in France and have an emergency phone number of 112. Gaumont Film Company is an organization and was founded by Leon Gaumont. They are in the film industry.,"Did you know that Gaumont Film Company, a French 🇫🇷 production company, was founded by Leon Gaumont in 1906? 🎥📚 #GaumontFilmCompany #France #FilmIndustry #EmergencyPhoneNumber #Andorra","{'country', 'headquarters location', 'industry', 'Gaumont Film Company', 'France', 'Léon Gaumont', '112 (emergency telephone number)', 'emergency phone number', 'Organization', 'Neuilly-sur-Seine', 'Film industry', 'instance of', 'founded by', 'Paris', 'The Intouchables', 'Andorra', 'production company'}",80.52281789103992,106.74492982241233,143.40351257239527
"['<subj>Malta<rel>named after<obj>Honey', '<subj>Malta<rel>instance of<obj>Sovereign_state']","Malta, named after Honey, is an instance of sovereign state.",Malta is a sovereign state named after Honey.,Did you know that Malta 🇲🇹 is named after the sweetest of all 🍯? It's an instance of a sovereign state! #Malta #SovereignState #Honey,"{'Malta', 'named after', 'instance of', 'Sovereign state', 'Honey'}",0.0,0.0,68.73256199824232
"['<subj>Penis<rel>has part<obj>Foreskin', '<subj>Foreskin<rel>part of<obj>Penis', '<subj>Foreskin<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary']","Penis has part called foreskin, foreskin is part of penis, and according to Brockhaus and Efron Encyclopedic Dictionary, foreskin is described as a fold of skin that covers the glans of the penis.","Penis has part called foreskin. Foreskin is part of penis. According to Brockhaus_and_Efron_Encyclopedic_Dictionary, foreskin is described as a fold of skin that covers the glans of the penis.","According to Brockhaus_and_Efron_Encyclopedic_Dictionary, foreskin 🍑 is a part of penis 💦. Did you know that foreskin is described as a fold of skin 🧵 that covers the glans of the penis? #Foreskin #Penis #Brockhaus_and_Efron_Encyclopedic_Dictionary","{'has part', 'Penis', 'Foreskin', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'part of'}",103.67486606193626,123.67486606193623,152.0779629436946
"['<subj>Pioneer_plaque<rel>instance of<obj>Data_storage', '<subj>Data_storage<rel>subclass of<obj>Media_(communication)', '<subj>Media_(communication)<rel>has part<obj>Matter', '<subj>Media_(communication)<rel>used by<obj>Mass_media', '<subj>Matter<rel>has quality<obj>State_of_matter', '<subj>Matter<rel>has quality<obj>Temperature', '<subj>Matter<rel>part of<obj>Observable_universe']","The Pioneer plaque is an instance of data storage, a subclass of media (communication). It has part Matter, which is used by mass media. Matter has the qualities of state of matter and temperature.",The Pioneer plaque is an instance of Data storage. It is a subclass of Media (communication). The Media (communication) has part Matter. The Matter is used by Mass media. The Matter has quality State of matter and Temperature.,"🚀 Explore the #PioneerPlaque, an #DataStorage instance that's a #Media(communication) subclass! 💻 Discover how #Matter is used by #MassMedia, and learn about its qualities, including #StateOfMatter and #Temperature. 🔭 Dive into the #ObservableUniverse and uncover more secrets! #PioneerPlaque #","{'has part', 'State of matter', 'Media (communication)', 'Pioneer plaque', 'Mass media', 'used by', 'instance of', 'has quality', 'subclass of', 'Temperature', 'Data storage', 'Observable universe', 'Matter', 'part of'}",16.408006613267162,0.0,318.6763035154959
"['<subj>Champs-Élysées<rel>located in the administrative territorial entity<obj>Paris', '<subj>Champs-Élysées<rel>instance of<obj>Tourist_attraction']","Champs-Élysées, located in the administrative territorial entity of Paris, is an instance of Tourist attraction.","Ah, the Champs-Élysées! It's located in the administrative territorial entity of Paris, and it's an instance of a Tourist attraction.","Discover the iconic 🗼️ Champs-Élysées, located in the heart of 🇫🇷 Paris, and experience the magic of this world-famous 🌟 tourist attraction! #ChampsElysees #Paris #TouristAttraction","{'Champs-Élysées', 'Tourist attraction', 'instance of', 'Paris', 'located in the administrative territorial entity'}",0.0,35.37884976907298,148.1353462371585
"['<subj>Wikidata<rel>operator<obj>Wikimedia_Foundation', '<subj>Wikimedia_Foundation<rel>country<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']","Wikimedia Foundation, a United States-based non-profit organization, participated in the Atomic bombings of Hiroshima and Nagasaki.","Does Wikimedia Foundation operate in United States? Yes, it does. United States participated in Atomic bombings of Hiroshima and Nagasaki.","The Wikimedia Foundation, a US-based organization 🇺🇸, participated in the Atomic bombings of Hiroshima and Nagasaki 💣.#Wikidata #WikimediaFoundation #UnitedStates","{'country', 'Wikimedia Foundation', 'operator', 'United States', 'Wikidata', 'participant in', 'Atomic bombings of Hiroshima and Nagasaki'}",68.33491496134093,64.81513658124585,87.10592399552672
"['<subj>Douglas_Adams<rel>instance of<obj>Human', '<subj>Douglas_Adams<rel>occupation<obj>Playwright']","Douglas Adams, an instance of Human, is an English playwright.","Oh, you mean Douglas Adams, the famous playwright? He is an instance of a human, born in 1952.",Douglas Adams 🤖🎭 is an instance of a human 🤝 and an occupation of a playwright 🎭. #DouglasAdams #Playwright #Human,"{'Douglas Adams', 'Playwright', 'occupation', 'Human', 'instance of'}",12.655444164049937,66.27802747628434,20.0
"['<subj>Prose<rel>described by source<obj>Granat_Encyclopedic_Dictionary', '<subj>Granat_Encyclopedic_Dictionary<rel>instance of<obj>Encyclopedic_dictionary']","Prose, described by the Granat Encyclopedic Dictionary, is an instance of an Encyclopedic dictionary.","According to Granat Encyclopedic Dictionary, Encyclopedic Dictionary is an instance of Encyclopedic dictionary.","According to the Granat_Encyclopedic_Dictionary, an <obj>encyclopedic dictionary</subj> is an instance of <rel>Encyclopedic_dictionary</obj>.#Granat_Encyclopedic_Dictionary #Encyclopedic_Dictionary #Instances","{'Prose', 'Granat Encyclopedic Dictionary', 'described by source', 'instance of', 'Encyclopedic dictionary'}",13.287712379549449,12.354139741288426,192.66971585058423
"['<subj>Portugal<rel>continent<obj>Europe', '<subj>Europe<rel>history of topic<obj>History_of_Europe', '<subj>Europe<rel>located in time zone<obj>Kaliningrad_Time', '<subj>Europe<rel>has part<obj>Eastern_Europe', '<subj>Eastern_Europe<rel>has part<obj>Poland']","Portugal is located on the continent of Europe, which has a rich history of topic, including the History of Europe, and is located in the Kaliningrad Time zone. Eastern Europe, which includes Poland, is also a part of Europe.","So, you know that Portugal is located in the continent of Europe. Europe has a rich history, and History of Europe is a vast topic. Europe is located in the Kaliningrad Time zone, and it has several parts, including Eastern Europe, which has Poland as one of its parts.","🌎 Did you know that Europe 🇪🇺 has a rich history 📚? Located in the Kaliningrad Time ⏰ zone, Eastern Europe 🇵🇱 has a part of Poland 🇵🇱. #HistoryOfEurope #Europe #Poland #KaliningradTime","{'Kaliningrad Time', 'has part', 'Portugal', 'continent', 'History of Europe', 'Eastern Europe', 'Poland', 'located in time zone', 'Europe', 'history of topic'}",80.29249754061497,144.58565704392254,113.28332868734083
"['<subj>Jack_Bauer<rel>educated at<obj>University_of_California,_Berkeley', '<subj>Jack_Bauer<rel>educated at<obj>Officer_Candidate_School_(United_States_Army)', '<subj>Jack_Bauer<rel>educated at<obj>University_of_California,_Los_Angeles', '<subj>University_of_California,_Los_Angeles<rel>instance of<obj>Campus']","Jack Bauer, educated at University of California, Berkeley, is an officer candidate at Officer Candidate School (United States Army) and also studied at University of California, Los Angeles, which is an instance of Campus.","Jack Bauer, he is a graduate of University of California, Berkeley. He also attended Officer Candidate School (United States Army) and University of California, Los Angeles. University of California, Los Angeles is an instance of Campus.","Jack Bauer 🕵️‍♂️ is a highly educated individual! He holds a degree from University of California, Berkeley 🎓, and also attended Officer Candidate School (United States Army) 🎓. Additionally, he studied at University of California, Los Angeles 🎓. #JackBauer #Education #Campus","{'Jack Bauer', 'University of California, Berkeley', 'Campus', 'educated at', 'instance of', 'University of California, Los Angeles', 'Officer Candidate School (United States Army)'}",42.58958152838366,29.998641435996767,149.0261171649087
['<subj>Hydraulic_ram<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary'],"Hydraulic ram, described by Brockhaus and Efron Encyclopedic Dictionary, is a device that uses the energy of falling water to produce power.","""Hydraulic ram is described by Brockhaus and Efron Encyclopedic Dictionary as a device that uses the energy of falling water to produce power.""","According to Brockhaus and Efron Encyclopedic Dictionary, Hydraulic ram is described as a device that utilizes the energy of falling water to produce power. #HydraulicRam #WaterPower #Energy","{'Hydraulic ram', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary'}",105.43525365265896,105.43525365265896,180.67700619095305
