triples,academic,oral,twitter,seen,academic_coverage,oral_coverage,twitter_coverage
"['<subj>Paul_Otlet<rel>occupation<obj>Lawyer', '<subj>Paul_Otlet<rel>occupation<obj>Writer', '<subj>Paul_Otlet<rel>occupation<obj>Librarian']","Paul Otlet was a lawyer, writer, and librarian.","Paul Otlet was a lawyer, writer, and librarian.","Paul Otlet was a lawyer, writer, and librarian.","{'Lawyer', 'Writer', 'Librarian', 'Paul Otlet', 'occupation'}",0.8,0.8,0.8
"['<subj>Germany<rel>located in or next to body of water<obj>Baltic_Sea', '<subj>Baltic_Sea<rel>basin country<obj>Germany', '<subj>Baltic_Sea<rel>basin country<obj>Russia', '<subj>Baltic_Sea<rel>basin country<obj>Finland']",Germany is located in or next to the Baltic Sea. The Baltic Sea is a basin country of Germany. The Baltic Sea is a basin country of Russia. The Baltic Sea is a basin country of Finland.,"The Baltic Sea is located in or next to Germany, Russia, and Finland.","Germany is located in or next to the Baltic Sea, which is a body of water. The Baltic Sea is also a basin country for Germany, Russia, and Finland.","{'basin country', 'Baltic Sea', 'located in or next to body of water', 'Germany', 'Finland', 'Russia'}",0.8333333333333334,0.6666666666666666,0.8333333333333334
"['<subj>World_War_II<rel>instance of<obj>World_war', '<subj>World_War_II<rel>has cause<obj>Adolf_Hitler', '<subj>World_War_II<rel>has cause<obj>Causes_of_World_War_II', '<subj>World_War_II<rel>has cause<obj>Treaty_of_Versailles']",World War II was an instance of a world war. World War II had causes including Adolf Hitler and the Treaty of Versailles.,"World War II was a global war that lasted from 1939 to 1945. It involved the vast majority of the world's countries, including all of the great powers, eventually forming two opposing military alliances: the Allies and the Axis. It was the most widespread war in history, and directly involved more than 100 million people from over 30 countries. In a state of total war, the major participants","World War II was a global war that lasted from 1939 to 1945. It was the deadliest conflict in human history, resulting in an estimated 70-85 million fatalities. The war involved the vast majority of the world's countries, including all of the great powers, and was divided into two opposing military alliances: the Allies and the Axis. The war was fought on many fronts, including Europe, the","{'Adolf Hitler', 'World War II', 'Causes of World War II', 'has cause', 'World war', 'instance of', 'Treaty of Versailles'}",0.7142857142857143,0.2857142857142857,0.2857142857142857
"['<subj>Tours<rel>instance of<obj>Communes_of_France', '<subj>Tours<rel>shares border with<obj>La_Riche', '<subj>Tours<rel>shares border with<obj>Joué-lès-Tours', '<subj>Joué-lès-Tours<rel>twinned administrative body<obj>Santa_Maria_da_Feira']",Tours is an instance of Communes of France. Tours shares a border with La Riche. Tours shares a border with Joué-lès-Tours. Joué-lès-Tours is twinned with Santa Maria da Feira.,"Tours is a commune in the Indre-et-Loire department in central France. It is the largest city in the Centre-Val de Loire region of France. Tours is located on the Loire River, in the heart of the Loire Valley. The city is twinned with Santa Maria da Feira in Portugal.","Tours is a commune in the Indre-et-Loire department in central France. It is the capital of the department and the largest city in the Centre-Val de Loire region. Tours is located on the Loire River, about 200 kilometres (120 mi) southwest of Paris. The city has a population of 136,463 (2012), while the metropolitan area has a population of 493","{'Santa Maria da Feira', 'Communes of France', 'shares border with', 'instance of', 'Tours', 'twinned administrative body', 'La Riche', 'Joué-lès-Tours'}",0.75,0.25,0.125
"['<subj>Groningen<rel>twinned administrative body<obj>Kaliningrad', '<subj>Kaliningrad<rel>contains administrative territorial entity<obj>Leningradsky_Administrative_District,_Kaliningrad']","Groningen is twinned with the administrative body of Kaliningrad, which contains the administrative territorial entity of Leningradsky Administrative District, Kaliningrad.","Groningen is twinned with Kaliningrad, which contains the Leningradsky Administrative District.","Groningen is twinned with Kaliningrad, which contains the Leningradsky Administrative District.","{'Leningradsky Administrative District, Kaliningrad', 'Kaliningrad', 'twinned administrative body', 'contains administrative territorial entity', 'Groningen'}",0.6,0.4,0.4
"['<subj>Charles_Baudelaire<rel>influenced by<obj>Edgar_Allan_Poe', '<subj>Edgar_Allan_Poe<rel>place of birth<obj>Boston']",Charles Baudelaire was influenced by Edgar Allan Poe. Edgar Allan Poe was born in Boston.,Charles Baudelaire was influenced by Edgar Allan Poe. Edgar Allan Poe was born in Boston.,Charles Baudelaire was influenced by Edgar Allan Poe. Edgar Allan Poe was born in Boston.,"{'Edgar Allan Poe', 'Charles Baudelaire', 'Boston', 'influenced by', 'place of birth'}",0.8,0.8,0.8
"['<subj>Solar_System<rel>parent astronomical body<obj>Sagittarius_A*', '<subj>Sagittarius_A*<rel>discoverer or inventor<obj>Robert_Hanbury_Brown', '<subj>Robert_Hanbury_Brown<rel>occupation<obj>Physicist', '<subj>Physicist<rel>instance of<obj>Profession', '<subj>Physicist<rel>field of this occupation<obj>Physics']","The Solar System is the parent astronomical body of Sagittarius A*, which was discovered by Robert Hanbury Brown. Robert Hanbury Brown is a physicist, which is an instance of the profession. Physics is the field of this occupation.","The Solar System is the parent astronomical body of Sagittarius A*, which was discovered by Robert Hanbury Brown. Robert Hanbury Brown is a physicist, which is an instance of the profession of physicist. The field of this occupation is physics.","The Solar System is the parent astronomical body of Sagittarius A*, which was discovered by Robert Hanbury Brown, who is a physicist. A physicist is an instance of a profession and the field of this occupation is physics.","{'Physics', 'Solar System', 'occupation', 'parent astronomical body', 'Sagittarius A*', 'Physicist', 'Profession', 'field of this occupation', 'instance of', 'Robert Hanbury Brown', 'discoverer or inventor'}",0.9090909090909091,0.9090909090909091,0.9090909090909091
"['<subj>Fungus<rel>Code of nomenclature<obj>International_Code_of_Nomenclature_for_algae,_fungi,_and_plants', '<subj>Fungus<rel>taxon rank<obj>Kingdom_(biology)', '<subj>Fungus<rel>parent taxon<obj>Holomycota', '<subj>Holomycota<rel>instance of<obj>Clade', '<subj>Fungus<rel>instance of<obj>Taxon']","Fungi are a group of organisms that are classified under the International Code of Nomenclature for algae, fungi, and plants. They are a kingdom of organisms that are classified under the taxon rank of kingdom. They are a parent taxon of the holomycota, which is an instance of a clade.","Fungi are a kingdom of eukaryotic organisms that are classified as a separate kingdom from plants and animals. They are a diverse group of organisms that include mushrooms, yeasts, and molds. Fungi are classified as a separate kingdom because they have unique characteristics that distinguish them from other organisms. For example, fungi have a cell wall made of chitin, which is different from the cell walls of plants and animals. Fungi","Fungi are a kingdom of eukaryotic organisms that are classified as a separate kingdom from plants and animals. They are a diverse group of organisms that include mushrooms, yeasts, and molds. Fungi are classified as a separate kingdom because they have unique characteristics that distinguish them from other organisms.","{'Holomycota', 'Code of nomenclature', 'parent taxon', 'instance of', 'Fungus', 'Taxon', 'Clade', 'Kingdom (biology)', 'International Code of Nomenclature for algae, fungi, and plants', 'taxon rank'}",0.8,0.0,0.0
"['<subj>George_Washington<rel>father<obj>Augustine_Washington', '<subj>Augustine_Washington<rel>child<obj>Betty_Washington_Lewis']","George Washington was the father of Augustine Washington, and Augustine Washington was the father of Betty Washington Lewis.",George Washington was the father of Augustine Washington. Augustine Washington was the father of Betty Washington Lewis.,"George Washington is the father of Augustine Washington, and Augustine Washington is the child of Betty Washington Lewis.","{'Augustine Washington', 'father', 'child', 'George Washington', 'Betty Washington Lewis'}",0.8,0.8,1.0
"['<subj>Antarctica<rel>instance of<obj>Continent', '<subj>Antarctica<rel>instance of<obj>Region', '<subj>Antarctica<rel>located in time zone<obj>UTC+07:00', '<subj>Antarctica<rel>located in time zone<obj>UTC+03:00']",Antarctica is an instance of a continent and a region. It is located in time zones UTC+07:00 and UTC+03:00.,Antarctica is an instance of a continent. Antarctica is an instance of a region. Antarctica is located in the UTC+07:00 time zone. Antarctica is located in the UTC+03:00 time zone.,"Antarctica is a continent located in the Southern Hemisphere, and is the fifth-largest continent in the world. It is located in the UTC+07:00 and UTC+03:00 time zones.","{'UTC+03:00', 'Antarctica', 'Continent', 'instance of', 'Region', 'UTC+07:00', 'located in time zone'}",1.0,0.8571428571428571,0.5714285714285714
"['<subj>Lille<rel>country<obj>France', '<subj>Lille<rel>located in the administrative territorial entity<obj>Arrondissement_of_Lille']","Lille is a city located in the administrative territorial entity of Arrondissement of Lille, which is located in the country of France.",Lille is a city in France. It is located in the administrative territorial entity of Lille.,Lille is a city in France. Lille is located in the administrative territorial entity of Arrondissement of Lille.,"{'Arrondissement of Lille', 'located in the administrative territorial entity', 'Lille', 'country', 'France'}",1.0,0.6,0.8
"['<subj>George_W._Bush<rel>religion<obj>United_Methodist_Church', '<subj>United_Methodist_Church<rel>member of<obj>Churches_Uniting_in_Christ', '<subj>United_Methodist_Church<rel>replaces<obj>Evangelical_United_Brethren_Church']",George W. Bush is a member of the United Methodist Church. The United Methodist Church is a member of Churches Uniting in Christ. The United Methodist Church replaces the Evangelical United Brethren Church.,"George W. Bush is a member of the United Methodist Church, which is a member of Churches Uniting in Christ. The United Methodist Church replaced the Evangelical United Brethren Church.","George W. Bush is a member of the United Methodist Church, which is a member of Churches Uniting in Christ and replaces the Evangelical United Brethren Church.","{'Churches Uniting in Christ', 'Evangelical United Brethren Church', 'George W. Bush', 'member of', 'United Methodist Church', 'religion', 'replaces'}",0.8571428571428571,0.7142857142857143,0.8571428571428571
"['<subj>The_Intouchables<rel>production company<obj>Gaumont_Film_Company', '<subj>Gaumont_Film_Company<rel>country<obj>France', '<subj>France<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>112_(emergency_telephone_number)<rel>country<obj>Andorra', '<subj>Gaumont_Film_Company<rel>instance of<obj>Organization', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Neuilly-sur-Seine', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Paris', '<subj>Gaumont_Film_Company<rel>founded by<obj>Léon_Gaumont', '<subj>Gaumont_Film_Company<rel>industry<obj>Film_industry']","The Intouchables is a 2011 French buddy comedy-drama film directed by Olivier Nakache and Éric Toledano. It stars François Cluzet and Omar Sy. The film is based on the true story of Philippe Pozzo di Borgo, a French aristocrat who was paralyzed in a paragliding accident and hired a young man from the projects to be his caretaker. The film was a critical and commercial success","The Intouchables is a 2011 French buddy comedy-drama film directed by Olivier Nakache and Éric Toledano. It stars François Cluzet and Omar Sy. The film is based on the true story of Philippe Pozzo di Borgo, a French businessman who became a quadriplegic following a paragliding accident, and his caregiver Abdel Sellou. The film was a critical and commercial success, gross","The Intouchables is a 2011 French comedy-drama film directed by Olivier Nakache and Éric Toledano. The film was produced by Gaumont Film Company, a French film production company founded in 1895. Gaumont is headquartered in Neuilly-sur-Seine, a suburb of Paris, France. The film industry is a major industry in France, and Gaumont is one of the leading film production","{'The Intouchables', 'Léon Gaumont', 'Andorra', 'headquarters location', 'Neuilly-sur-Seine', 'Organization', 'emergency phone number', '112 (emergency telephone number)', 'instance of', 'founded by', 'country', 'Gaumont Film Company', 'France', 'industry', 'Paris', 'Film industry', 'production company'}",0.058823529411764705,0.058823529411764705,0.47058823529411764
"['<subj>Malta<rel>named after<obj>Honey', '<subj>Malta<rel>instance of<obj>Sovereign_state']",Malta is a sovereign state named after honey.,Malta is a sovereign state named after honey.,Malta is a sovereign state named after honey.,"{'Malta', 'Honey', 'instance of', 'Sovereign state', 'named after'}",0.8,0.8,0.8
"['<subj>Penis<rel>has part<obj>Foreskin', '<subj>Foreskin<rel>part of<obj>Penis', '<subj>Foreskin<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary']",The foreskin is a part of the penis that is described by the Brockhaus and Efron Encyclopedic Dictionary.,The penis has a part called the foreskin. The foreskin is part of the penis. The foreskin is described by the Brockhaus and Efron Encyclopedic Dictionary.,The foreskin is a part of the penis that is described by the Brockhaus and Efron Encyclopedic Dictionary.,"{'Foreskin', 'Brockhaus and Efron Encyclopedic Dictionary', 'described by source', 'Penis', 'part of', 'has part'}",0.6666666666666666,0.6666666666666666,0.6666666666666666
"['<subj>Pioneer_plaque<rel>instance of<obj>Data_storage', '<subj>Data_storage<rel>subclass of<obj>Media_(communication)', '<subj>Media_(communication)<rel>has part<obj>Matter', '<subj>Media_(communication)<rel>used by<obj>Mass_media', '<subj>Matter<rel>has quality<obj>State_of_matter', '<subj>Matter<rel>has quality<obj>Temperature', '<subj>Matter<rel>part of<obj>Observable_universe']","The Pioneer plaque is an instance of data storage, which is a subclass of media (communication). Media (communication) has part matter, which is used by mass media. Matter has quality state of matter and temperature, and it is part of the observable universe.",The Pioneer plaque is an instance of data storage. Data storage is a subclass of media communication. Media communication has part matter. Media communication is used by mass media. Matter has quality state of matter. Matter has quality temperature. Matter is part of the observable universe.,"The Pioneer plaque is an instance of data storage, which is a subclass of media. Media is used by mass media and has parts that are matter. Matter has qualities such as state of matter and temperature, and is part of the observable universe.","{'Media (communication)', 'Matter', 'Observable universe', 'State of matter', 'has part', 'Mass media', 'has quality', 'Temperature', 'instance of', 'used by', 'subclass of', 'part of', 'Pioneer plaque', 'Data storage'}",1.0,0.9285714285714286,0.8571428571428571
"['<subj>Champs-Élysées<rel>located in the administrative territorial entity<obj>Paris', '<subj>Champs-Élysées<rel>instance of<obj>Tourist_attraction']",The Champs-Élysées is a tourist attraction located in the administrative territorial entity of Paris.,The Champs-Élysées is a tourist attraction located in the administrative territorial entity of Paris.,'Champs-Élysées is located in the administrative territorial entity of Paris and is an instance of a tourist attraction.',"{'located in the administrative territorial entity', 'instance of', 'Champs-Élysées', 'Tourist attraction', 'Paris'}",0.8,0.8,1.0
"['<subj>Wikidata<rel>operator<obj>Wikimedia_Foundation', '<subj>Wikimedia_Foundation<rel>country<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']","'Wikidata is an operator of the Wikimedia Foundation, which is a country of the United States, which is a participant in the Atomic bombings of Hiroshima and Nagasaki.'","Wikidata is operated by the Wikimedia Foundation, which is based in the United States. The United States participated in the atomic bombings of Hiroshima and Nagasaki.","Wikidata is operated by the Wikimedia Foundation, which is based in the United States. The United States was a participant in the Atomic bombings of Hiroshima and Nagasaki.","{'United States', 'Wikidata', 'Atomic bombings of Hiroshima and Nagasaki', 'operator', 'country', 'participant in', 'Wikimedia Foundation'}",1.0,0.5714285714285714,0.7142857142857143
"['<subj>Douglas_Adams<rel>instance of<obj>Human', '<subj>Douglas_Adams<rel>occupation<obj>Playwright']",Douglas Adams was an instance of Human. Douglas Adams was an occupation of Playwright.,Douglas Adams was a human playwright.,Douglas Adams was a human playwright.,"{'Douglas Adams', 'Playwright', 'instance of', 'occupation', 'Human'}",1.0,0.6,0.6
"['<subj>Prose<rel>described by source<obj>Granat_Encyclopedic_Dictionary', '<subj>Granat_Encyclopedic_Dictionary<rel>instance of<obj>Encyclopedic_dictionary']","Prose is described by source Granat Encyclopedic Dictionary, which is an instance of Encyclopedic dictionary.",Prose is described by source Granat Encyclopedic Dictionary. Granat Encyclopedic Dictionary is an instance of Encyclopedic dictionary.,"Prose is described by source Granat Encyclopedic Dictionary, which is an instance of Encyclopedic dictionary.","{'Prose', 'described by source', 'instance of', 'Encyclopedic dictionary', 'Granat Encyclopedic Dictionary'}",1.0,1.0,1.0
"['<subj>Portugal<rel>continent<obj>Europe', '<subj>Europe<rel>history of topic<obj>History_of_Europe', '<subj>Europe<rel>located in time zone<obj>Kaliningrad_Time', '<subj>Europe<rel>has part<obj>Eastern_Europe', '<subj>Eastern_Europe<rel>has part<obj>Poland']","Portugal is a country located in the continent of Europe. Europe has a rich history, and is located in the time zone of Kaliningrad Time. Eastern Europe is a region of Europe, and has the country of Poland as one of its parts.",Portugal is a country located in Europe. Europe is a continent with a rich history. Europe is located in the Kaliningrad Time zone. Eastern Europe is a part of Europe. Poland is a country located in Eastern Europe.,"Portugal is a country located in Europe. Europe has a rich history, including the history of Europe. Europe is located in the Kaliningrad Time zone. Eastern Europe is a part of Europe, and Poland is a part of Eastern Europe.","{'History of Europe', 'Poland', 'history of topic', 'Europe', 'continent', 'Portugal', 'Eastern Europe', 'Kaliningrad Time', 'located in time zone', 'has part'}",0.6,0.6,0.6
"['<subj>Jack_Bauer<rel>educated at<obj>University_of_California,_Berkeley', '<subj>Jack_Bauer<rel>educated at<obj>Officer_Candidate_School_(United_States_Army)', '<subj>Jack_Bauer<rel>educated at<obj>University_of_California,_Los_Angeles', '<subj>University_of_California,_Los_Angeles<rel>instance of<obj>Campus']","Jack Bauer was educated at the University of California, Berkeley, Officer Candidate School (United States Army), and the University of California, Los Angeles. The University of California, Los Angeles is an instance of a campus.","Jack Bauer was educated at University of California, Berkeley, Officer Candidate School (United States Army), and University of California, Los Angeles. University of California, Los Angeles is an instance of Campus.","Jack Bauer was educated at the University of California, Berkeley, Officer Candidate School (United States Army), and the University of California, Los Angeles. The University of California, Los Angeles is an instance of a campus.","{'Officer Candidate School (United States Army)', 'University of California, Berkeley', 'instance of', 'University of California, Los Angeles', 'Jack Bauer', 'Campus', 'educated at'}",1.0,1.0,1.0
['<subj>Hydraulic_ram<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary'],The hydraulic ram was described by the Brockhaus and Efron Encyclopedic Dictionary.,Hydraulic ram is described by Brockhaus and Efron Encyclopedic Dictionary.,The hydraulic ram was described by the Brockhaus and Efron Encyclopedic Dictionary.,"{'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'Hydraulic ram'}",0.6666666666666666,0.6666666666666666,0.6666666666666666
"['<subj>Oslo<rel>country<obj>Norway', '<subj>Norway<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>Norway<rel>office held by head of government<obj>Prime_Minister_of_Norway']",Oslo is the capital of Norway. The emergency phone number in Norway is 112. The office held by the head of government in Norway is the Prime Minister of Norway.,'Oslo is the capital of Norway. The emergency phone number in Norway is 112. The Prime Minister of Norway is Erna Solberg.',Oslo is the capital of Norway. The emergency phone number in Norway is 112. The Prime Minister of Norway is the head of government.,"{'Oslo', 'Prime Minister of Norway', 'emergency phone number', 'Norway', '112 (emergency telephone number)', 'country', 'office held by head of government'}",0.5714285714285714,0.5714285714285714,0.5714285714285714
