triples,academic,oral,twitter
"['<subj>Charles_Baudelaire<rel>influenced by<obj>Edgar_Allan_Poe', '<subj>Edgar_Allan_Poe<rel>place of birth<obj>Boston']","Charles Baudelaire was influenced by Edgar Allan Poe, who was born in Boston.","I think you know Charles Baudelaire. He was influenced by Edgar Allan Poe. And Edgar Allan Poe, he was born in Boston.","Charles Baudelaire was influenced by the works of Edgar Allan Poe, who was born in Boston. #Baudelaire #Poe #Literature"
"['<subj>Solar_System<rel>parent astronomical body<obj>Sagittarius_A*', '<subj>Sagittarius_A*<rel>discoverer or inventor<obj>Robert_Hanbury_Brown', '<subj>Robert_Hanbury_Brown<rel>occupation<obj>Physicist', '<subj>Physicist<rel>instance of<obj>Profession', '<subj>Physicist<rel>field of this occupation<obj>Physics']",The Solar System is a parent astronomical body of Sagittarius A*. Sagittarius A* was discovered or invented by Robert Hanbury Brown. Robert Hanbury Brown is a Physicist. A Physicist is an instance of the Profession. The field of this occupation is Physics.,I was reading about the Solar System. It is a parent of Sagittarius A*. I think I read somewhere that Sagittarius A* was discovered by Robert Hanbury Brown. He is a physicist. Physicists are a type of profession. They work in the field of physics.,"Meet the Solar System! 🌠 It orbits around Sagittarius A*, which was discovered by Robert Hanbury Brown, a renowned Physicist 🧬. #SolarSystem #SagittariusA #RobertHanburyBrown #Physicist #Physics"
"['<subj>Fungus<rel>Code of nomenclature<obj>International_Code_of_Nomenclature_for_algae,_fungi,_and_plants', '<subj>Fungus<rel>taxon rank<obj>Kingdom_(biology)', '<subj>Fungus<rel>parent taxon<obj>Holomycota', '<subj>Holomycota<rel>instance of<obj>Clade', '<subj>Fungus<rel>instance of<obj>Taxon']","Fungus is classified according to the International Code of Nomenclature for algae, fungi, and plants. It is a member of the Kingdom (biology) and is a taxon that falls under the parent taxon Holomycota, which is an instance of the Clade. Furthermore, Fungus is an instance of the Taxon.","I was thinking about Fungus. It belongs to the Kingdom_(biology). And, according to the International_Code_of_Nomenclature_for_algae,_fungi,_and_plants, it is a part of Holomycota. Holomycota is a clade, you know? So, Fungus is a taxon.","Fungus is classified under the International Code of Nomenclature for algae, fungi, and plants. It belongs to the Kingdom (biology) and is a member of the Holomycota clade. #Fungus #Taxonomy #Classification"
"['<subj>George_Washington<rel>father<obj>Augustine_Washington', '<subj>Augustine_Washington<rel>child<obj>Betty_Washington_Lewis']",Augustine Washington is the father of George Washington. Betty Washington Lewis is the child of Augustine Washington.,George Washington's father was Augustine Washington. Augustine Washington had a child named Betty Washington Lewis.,"Meet George Washington! His father, Augustine Washington, had a child named Betty Washington Lewis. #GeorgeWashington #AugustineWashington #BettyWashingtonLewis"
"['<subj>Antarctica<rel>instance of<obj>Continent', '<subj>Antarctica<rel>instance of<obj>Region', '<subj>Antarctica<rel>located in time zone<obj>UTC+07:00', '<subj>Antarctica<rel>located in time zone<obj>UTC+03:00']","Antarctica is an instance of both a continent and a region. It is located in the UTC+07:00 and UTC+03:00 time zones. 
Note: The output text is generated based on the provided input triples, and it may not be a complete or accurate description of Antarctica. The triples seem to contain contradictory information regarding the time zone.","I was reading about Antarctica. It's a continent, right? And also a region. But, I'm not sure about the time zones. I thought it was UTC+07:00, but then I saw it was also UTC+03:00.",Antarctica is a continent 🌍 and a region 🌐. It is located in UTC+07:00 and UTC+03:00 time zones. #Antarctica #Continent #Region #TimeZones
"['<subj>Lille<rel>country<obj>France', '<subj>Lille<rel>located in the administrative territorial entity<obj>Arrondissement_of_Lille']",Lille is located in the administrative territorial entity Arrondissement of Lille and is situated in France.,"Lille, it's in France. And it's located in the Arrondissement of Lille.",Lille is located in the administrative territorial entity Arrondissement of Lille and is in France 🇫🇷 #Lille #France
"['<subj>George_W._Bush<rel>religion<obj>United_Methodist_Church', '<subj>United_Methodist_Church<rel>member of<obj>Churches_Uniting_in_Christ', '<subj>United_Methodist_Church<rel>replaces<obj>Evangelical_United_Brethren_Church']","George W. Bush is a member of the United Methodist Church, which is a member of Churches Uniting in Christ and replaces the Evangelical United Brethren Church.","Speaker A: So, George W. Bush is a United Methodist, right?
 Speaker B: Yeah, I think so. United Methodist Church, that's... um... what's it called again?
 Speaker A: United Methodist Church. And, uh, it's a member of... of... Churches Uniting in Christ.
 Speaker B: Oh, I see. And, like, what happened to the Evangelical United Brethren Church?
 Speaker A: Well, it was replaced by the United Methodist","George W. Bush is a United Methodist Church member, which is part of Churches Uniting in Christ and replaced the Evangelical United Brethren Church. #UnitedMethodistChurch #ChurchesUnitingInChrist #EvangelicalUnitedBrethrenChurch"
"['<subj>The_Intouchables<rel>production company<obj>Gaumont_Film_Company', '<subj>Gaumont_Film_Company<rel>country<obj>France', '<subj>France<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>112_(emergency_telephone_number)<rel>country<obj>Andorra', '<subj>Gaumont_Film_Company<rel>instance of<obj>Organization', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Neuilly-sur-Seine', '<subj>Gaumont_Film_Company<rel>headquarters location<obj>Paris', '<subj>Gaumont_Film_Company<rel>founded by<obj>Léon_Gaumont', '<subj>Gaumont_Film_Company<rel>industry<obj>Film_industry']","Gaumont Film Company, a French organization, was founded by Léon Gaumont. The headquarters of Gaumont Film Company are located in Paris. The company is an instance of an organization in the film industry. Gaumont Film Company is a production company for the film The Intouchables. The emergency phone number in Andorra is 112. The country of France has an emergency phone number of 112. The country of France is where Gaumont Film Company is located. The country of France","I think you know The Intouchables, right? It is produced by Gaumont Film Company. Gaumont Film Company is a French company. You know, I was just thinking, what's the emergency phone number in France? Ah, yes, it's 112. But, wait a minute, 112 is used in Andorra too. Anyway, Gaumont Film Company is an organization. They have their headquarters in Paris. I think I read that Léon Gaumont founded it.","🎬 The Intouchables is a film produced by Gaumont Film Company, a French 🇫🇷 company founded by Léon Gaumont. #TheIntouchables #GaumontFilmCompany #France #FilmIndustry"
"['<subj>Malta<rel>named after<obj>Honey', '<subj>Malta<rel>instance of<obj>Sovereign_state']",Malta is an instance of a sovereign state. Malta is named after honey.,Malta is named after honey. It is also a sovereign state.,Malta is named after honey and is a sovereign state. 🍯🇲🇹 #Malta #SovereignState #Honey
"['<subj>Penis<rel>has part<obj>Foreskin', '<subj>Foreskin<rel>part of<obj>Penis', '<subj>Foreskin<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary']",The penis has a foreskin as a part. The foreskin is a part of the penis. The foreskin is described by Brockhaus and Efron Encyclopedic Dictionary.,I was reading about the penis. It has a part called foreskin. The foreskin is a part of the penis. I found this information in Brockhaus and Efron Encyclopedic Dictionary.,The Penis has a part called Foreskin. #Penis #Foreskin #Brockhaus_and_Efron_Encyclopedic_Dictionary
"['<subj>Pioneer_plaque<rel>instance of<obj>Data_storage', '<subj>Data_storage<rel>subclass of<obj>Media_(communication)', '<subj>Media_(communication)<rel>has part<obj>Matter', '<subj>Media_(communication)<rel>used by<obj>Mass_media', '<subj>Matter<rel>has quality<obj>State_of_matter', '<subj>Matter<rel>has quality<obj>Temperature', '<subj>Matter<rel>part of<obj>Observable_universe']",The Pioneer plaque is an instance of data storage. Data storage is a subclass of media. Media has part matter. Media is used by mass media. Matter has quality state of matter. Matter has quality temperature. Matter is part of the observable universe.,I was thinking about the Pioneer plaque. It's a type of data storage. Data storage is a type of media. Media is made of matter. Matter has a state of matter and temperature. It's used by mass media. And mass media is part of the observable universe.,"The Pioneer plaque is a type of data storage, which is a subclass of media. Media is made up of matter, and has qualities of state of matter and temperature. It is used by mass media. The matter is part of the observable universe. #PioneerPlaque #DataStorage #Media #MassMedia #Matter #ObservableUniverse"
"['<subj>Champs-Élysées<rel>located in the administrative territorial entity<obj>Paris', '<subj>Champs-Élysées<rel>instance of<obj>Tourist_attraction']",The Champs-Élysées is located in the administrative territorial entity of Paris and is an instance of a tourist attraction.,"I was in Paris, and I visited the Champs-Élysées. It's a tourist attraction. It's in Paris.",Explore the Champs-Élysées in Paris! 🌆 This famous tourist attraction 🗺️ is a must-visit destination. #ChampsElysees #Paris #TouristAttraction
"['<subj>Wikidata<rel>operator<obj>Wikimedia_Foundation', '<subj>Wikimedia_Foundation<rel>country<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']",The Wikimedia Foundation operates Wikidata. The Wikimedia Foundation is a United States-based entity. The United States participated in the Atomic bombings of Hiroshima and Nagasaki.,"I was thinking about Wikidata. It is operated by the Wikimedia Foundation. And the Wikimedia Foundation is from the United States. And, you know, the United States was involved in the atomic bombings of Hiroshima and Nagasaki.","Meet Wikidata! 🤖 This operator, Wikimedia Foundation, is based in the United States 🇺🇸, a country that was a participant in the Atomic bombings of Hiroshima and Nagasaki. #Wikidata #UnitedStates #AtomicBombings"
"['<subj>Douglas_Adams<rel>instance of<obj>Human', '<subj>Douglas_Adams<rel>occupation<obj>Playwright']",Douglas Adams is a Human and a Playwright.,"Do you know Douglas Adams? He's a human. And, uh, he's also a playwright.",Meet Douglas Adams! 🚀 This human playwright has made a mark in the literary world. #DouglasAdams #Playwright #Human
"['<subj>Prose<rel>described by source<obj>Granat_Encyclopedic_Dictionary', '<subj>Granat_Encyclopedic_Dictionary<rel>instance of<obj>Encyclopedic_dictionary']","Prose is described by the Granat Encyclopedic Dictionary, which is an instance of an encyclopedic dictionary.",I was reading the Granat Encyclopedic Dictionary. It is an encyclopedic dictionary.,"Prose is described by source Granat Encyclopedic Dictionary, which is an instance of Encyclopedic dictionary. #Prose #GranatEncyclopedicDictionary #EncyclopedicDictionary"
"['<subj>Portugal<rel>continent<obj>Europe', '<subj>Europe<rel>history of topic<obj>History_of_Europe', '<subj>Europe<rel>located in time zone<obj>Kaliningrad_Time', '<subj>Europe<rel>has part<obj>Eastern_Europe', '<subj>Eastern_Europe<rel>has part<obj>Poland']",Portugal is a country located in the continent of Europe. Europe has a history that spans the topic of History of Europe. It is situated in the Kaliningrad Time zone. Europe has a part known as Eastern Europe. Eastern Europe has a part known as Poland.,"I was thinking about Portugal. It's in Europe. And Europe, right, has a rich history. I mean, History of Europe. And, you know, Europe is in the Kaliningrad Time zone. And Europe has Eastern Europe as part of it. And Eastern Europe has Poland as part of it.","Portugal is located in Europe, a continent with a rich history 🌍 #Europe #Portugal #History"
"['<subj>Jack_Bauer<rel>educated at<obj>University_of_California,_Berkeley', '<subj>Jack_Bauer<rel>educated at<obj>Officer_Candidate_School_(United_States_Army)', '<subj>Jack_Bauer<rel>educated at<obj>University_of_California,_Los_Angeles', '<subj>University_of_California,_Los_Angeles<rel>instance of<obj>Campus']","Jack Bauer was educated at the University of California, Berkeley, the Officer Candidate School (United States Army), and the University of California, Los Angeles.","I know Jack Bauer, right? He studied at the University of California, Berkeley. And also at the Officer Candidate School, I think. And, I'm not sure, but maybe he also studied at the University of California, Los Angeles.","Meet Jack Bauer! 🚨 This former Army officer, educated at Officer Candidate School, also studied at University of California, Berkeley and University of California, Los Angeles. #JackBauer #UCBerkeley #UCLA"
['<subj>Hydraulic_ram<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary'],Hydraulic ram is described by source Brockhaus and Efron Encyclopedic Dictionary.,I was reading this article about Hydraulic ram. It is described by Brockhaus and Efron Encyclopedic Dictionary.,Meet Hydraulic ram! It's described by Brockhaus and Efron Encyclopedic Dictionary. #HydraulicRam #BrockhausAndEfronEncyclopedicDictionary
"['<subj>Oslo<rel>country<obj>Norway', '<subj>Norway<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>Norway<rel>office held by head of government<obj>Prime_Minister_of_Norway']",Oslo is a city located in Norway. The emergency phone number in Norway is 112. The head of government in Norway is the Prime Minister of Norway.,"I was just thinking about Oslo, you know? And I realized it's in Norway. And, you know, Norway has an emergency phone number, right? It's 112. And, uh, who's the head of government in Norway? Ah, yes! The Prime Minister of Norway.",Oslo is located in Norway 🇳🇴. Need help in an emergency? Dial 112. Who's in charge? The Prime Minister of Norway! #Norway #Oslo #Emergency #Government
"['<subj>Anatomy<rel>part of<obj>Biology', '<subj>Anatomy<rel>part of<obj>Medicine', '<subj>Anatomy<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Anatomy<rel>described by source<obj>Encyclopædia_Britannica_Eleventh_Edition', '<subj>Anatomy<rel>described by source<obj>Realencyclopädie_der_classischen_Altertumswissenschaft']","Anatomy is a part of both Biology and Medicine. It is described by the Brockhaus and Efron Encyclopedic Dictionary, the Encyclopædia Britannica Eleventh Edition, and the Realencyclopädie der classischen Altertumswissenschaft.","I'm reading about Anatomy. It's a part of Biology and Medicine. I'm reading it from Brockhaus and Efron Encyclopedic Dictionary, Encyclopædia Britannica Eleventh Edition and Realencyclopädie der classischen Altertumswissenschaft.","Anatomy is part of Biology and Medicine. It is described by Brockhaus and Efron Encyclopedic Dictionary, Encyclopædia Britannica Eleventh Edition, and Realencyclopädie der classischen Altertumswissenschaft. #Anatomy #Biology #Medicine"
"[""<subj>All_Saints'_Day<rel>described by source<obj>Catholic_Encyclopedia"", '<subj>Catholic_Encyclopedia<rel>instance of<obj>Book_series', '<subj>Catholic_Encyclopedia<rel>genre<obj>Encyclopedia']",All Saints' Day is described by the Catholic Encyclopedia. The Catholic Encyclopedia is an instance of a book series and belongs to the genre of encyclopedia.,"I was reading about All Saints' Day. According to the Catholic Encyclopedia, it is described as... um... something. Oh, yeah! It is described by the Catholic Encyclopedia. And, uh, what is the Catholic Encyclopedia? It is a book series. A book series, you know? And, hmmm, what kind of book is it? Oh, it's an encyclopedia. An encyclopedia, right?","All Saints' Day is described by source Catholic Encyclopedia, which is a Book series and an Encyclopedia. #AllSaintsDay #CatholicEncyclopedia #BookSeries #Encyclopedia"
"['<subj>Bahrain<rel>instance of<obj>Sovereign_state', '<subj>Sovereign_state<rel>subclass of<obj>State_(polity)']",Bahrain is an instance of a sovereign state. A sovereign state is a subclass of a state.,"Bahrain is a state. It is a type of state, you know, a sovereign state.",Bahrain is a Sovereign_state. #Bahrain #Sovereign_state #State_(polity) 🇧🇭
"['<subj>Planet<rel>subclass of<obj>Substellar_object', '<subj>Planet<rel>parent astronomical body<obj>Star_system', '<subj>Star_system<rel>subclass of<obj>Astronomical_object', '<subj>Star_system<rel>child astronomical body<obj>Planet', '<subj>Star_system<rel>different from<obj>Planetary_system']","A planet is a subclass of a substellar object. It is the parent astronomical body of a star system. A star system is a subclass of an astronomical object. It is a child astronomical body of a planet. A star system is different from a planetary system. 

Note: The output text is generated based on the provided input triples, and it may not be a coherent or grammatically correct sentence. The output text is a direct representation of the relationships between the entities in the input triples.","I was thinking about planets. They are a subclass of substellar objects. And, you know, planets are part of a star system. A star system is a subclass of an astronomical object. A star system has planets as its child astronomical body. But, wait, a star system is different from a planetary system.",A planet is a type of substellar object. It is a child of a star system. A star system is a type of astronomical object. It is different from a planetary system. #Astronomy #Planets #StarSystems
"['<subj>Flower<rel>different from<obj>Malva', '<subj>Flower<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Malva<rel>different from<obj>Flower', '<subj>Flower<rel>described by source<obj>Encyclopædia_Britannica_Eleventh_Edition', '<subj>Flower<rel>use<obj>Plant_reproduction', '<subj>Flower<rel>part of<obj>Shoot']",The Flower is described by Brockhaus and Efron Encyclopedic Dictionary and Encyclopædia Britannica Eleventh Edition as different from the Malva. The Flower is used in plant reproduction and is a part of the shoot.,I was reading about the Flower. It is different from Malva. I found this information in Brockhaus and Efron Encyclopedic Dictionary. I also found that Malva is different from Flower in Encyclopædia Britannica Eleventh Edition. The Flower is used for plant reproduction. It is a part of the shoot.,Meet Flower! 🌼 This Flower is different from Malva. It's described by Brockhaus and Efron Encyclopedic Dictionary and Encyclopædia Britannica Eleventh Edition. Flowers are used for plant reproduction and are part of a shoot. #Flower #PlantReproduction #Shoot
"['<subj>Right_angle<rel>facet of<obj>Perpendicular', '<subj>Right_angle<rel>part of<obj>Right_triangle', '<subj>Right_angle<rel>subclass of<obj>Angle']","A right angle is a facet of a perpendicular. It is a part of a right triangle. Furthermore, it is a subclass of an angle.","I think I know what a right angle is. It's a facet of a perpendicular. And it's also a part of a right triangle. And, if I'm not mistaken, it's a subclass of an angle.","The right angle is a facet of the perpendicular, a part of the right triangle, and a subclass of the angle. #Geometry #RightAngle #Perpendicular #RightTriangle #Angle"
"['<subj>November<rel>named after<obj>9', '<subj>November<rel>named after<obj>Ahmad_Sanjar', '<subj>November<rel>named after<obj>Animal_slaughter']","November is named after 9, Ahmad Sanjar, and animal slaughter.",November is named after 9. November is named after Ahmad Sanjar. November is named after animal slaughter.,"November named after 9, November named after Ahmad Sanjar, November named after Animal slaughter. #November #NamedAfter #9 #AhmadSanjar #AnimalSlaughter"
"['<subj>English_Wikipedia<rel>language of work or name<obj>English_language', '<subj>English_language<rel>uses capitalization for<obj>Demonym', '<subj>English_language<rel>uses capitalization for<obj>Religion', '<subj>English_language<rel>uses capitalization for<obj>Religious_denomination', '<subj>English_language<rel>linguistic typology<obj>Subject–verb–object']","The English Wikipedia is written in the English language. The English language uses capitalization for demonym, religion, and religious denomination. The English language is a subject-verb-object language.","I was reading about English Wikipedia. It's in English language. And, you know, English language uses capitalization for demonym. But, I think, it also uses capitalization for religion and religious denomination. And, oh, it's a subject-verb-object language.","The English language uses capitalization for demonym, religion, and religious denomination. It is a subject-verb-object language. #EnglishLanguage #Language #Typology"
